,Date image,no-data: 0,non-water: 1,water: 2
72,1993_12_01_training_r14,0,346764,148251
73,1994_01_01_training_r14,0,432397,63489
74,1994_02_01_training_r14,0,289150,207344
75,1994_03_01_training_r14,0,500000,0
76,1994_04_01_training_r14,0,404545,92867
77,1994_05_01_training_r14,0,500000,0
78,1994_06_01_training_r14,0,500000,0
79,1994_07_01_training_r14,0,339008,157104
80,1994_08_01_training_r14,0,500000,0
81,1994_09_01_training_r14,0,500000,0
82,1994_10_01_training_r14,0,249630,239830
83,1994_11_01_training_r14,0,499998,2
84,1994_12_01_training_r14,0,264044,231954
85,1995_01_01_training_r14,0,500000,0
86,1995_02_01_training_r14,0,500000,0
87,1995_03_01_training_r14,0,301006,196621
88,1995_04_01_training_r14,0,500000,0
89,1995_05_01_training_r14,0,500000,0
90,1995_06_01_training_r14,0,500000,0
91,1995_07_01_training_r14,0,500000,0
92,1995_08_01_training_r14,0,500000,0
93,1995_09_01_training_r14,0,500000,0
94,1995_10_01_training_r14,0,500000,0
95,1995_11_01_training_r14,0,251322,242220
96,1995_12_01_training_r14,0,459430,39580
97,1996_01_01_training_r14,0,254935,239750
98,1996_02_01_training_r14,0,490598,9144
99,1996_03_01_training_r14,0,500000,0
100,1996_04_01_training_r14,0,500000,0
101,1996_05_01_training_r14,0,500000,0
102,1996_06_01_training_r14,0,499121,822
103,1996_07_01_training_r14,0,434236,64173
104,1996_08_01_training_r14,0,500000,0
105,1996_09_01_training_r14,0,460838,38706
106,1996_10_01_training_r14,0,249839,244028
107,1996_11_01_training_r14,0,256022,237260
108,1996_12_01_training_r14,0,287853,207530
109,1997_01_01_training_r14,0,493766,5751
110,1997_02_01_training_r14,0,499316,648
111,1997_03_01_training_r14,0,484717,15123
112,1997_04_01_training_r14,0,500000,0
113,1997_05_01_training_r14,0,500000,0
114,1997_06_01_training_r14,0,500000,0
115,1997_07_01_training_r14,0,500000,0
116,1997_08_01_training_r14,0,500000,0
117,1997_09_01_training_r14,0,500000,0
118,1997_10_01_training_r14,0,500000,0
119,1997_11_01_training_r14,0,500000,0
120,1997_12_01_training_r14,0,500000,0
121,1998_01_01_training_r14,0,374912,119417
122,1998_02_01_training_r14,0,500000,0
123,1998_03_01_training_r14,0,500000,0
124,1998_04_01_training_r14,0,500000,0
125,1998_05_01_training_r14,0,500000,0
126,1998_06_01_training_r14,0,500000,0
127,1998_07_01_training_r14,0,500000,0
128,1998_08_01_training_r14,0,500000,0
129,1998_09_01_training_r14,0,500000,0
130,1998_10_01_training_r14,0,500000,0
131,1998_11_01_training_r14,0,500000,0
132,1998_12_01_training_r14,0,500000,0
133,1999_01_01_training_r14,0,500000,0
134,1999_02_01_training_r14,0,500000,0
135,1999_03_01_training_r14,0,500000,0
136,1999_04_01_training_r14,0,500000,0
137,1999_05_01_training_r14,0,500000,0
138,1999_06_01_training_r14,0,500000,0
139,1999_07_01_training_r14,0,500000,0
140,1999_08_01_training_r14,0,500000,0
141,1999_09_01_training_r14,0,455408,44592
142,1999_10_01_training_r14,0,249630,248105
143,1999_11_01_training_r14,0,500000,0
144,1999_12_01_training_r14,0,278776,216270
145,2000_01_01_training_r14,0,500000,0
146,2000_02_01_training_r14,0,254274,242070
147,2000_03_01_training_r14,0,500000,0
148,2000_04_01_training_r14,0,249670,247410
149,2000_05_01_training_r14,0,500000,0
150,2000_06_01_training_r14,0,500000,0
151,2000_07_01_training_r14,0,500000,0
152,2000_08_01_training_r14,0,462618,36767
153,2000_09_01_training_r14,0,282470,215912
154,2000_10_01_training_r14,0,500000,0
155,2000_11_01_training_r14,0,498682,1318
156,2000_12_01_training_r14,0,382175,113103
157,2001_01_01_training_r14,0,500000,0
158,2001_02_01_training_r14,0,256145,240496
159,2001_03_01_training_r14,0,500000,0
160,2001_04_01_training_r14,0,249636,247460
161,2001_05_01_training_r14,0,500000,0
162,2001_06_01_training_r14,0,500000,0
163,2001_07_01_training_r14,0,500000,0
164,2001_08_01_training_r14,0,445080,53166
165,2001_09_01_training_r14,0,306369,187407
166,2001_10_01_training_r14,0,249736,244164
167,2001_11_01_training_r14,0,500000,0
168,2001_12_01_training_r14,0,500000,0
169,2002_01_01_training_r14,0,494482,3322
170,2002_02_01_training_r14,0,250565,244355
171,2002_03_01_training_r14,0,499860,140
172,2002_04_01_training_r14,0,500000,0
173,2002_05_01_training_r14,0,249692,246866
174,2002_06_01_training_r14,0,500000,0
175,2002_07_01_training_r14,0,489979,9706
176,2002_08_01_training_r14,0,369085,126218
177,2002_09_01_training_r14,0,286467,212830
178,2002_10_01_training_r14,0,499938,62
179,2002_11_01_training_r14,0,252158,242383
180,2002_12_01_training_r14,0,360220,136185
181,2003_01_01_training_r14,0,500000,0
182,2003_02_01_training_r14,0,252673,244284
183,2003_03_01_training_r14,0,250656,246379
184,2003_04_01_training_r14,0,500000,0
185,2003_05_01_training_r14,0,249630,245429
186,2003_06_01_training_r14,0,500000,0
187,2003_07_01_training_r14,0,500000,0
188,2003_08_01_training_r14,0,500000,0
189,2003_09_01_training_r14,0,500000,0
190,2003_10_01_training_r14,0,260675,231115
191,2003_11_01_training_r14,0,265318,227984
192,2003_12_01_training_r14,0,403972,92907
193,2004_01_01_training_r14,0,494210,4290
194,2004_02_01_training_r14,0,265528,229869
195,2004_03_01_training_r14,0,249759,247707
196,2004_04_01_training_r14,0,261033,236905
197,2004_05_01_training_r14,0,297273,200462
198,2004_06_01_training_r14,0,249633,245929
199,2004_07_01_training_r14,0,499461,94
200,2004_08_01_training_r14,0,456820,42573
201,2004_09_01_training_r14,0,297862,199279
202,2004_10_01_training_r14,0,249657,242759
203,2004_11_01_training_r14,0,270200,223023
204,2004_12_01_training_r14,0,358995,134788
205,2005_01_01_training_r14,0,257620,238146
206,2005_02_01_training_r14,0,252864,243593
207,2005_03_01_training_r14,0,249639,247495
208,2005_04_01_training_r14,0,271690,226305
209,2005_05_01_training_r14,0,249630,245768
210,2005_06_01_training_r14,0,303220,194298
211,2005_07_01_training_r14,0,425005,73973
212,2005_08_01_training_r14,0,499569,411
213,2005_09_01_training_r14,0,304166,189278
214,2005_10_01_training_r14,0,249653,242546
215,2005_11_01_training_r14,0,250165,242156
216,2005_12_01_training_r14,0,334882,161002
217,2006_01_01_training_r14,0,395810,101511
218,2006_02_01_training_r14,0,250006,247063
219,2006_03_01_training_r14,0,250048,247093
220,2006_04_01_training_r14,0,249630,246800
221,2006_05_01_training_r14,0,249699,245232
222,2006_06_01_training_r14,0,500000,0
223,2006_07_01_training_r14,0,477856,19221
224,2006_08_01_training_r14,0,330616,166031
225,2006_09_01_training_r14,0,303261,191274
226,2006_10_01_training_r14,0,249630,243480
227,2006_11_01_training_r14,0,258763,235077
228,2006_12_01_training_r14,0,337450,157752
229,2007_01_01_training_r14,0,471509,25274
230,2007_02_01_training_r14,0,284766,211852
231,2007_03_01_training_r14,0,249630,245069
232,2007_04_01_training_r14,0,249654,245162
233,2007_05_01_training_r14,0,249630,244881
234,2007_06_01_training_r14,0,249630,244563
235,2007_07_01_training_r14,0,500000,0
236,2007_08_01_training_r14,0,314353,162876
237,2007_09_01_training_r14,0,249630,239021
238,2007_10_01_training_r14,0,498086,1914
239,2007_11_01_training_r14,0,264929,227954
240,2007_12_01_training_r14,0,394072,101851
241,2008_01_01_training_r14,0,323438,173113
242,2008_02_01_training_r14,0,251257,245202
243,2008_03_01_training_r14,0,250197,246924
244,2008_04_01_training_r14,0,249630,247105
245,2008_05_01_training_r14,0,249630,245365
246,2008_06_01_training_r14,0,499992,8
247,2008_07_01_training_r14,0,500000,0
248,2008_08_01_training_r14,0,304286,189303
249,2008_09_01_training_r14,0,312727,178844
250,2008_10_01_training_r14,0,249630,238398
251,2008_11_01_training_r14,0,250051,241114
252,2008_12_01_training_r14,0,445048,49305
253,2009_01_01_training_r14,0,296452,199226
254,2009_02_01_training_r14,0,251478,244191
255,2009_03_01_training_r14,0,249637,246522
256,2009_04_01_training_r14,0,249630,246549
257,2009_05_01_training_r14,0,249630,245734
258,2009_06_01_training_r14,0,249630,247090
259,2009_07_01_training_r14,0,354192,139386
260,2009_08_01_training_r14,0,499049,942
261,2009_09_01_training_r14,0,254589,236204
262,2009_10_01_training_r14,0,249641,231090
263,2009_11_01_training_r14,0,262844,227949
264,2009_12_01_training_r14,0,286824,206605
265,2010_01_01_training_r14,0,500000,0
266,2010_02_01_training_r14,0,251064,244785
267,2010_03_01_training_r14,0,296769,200843
268,2010_04_01_training_r14,0,249630,246796
269,2010_05_01_training_r14,0,249630,244993
270,2010_06_01_training_r14,0,249634,244853
271,2010_07_01_training_r14,0,500000,0
272,2010_08_01_training_r14,0,500000,0
273,2010_09_01_training_r14,0,500000,0
274,2010_10_01_training_r14,0,308159,186598
275,2010_11_01_training_r14,0,253041,238582
276,2010_12_01_training_r14,0,278819,214384
277,2011_01_01_training_r14,0,361893,133498
278,2011_02_01_training_r14,0,337060,159648
279,2011_03_01_training_r14,0,249637,247199
280,2011_04_01_training_r14,0,306599,191452
281,2011_05_01_training_r14,0,249953,244479
282,2011_06_01_training_r14,0,254107,241832
283,2011_07_01_training_r14,0,500000,0
284,2011_08_01_training_r14,0,500000,0
285,2011_09_01_training_r14,0,500000,0
286,2011_10_01_training_r14,0,249630,241794
287,2011_11_01_training_r14,0,387807,106085
288,2011_12_01_training_r14,0,408057,88551
289,2012_01_01_training_r14,0,313715,182392
290,2012_02_01_training_r14,0,486497,13125
291,2012_03_01_training_r14,0,267936,229614
292,2012_04_01_training_r14,0,334534,163990
293,2012_05_01_training_r14,0,249630,245951
294,2012_06_01_training_r14,0,481983,17485
295,2012_07_01_training_r14,0,500000,0
296,2012_08_01_training_r14,0,336723,154434
297,2012_09_01_training_r14,0,336751,155167
298,2012_10_01_training_r14,0,258470,233162
299,2012_11_01_training_r14,0,340468,152842
300,2012_12_01_training_r14,0,493165,6556
301,2013_01_01_training_r14,0,472369,23987
302,2013_02_01_training_r14,0,305800,189803
303,2013_03_01_training_r14,0,303832,192034
304,2013_04_01_training_r14,0,249630,244915
305,2013_05_01_training_r14,0,249630,244943
306,2013_06_01_training_r14,0,257571,235894
307,2013_07_01_training_r14,0,497447,1561
308,2013_08_01_training_r14,0,500000,0
309,2013_09_01_training_r14,0,249630,237664
310,2013_10_01_training_r14,0,249634,239016
311,2013_11_01_training_r14,0,250303,240667
312,2013_12_01_training_r14,0,272647,219838
313,2014_01_01_training_r14,0,445672,50979
314,2014_02_01_training_r14,0,253721,240870
315,2014_03_01_training_r14,0,249639,244675
316,2014_04_01_training_r14,0,249630,245822
317,2014_05_01_training_r14,0,249630,244510
318,2014_06_01_training_r14,0,249630,244923
319,2014_07_01_training_r14,0,496532,3372
320,2014_08_01_training_r14,0,322210,165622
321,2014_09_01_training_r14,0,258811,235071
322,2014_10_01_training_r14,0,249978,241771
323,2014_11_01_training_r14,0,250439,242034
324,2014_12_01_training_r14,0,479652,20348
325,2015_01_01_training_r14,0,261353,236103
326,2015_02_01_training_r14,0,335553,163355
327,2015_03_01_training_r14,0,249646,244321
328,2015_04_01_training_r14,0,249630,243851
329,2015_05_01_training_r14,0,249630,243843
330,2015_06_01_training_r14,0,249630,244301
331,2015_07_01_training_r14,0,379161,112891
332,2015_08_01_training_r14,0,489648,9885
333,2015_09_01_training_r14,0,253236,239989
334,2015_10_01_training_r14,0,249630,244314
335,2015_11_01_training_r14,0,250122,244134
336,2015_12_01_training_r14,0,251166,243289
337,2016_01_01_training_r14,0,337575,158783
338,2016_02_01_training_r14,0,249803,246769
339,2016_03_01_training_r14,0,249634,247241
340,2016_04_01_training_r14,0,249630,246295
341,2016_05_01_training_r14,0,249630,247589
342,2016_06_01_training_r14,0,250893,246047
343,2016_07_01_training_r14,0,490790,8776
344,2016_08_01_training_r14,0,299032,191024
345,2016_09_01_training_r14,0,291285,202273
346,2016_10_01_training_r14,0,249630,242733
347,2016_11_01_training_r14,0,249630,242838
348,2016_12_01_training_r14,0,316475,179018
349,2017_01_01_training_r14,0,251600,244455
350,2017_02_01_training_r14,0,249961,246520
351,2017_03_01_training_r14,0,249630,247083
352,2017_04_01_training_r14,0,249630,245201
353,2017_05_01_training_r14,0,249630,245694
354,2017_06_01_training_r14,0,249630,245706
355,2017_07_01_training_r14,0,483870,15951
356,2017_08_01_training_r14,0,311081,177215
357,2017_09_01_training_r14,0,255515,235154
358,2017_10_01_training_r14,0,249765,242023
359,2017_11_01_training_r14,0,249632,243376
360,2017_12_01_training_r14,0,254578,239494
361,2018_01_01_training_r14,0,436725,58707
362,2018_02_01_training_r14,0,250340,245882
363,2018_03_01_training_r14,0,249630,247098
364,2018_04_01_training_r14,0,249630,246304
365,2018_05_01_training_r14,0,249787,246487
366,2018_06_01_training_r14,0,249630,246100
367,2018_07_01_training_r14,0,445936,52315
368,2018_08_01_training_r14,0,416869,72559
369,2018_09_01_training_r14,0,309425,184618
370,2018_10_01_training_r14,0,249630,242395
371,2018_11_01_training_r14,0,249868,242934
372,2018_12_01_training_r14,0,259631,233706
373,2019_01_01_training_r14,0,439453,55899
374,2019_02_01_training_r14,0,252044,243712
375,2019_03_01_training_r14,0,249630,246331
376,2019_04_01_training_r14,0,249715,244061
377,2019_05_01_training_r14,0,249630,243529
378,2019_06_01_training_r14,0,253059,240522
379,2019_07_01_training_r14,0,252717,237568
380,2019_08_01_training_r14,0,297130,192839
381,2019_09_01_training_r14,0,346149,146919
382,2019_10_01_training_r14,0,296808,196623
383,2019_11_01_training_r14,0,249653,241420
384,2019_12_01_training_r14,0,398630,95126
385,2020_01_01_training_r14,0,443075,51959
386,2020_02_01_training_r14,0,284258,211539
387,2020_03_01_training_r14,0,249678,244738
388,2020_04_01_training_r14,0,249630,244837
389,2020_05_01_training_r14,0,259983,235514
390,2020_06_01_training_r14,0,500000,0
391,2020_07_01_training_r14,0,479441,17182
392,2020_08_01_training_r14,0,287846,191495
393,2020_09_01_training_r14,0,385388,107618
394,2020_10_01_training_r14,0,249630,239006
395,2020_11_01_training_r14,0,250182,240563
396,2020_12_01_training_r14,0,278941,213468
397,2021_01_01_training_r14,0,484809,14411
398,2021_02_01_training_r14,0,256551,239274
399,2021_03_01_training_r14,0,249633,246764
400,2021_04_01_training_r14,0,249630,247273
401,2021_05_01_training_r14,0,249630,242967
402,2021_06_01_training_r14,0,266658,232093
403,2021_07_01_training_r14,0,461889,33779
404,2021_08_01_training_r14,0,398580,96983
405,2021_09_01_training_r14,0,250444,230796
406,2021_10_01_training_r14,0,249630,233806
407,2021_11_01_training_r14,0,276468,209444
408,2021_12_01_training_r14,0,354184,136954
