,Date image,no-data: 0,non-water: 1,water: 2
96,1995_12_01_training_r15,0,500000,0
97,1996_01_01_training_r15,0,255027,239443
98,1996_02_01_training_r15,0,500000,0
99,1996_03_01_training_r15,0,500000,0
100,1996_04_01_training_r15,0,500000,0
101,1996_05_01_training_r15,0,500000,0
102,1996_06_01_training_r15,0,500000,0
103,1996_07_01_training_r15,0,499383,598
104,1996_08_01_training_r15,0,500000,0
105,1996_09_01_training_r15,0,500000,0
106,1996_10_01_training_r15,0,250088,243753
107,1996_11_01_training_r15,0,258710,233293
108,1996_12_01_training_r15,0,312692,181909
109,1997_01_01_training_r15,0,500000,0
110,1997_02_01_training_r15,0,500000,0
111,1997_03_01_training_r15,0,500000,0
112,1997_04_01_training_r15,0,500000,0
113,1997_05_01_training_r15,0,500000,0
114,1997_06_01_training_r15,0,500000,0
115,1997_07_01_training_r15,0,500000,0
116,1997_08_01_training_r15,0,500000,0
117,1997_09_01_training_r15,0,500000,0
118,1997_10_01_training_r15,0,500000,0
119,1997_11_01_training_r15,0,500000,0
120,1997_12_01_training_r15,0,500000,0
121,1998_01_01_training_r15,0,379225,114210
122,1998_02_01_training_r15,0,500000,0
123,1998_03_01_training_r15,0,500000,0
124,1998_04_01_training_r15,0,500000,0
125,1998_05_01_training_r15,0,500000,0
126,1998_06_01_training_r15,0,500000,0
127,1998_07_01_training_r15,0,500000,0
128,1998_08_01_training_r15,0,500000,0
129,1998_09_01_training_r15,0,500000,0
130,1998_10_01_training_r15,0,500000,0
131,1998_11_01_training_r15,0,500000,0
132,1998_12_01_training_r15,0,500000,0
133,1999_01_01_training_r15,0,500000,0
134,1999_02_01_training_r15,0,500000,0
135,1999_03_01_training_r15,0,500000,0
136,1999_04_01_training_r15,0,500000,0
137,1999_05_01_training_r15,0,500000,0
138,1999_06_01_training_r15,0,500000,0
139,1999_07_01_training_r15,0,500000,0
140,1999_08_01_training_r15,0,500000,0
141,1999_09_01_training_r15,0,500000,0
142,1999_10_01_training_r15,0,249641,243558
143,1999_11_01_training_r15,0,500000,0
144,1999_12_01_training_r15,0,292859,201683
145,2000_01_01_training_r15,0,500000,0
146,2000_02_01_training_r15,0,254644,241592
147,2000_03_01_training_r15,0,500000,0
148,2000_04_01_training_r15,0,249696,247241
149,2000_05_01_training_r15,0,500000,0
150,2000_06_01_training_r15,0,500000,0
151,2000_07_01_training_r15,0,500000,0
152,2000_08_01_training_r15,0,457576,40635
153,2000_09_01_training_r15,0,265754,228219
154,2000_10_01_training_r15,0,500000,0
155,2000_11_01_training_r15,0,500000,0
156,2000_12_01_training_r15,0,379969,115291
157,2001_01_01_training_r15,0,500000,0
158,2001_02_01_training_r15,0,256135,240665
159,2001_03_01_training_r15,0,500000,0
160,2001_04_01_training_r15,0,249633,247766
161,2001_05_01_training_r15,0,500000,0
162,2001_06_01_training_r15,0,500000,0
163,2001_07_01_training_r15,0,500000,0
164,2001_08_01_training_r15,0,470369,27096
165,2001_09_01_training_r15,0,311575,181197
166,2001_10_01_training_r15,0,249752,243215
167,2001_11_01_training_r15,0,500000,0
168,2001_12_01_training_r15,0,500000,0
169,2002_01_01_training_r15,0,498402,634
170,2002_02_01_training_r15,0,250780,243988
171,2002_03_01_training_r15,0,500000,0
172,2002_04_01_training_r15,0,500000,0
173,2002_05_01_training_r15,0,252069,244362
174,2002_06_01_training_r15,0,500000,0
175,2002_07_01_training_r15,0,499999,1
176,2002_08_01_training_r15,0,378669,116709
177,2002_09_01_training_r15,0,250113,244200
178,2002_10_01_training_r15,0,500000,0
179,2002_11_01_training_r15,0,260455,232299
180,2002_12_01_training_r15,0,449023,46086
181,2003_01_01_training_r15,0,500000,0
182,2003_02_01_training_r15,0,253160,243035
183,2003_03_01_training_r15,0,250964,245215
184,2003_04_01_training_r15,0,500000,0
185,2003_05_01_training_r15,0,249630,244012
186,2003_06_01_training_r15,0,500000,0
187,2003_07_01_training_r15,0,500000,0
188,2003_08_01_training_r15,0,500000,0
189,2003_09_01_training_r15,0,500000,0
190,2003_10_01_training_r15,0,249711,237748
191,2003_11_01_training_r15,0,265592,225738
192,2003_12_01_training_r15,0,382105,112877
193,2004_01_01_training_r15,0,497036,1761
194,2004_02_01_training_r15,0,258547,235569
195,2004_03_01_training_r15,0,249661,247141
196,2004_04_01_training_r15,0,249859,246876
197,2004_05_01_training_r15,0,275690,221243
198,2004_06_01_training_r15,0,254942,238870
199,2004_07_01_training_r15,0,499592,331
200,2004_08_01_training_r15,0,371783,121701
201,2004_09_01_training_r15,0,305762,190324
202,2004_10_01_training_r15,0,249683,240352
203,2004_11_01_training_r15,0,268497,222691
204,2004_12_01_training_r15,0,376077,115920
205,2005_01_01_training_r15,0,270783,223666
206,2005_02_01_training_r15,0,250776,244495
207,2005_03_01_training_r15,0,249634,246389
208,2005_04_01_training_r15,0,252746,244001
209,2005_05_01_training_r15,0,249630,244561
210,2005_06_01_training_r15,0,280334,215661
211,2005_07_01_training_r15,0,290344,198556
212,2005_08_01_training_r15,0,476367,23389
213,2005_09_01_training_r15,0,262681,226475
214,2005_10_01_training_r15,0,249644,240546
215,2005_11_01_training_r15,0,251776,238666
216,2005_12_01_training_r15,0,341145,153362
217,2006_01_01_training_r15,0,424923,71510
218,2006_02_01_training_r15,0,250004,246670
219,2006_03_01_training_r15,0,249995,246671
220,2006_04_01_training_r15,0,249630,246512
221,2006_05_01_training_r15,0,249700,244757
222,2006_06_01_training_r15,0,500000,0
223,2006_07_01_training_r15,0,469210,28243
224,2006_08_01_training_r15,0,364849,133384
225,2006_09_01_training_r15,0,306933,184287
226,2006_10_01_training_r15,0,249630,241496
227,2006_11_01_training_r15,0,254409,237825
228,2006_12_01_training_r15,0,358642,135513
229,2007_01_01_training_r15,0,466751,29494
230,2007_02_01_training_r15,0,270812,225700
231,2007_03_01_training_r15,0,249630,244436
232,2007_04_01_training_r15,0,249630,244713
233,2007_05_01_training_r15,0,249630,244132
234,2007_06_01_training_r15,0,249630,243458
235,2007_07_01_training_r15,0,500000,0
236,2007_08_01_training_r15,0,297810,170650
237,2007_09_01_training_r15,0,249630,234494
238,2007_10_01_training_r15,0,500000,0
239,2007_11_01_training_r15,0,250857,239749
240,2007_12_01_training_r15,0,400809,94357
241,2008_01_01_training_r15,0,321844,174097
242,2008_02_01_training_r15,0,251073,245361
243,2008_03_01_training_r15,0,249743,247265
244,2008_04_01_training_r15,0,249630,247047
245,2008_05_01_training_r15,0,249630,245249
246,2008_06_01_training_r15,0,499982,18
247,2008_07_01_training_r15,0,500000,0
248,2008_08_01_training_r15,0,275925,208232
249,2008_09_01_training_r15,0,383703,110052
250,2008_10_01_training_r15,0,249630,233572
251,2008_11_01_training_r15,0,250249,238772
252,2008_12_01_training_r15,0,466671,27432
253,2009_01_01_training_r15,0,391577,103533
254,2009_02_01_training_r15,0,251702,243255
255,2009_03_01_training_r15,0,249633,245798
256,2009_04_01_training_r15,0,249630,245811
257,2009_05_01_training_r15,0,249630,244606
258,2009_06_01_training_r15,0,249630,246315
259,2009_07_01_training_r15,0,278560,211333
260,2009_08_01_training_r15,0,500000,0
261,2009_09_01_training_r15,0,253577,235142
262,2009_10_01_training_r15,0,249634,223790
263,2009_11_01_training_r15,0,272393,216712
264,2009_12_01_training_r15,0,299444,192521
265,2010_01_01_training_r15,0,500000,0
266,2010_02_01_training_r15,0,251654,243254
267,2010_03_01_training_r15,0,268276,228376
268,2010_04_01_training_r15,0,249630,245958
269,2010_05_01_training_r15,0,249630,243821
270,2010_06_01_training_r15,0,250015,242786
271,2010_07_01_training_r15,0,500000,0
272,2010_08_01_training_r15,0,500000,0
273,2010_09_01_training_r15,0,500000,0
274,2010_10_01_training_r15,0,280961,212025
275,2010_11_01_training_r15,0,253453,236954
276,2010_12_01_training_r15,0,292587,199443
277,2011_01_01_training_r15,0,370139,125072
278,2011_02_01_training_r15,0,322225,173889
279,2011_03_01_training_r15,0,249630,246738
280,2011_04_01_training_r15,0,278454,218643
281,2011_05_01_training_r15,0,249909,243610
282,2011_06_01_training_r15,0,267242,228584
283,2011_07_01_training_r15,0,500000,0
284,2011_08_01_training_r15,0,500000,0
285,2011_09_01_training_r15,0,500000,0
286,2011_10_01_training_r15,0,249631,239956
287,2011_11_01_training_r15,0,389420,102909
288,2011_12_01_training_r15,0,418272,77699
289,2012_01_01_training_r15,0,308424,187359
290,2012_02_01_training_r15,0,484964,13555
291,2012_03_01_training_r15,0,250700,246411
292,2012_04_01_training_r15,0,300223,197684
293,2012_05_01_training_r15,0,249630,245507
294,2012_06_01_training_r15,0,492367,7621
295,2012_07_01_training_r15,0,500000,0
296,2012_08_01_training_r15,0,273804,210241
297,2012_09_01_training_r15,0,311051,177330
298,2012_10_01_training_r15,0,249646,241124
299,2012_11_01_training_r15,0,350525,141775
300,2012_12_01_training_r15,0,500000,0
301,2013_01_01_training_r15,0,479438,16413
302,2013_02_01_training_r15,0,282692,212102
303,2013_03_01_training_r15,0,276683,218292
304,2013_04_01_training_r15,0,249630,244514
305,2013_05_01_training_r15,0,249630,244684
306,2013_06_01_training_r15,0,273536,221055
307,2013_07_01_training_r15,0,498869,429
308,2013_08_01_training_r15,0,500000,0
309,2013_09_01_training_r15,0,249630,235537
310,2013_10_01_training_r15,0,249634,237754
311,2013_11_01_training_r15,0,250986,239383
312,2013_12_01_training_r15,0,309749,182461
313,2014_01_01_training_r15,0,485048,11210
314,2014_02_01_training_r15,0,252739,241819
315,2014_03_01_training_r15,0,249636,244422
316,2014_04_01_training_r15,0,249630,245825
317,2014_05_01_training_r15,0,249630,244900
318,2014_06_01_training_r15,0,249630,244678
319,2014_07_01_training_r15,0,499573,193
320,2014_08_01_training_r15,0,358237,125157
321,2014_09_01_training_r15,0,275832,216569
322,2014_10_01_training_r15,0,249994,241261
323,2014_11_01_training_r15,0,251676,240657
324,2014_12_01_training_r15,0,481845,18155
325,2015_01_01_training_r15,0,268877,227388
326,2015_02_01_training_r15,0,330732,167348
327,2015_03_01_training_r15,0,249652,244282
328,2015_04_01_training_r15,0,249630,244092
329,2015_05_01_training_r15,0,249630,244034
330,2015_06_01_training_r15,0,249630,244273
331,2015_07_01_training_r15,0,304501,185843
332,2015_08_01_training_r15,0,498127,1652
333,2015_09_01_training_r15,0,257196,237334
334,2015_10_01_training_r15,0,249630,243996
335,2015_11_01_training_r15,0,251905,242646
336,2015_12_01_training_r15,0,256829,237754
337,2016_01_01_training_r15,0,366138,130189
338,2016_02_01_training_r15,0,249755,246751
339,2016_03_01_training_r15,0,249633,247392
340,2016_04_01_training_r15,0,249630,246594
341,2016_05_01_training_r15,0,249630,247728
342,2016_06_01_training_r15,0,249642,245512
343,2016_07_01_training_r15,0,500000,0
344,2016_08_01_training_r15,0,344438,146686
345,2016_09_01_training_r15,0,292953,198828
346,2016_10_01_training_r15,0,249630,242000
347,2016_11_01_training_r15,0,249630,241831
348,2016_12_01_training_r15,0,361564,133570
349,2017_01_01_training_r15,0,251762,244008
350,2017_02_01_training_r15,0,249896,246514
351,2017_03_01_training_r15,0,249630,247104
352,2017_04_01_training_r15,0,249630,245363
353,2017_05_01_training_r15,0,249630,245695
354,2017_06_01_training_r15,0,249630,246490
355,2017_07_01_training_r15,0,447433,50117
356,2017_08_01_training_r15,0,288346,189688
357,2017_09_01_training_r15,0,255246,233572
358,2017_10_01_training_r15,0,249705,241104
359,2017_11_01_training_r15,0,249635,242401
360,2017_12_01_training_r15,0,263821,229355
361,2018_01_01_training_r15,0,444254,50425
362,2018_02_01_training_r15,0,250387,245161
363,2018_03_01_training_r15,0,249630,246554
364,2018_04_01_training_r15,0,249630,245563
365,2018_05_01_training_r15,0,249701,245722
366,2018_06_01_training_r15,0,249630,245289
367,2018_07_01_training_r15,0,417128,81094
368,2018_08_01_training_r15,0,298852,182027
369,2018_09_01_training_r15,0,332626,160272
370,2018_10_01_training_r15,0,249630,241808
371,2018_11_01_training_r15,0,250771,241320
372,2018_12_01_training_r15,0,264482,228121
373,2019_01_01_training_r15,0,456607,37819
374,2019_02_01_training_r15,0,252058,242641
375,2019_03_01_training_r15,0,249630,245632
376,2019_04_01_training_r15,0,249638,243318
377,2019_05_01_training_r15,0,249630,242573
378,2019_06_01_training_r15,0,253189,239287
379,2019_07_01_training_r15,0,250380,237990
380,2019_08_01_training_r15,0,278514,209083
381,2019_09_01_training_r15,0,319106,172457
382,2019_10_01_training_r15,0,276611,215397
383,2019_11_01_training_r15,0,249668,240464
384,2019_12_01_training_r15,0,424034,68747
385,2020_01_01_training_r15,0,478768,15282
386,2020_02_01_training_r15,0,286005,209100
387,2020_03_01_training_r15,0,249710,244064
388,2020_04_01_training_r15,0,249630,244008
389,2020_05_01_training_r15,0,325897,172356
390,2020_06_01_training_r15,0,500000,0
391,2020_07_01_training_r15,0,482936,10879
392,2020_08_01_training_r15,0,328569,149476
393,2020_09_01_training_r15,0,402321,88119
394,2020_10_01_training_r15,0,249630,239532
395,2020_11_01_training_r15,0,250018,240921
396,2020_12_01_training_r15,0,302445,190453
397,2021_01_01_training_r15,0,500000,0
398,2021_02_01_training_r15,0,254407,241547
399,2021_03_01_training_r15,0,249631,246880
400,2021_04_01_training_r15,0,249630,247355
401,2021_05_01_training_r15,0,249630,243309
402,2021_06_01_training_r15,0,262947,233987
403,2021_07_01_training_r15,0,436405,62405
404,2021_08_01_training_r15,0,333348,154492
405,2021_09_01_training_r15,0,251482,224712
406,2021_10_01_training_r15,0,249630,232513
407,2021_11_01_training_r15,0,298342,187498
408,2021_12_01_training_r15,0,360752,130642
