,Date image,no-data: 0,non-water: 1,water: 2
127,1998_07_01_training_r39,0,500000,0
128,1998_08_01_training_r39,0,500000,0
129,1998_09_01_training_r39,0,500000,0
130,1998_10_01_training_r39,0,500000,0
131,1998_11_01_training_r39,0,500000,0
132,1998_12_01_training_r39,0,500000,0
133,1999_01_01_training_r39,0,500000,0
134,1999_02_01_training_r39,0,500000,0
135,1999_03_01_training_r39,0,500000,0
136,1999_04_01_training_r39,0,500000,0
137,1999_05_01_training_r39,0,500000,0
138,1999_06_01_training_r39,0,500000,0
139,1999_07_01_training_r39,0,500000,0
140,1999_08_01_training_r39,0,476866,2659
141,1999_09_01_training_r39,0,86084,287272
142,1999_10_01_training_r39,0,500000,0
143,1999_11_01_training_r39,0,345,437665
144,1999_12_01_training_r39,0,500000,0
145,2000_01_01_training_r39,0,500000,0
146,2000_02_01_training_r39,0,108157,358031
147,2000_03_01_training_r39,0,20350,451500
148,2000_04_01_training_r39,0,6393,468866
149,2000_05_01_training_r39,0,81599,389522
150,2000_06_01_training_r39,0,500000,0
151,2000_07_01_training_r39,0,298656,173357
152,2000_08_01_training_r39,0,465949,6556
153,2000_09_01_training_r39,0,65019,352057
154,2000_10_01_training_r39,0,295665,174303
155,2000_11_01_training_r39,0,35907,420734
156,2000_12_01_training_r39,0,386946,92270
157,2001_01_01_training_r39,0,377925,100389
158,2001_02_01_training_r39,0,345971,135716
159,2001_03_01_training_r39,0,248696,230388
160,2001_04_01_training_r39,0,5,474761
161,2001_05_01_training_r39,0,82280,393838
162,2001_06_01_training_r39,0,500000,0
163,2001_07_01_training_r39,0,493764,3942
164,2001_08_01_training_r39,0,438191,37593
165,2001_09_01_training_r39,0,329824,141200
166,2001_10_01_training_r39,0,49867,382350
167,2001_11_01_training_r39,0,9371,438349
168,2001_12_01_training_r39,0,37574,424077
169,2002_01_01_training_r39,0,136410,333376
170,2002_02_01_training_r39,0,5147,464465
171,2002_03_01_training_r39,0,144479,329585
172,2002_04_01_training_r39,0,1031,473230
173,2002_05_01_training_r39,0,97872,374509
174,2002_06_01_training_r39,0,500000,0
175,2002_07_01_training_r39,0,499999,0
176,2002_08_01_training_r39,0,492231,2961
177,2002_09_01_training_r39,0,346279,116530
178,2002_10_01_training_r39,0,0,435267
179,2002_11_01_training_r39,0,7895,448713
180,2002_12_01_training_r39,0,254062,228145
181,2003_01_01_training_r39,0,216495,255280
182,2003_02_01_training_r39,0,5182,463106
183,2003_03_01_training_r39,0,238363,248059
184,2003_04_01_training_r39,0,115002,369963
185,2003_05_01_training_r39,0,87084,395003
186,2003_06_01_training_r39,0,500000,0
187,2003_07_01_training_r39,0,499511,331
188,2003_08_01_training_r39,0,177879,269299
189,2003_09_01_training_r39,0,449184,16294
190,2003_10_01_training_r39,0,500000,0
191,2003_11_01_training_r39,0,22647,426899
192,2003_12_01_training_r39,0,27387,429923
193,2004_01_01_training_r39,0,198582,271188
194,2004_02_01_training_r39,0,42472,422450
195,2004_03_01_training_r39,0,0,473140
196,2004_04_01_training_r39,0,24882,451749
197,2004_05_01_training_r39,0,0,470582
198,2004_06_01_training_r39,0,167991,292082
199,2004_07_01_training_r39,0,474011,5107
200,2004_08_01_training_r39,0,207410,236216
201,2004_09_01_training_r39,0,500000,0
202,2004_10_01_training_r39,0,1526,421358
203,2004_11_01_training_r39,0,2928,446347
204,2004_12_01_training_r39,0,19588,443479
205,2005_01_01_training_r39,0,52600,415898
206,2005_02_01_training_r39,0,11277,460635
207,2005_03_01_training_r39,0,1763,472842
208,2005_04_01_training_r39,0,0,476303
209,2005_05_01_training_r39,0,17,477583
210,2005_06_01_training_r39,0,164211,321339
211,2005_07_01_training_r39,0,336846,146362
212,2005_08_01_training_r39,0,413178,72870
213,2005_09_01_training_r39,0,88142,355089
214,2005_10_01_training_r39,0,165708,298773
215,2005_11_01_training_r39,0,1628,447977
216,2005_12_01_training_r39,0,264899,217531
217,2006_01_01_training_r39,0,174127,299616
218,2006_02_01_training_r39,0,131,474557
219,2006_03_01_training_r39,0,31405,447547
220,2006_04_01_training_r39,0,102084,381632
221,2006_05_01_training_r39,0,767,475252
222,2006_06_01_training_r39,0,274100,210054
223,2006_07_01_training_r39,0,500000,0
224,2006_08_01_training_r39,0,434343,54506
225,2006_09_01_training_r39,0,83982,343089
226,2006_10_01_training_r39,0,0,430507
227,2006_11_01_training_r39,0,8722,453636
228,2006_12_01_training_r39,0,147873,319278
229,2007_01_01_training_r39,0,217730,257101
230,2007_02_01_training_r39,0,136240,343220
231,2007_03_01_training_r39,0,194,477249
232,2007_04_01_training_r39,0,0,477776
233,2007_05_01_training_r39,0,0,476382
234,2007_06_01_training_r39,0,500000,0
235,2007_07_01_training_r39,0,377994,109907
236,2007_08_01_training_r39,0,500000,0
237,2007_09_01_training_r39,0,287826,158418
238,2007_10_01_training_r39,0,58791,378713
239,2007_11_01_training_r39,0,10604,443336
240,2007_12_01_training_r39,0,320856,159980
241,2008_01_01_training_r39,0,219383,252691
242,2008_02_01_training_r39,0,67249,408630
243,2008_03_01_training_r39,0,9916,468001
244,2008_04_01_training_r39,0,10068,468754
245,2008_05_01_training_r39,0,4374,475515
246,2008_06_01_training_r39,0,451754,37264
247,2008_07_01_training_r39,0,500000,0
248,2008_08_01_training_r39,0,317357,145146
249,2008_09_01_training_r39,0,54947,365829
250,2008_10_01_training_r39,0,171,433841
251,2008_11_01_training_r39,0,24102,433697
252,2008_12_01_training_r39,0,26287,436323
253,2009_01_01_training_r39,0,199917,266001
254,2009_02_01_training_r39,0,14814,458466
255,2009_03_01_training_r39,0,1176,476043
256,2009_04_01_training_r39,0,0,479055
257,2009_05_01_training_r39,0,61,482826
258,2009_06_01_training_r39,0,136883,342478
259,2009_07_01_training_r39,0,236199,235783
260,2009_08_01_training_r39,0,393040,88538
261,2009_09_01_training_r39,0,257820,199011
262,2009_10_01_training_r39,0,167,439830
263,2009_11_01_training_r39,0,17259,441917
264,2009_12_01_training_r39,0,387214,86896
265,2010_01_01_training_r39,0,48605,426632
266,2010_02_01_training_r39,0,45125,431593
267,2010_03_01_training_r39,0,11,478688
268,2010_04_01_training_r39,0,0,481027
269,2010_05_01_training_r39,0,927,483948
270,2010_06_01_training_r39,0,382133,117850
271,2010_07_01_training_r39,0,387007,99230
272,2010_08_01_training_r39,0,148901,314507
273,2010_09_01_training_r39,0,488199,1585
274,2010_10_01_training_r39,0,13588,426034
275,2010_11_01_training_r39,0,373,455697
276,2010_12_01_training_r39,0,376368,94698
277,2011_01_01_training_r39,0,412717,56060
278,2011_02_01_training_r39,0,17407,456823
279,2011_03_01_training_r39,0,23146,455295
280,2011_04_01_training_r39,0,83665,399547
281,2011_05_01_training_r39,0,240141,250333
282,2011_06_01_training_r39,0,8193,472906
283,2011_07_01_training_r39,0,384252,91519
284,2011_08_01_training_r39,0,325179,125048
285,2011_09_01_training_r39,0,29636,378456
286,2011_10_01_training_r39,0,3111,419979
287,2011_11_01_training_r39,0,2908,452167
288,2011_12_01_training_r39,0,335845,138143
289,2012_01_01_training_r39,0,404374,83432
290,2012_02_01_training_r39,0,58940,414271
291,2012_03_01_training_r39,0,6536,471446
292,2012_04_01_training_r39,0,93405,389020
293,2012_05_01_training_r39,0,282728,208810
294,2012_06_01_training_r39,0,500000,0
295,2012_07_01_training_r39,0,500000,0
296,2012_08_01_training_r39,0,500000,0
297,2012_09_01_training_r39,0,357854,113125
298,2012_10_01_training_r39,0,92179,353503
299,2012_11_01_training_r39,0,190651,286870
300,2012_12_01_training_r39,0,223282,252779
301,2013_01_01_training_r39,0,298391,180370
302,2013_02_01_training_r39,0,18825,456813
303,2013_03_01_training_r39,0,54953,423425
304,2013_04_01_training_r39,0,28792,452181
305,2013_05_01_training_r39,0,196312,293097
306,2013_06_01_training_r39,0,260241,220960
307,2013_07_01_training_r39,0,303354,177309
308,2013_08_01_training_r39,0,47860,364078
309,2013_09_01_training_r39,0,59582,341147
310,2013_10_01_training_r39,0,4415,434224
311,2013_11_01_training_r39,0,30,451259
312,2013_12_01_training_r39,0,22632,440361
313,2014_01_01_training_r39,0,149308,320567
314,2014_02_01_training_r39,0,4575,457289
315,2014_03_01_training_r39,0,0,470133
316,2014_04_01_training_r39,0,0,475021
317,2014_05_01_training_r39,0,294,476394
318,2014_06_01_training_r39,0,96605,383648
319,2014_07_01_training_r39,0,497464,1431
320,2014_08_01_training_r39,0,431399,52236
321,2014_09_01_training_r39,0,13886,430799
322,2014_10_01_training_r39,0,0,445607
323,2014_11_01_training_r39,0,22996,438058
324,2014_12_01_training_r39,0,93421,372237
325,2015_01_01_training_r39,0,202259,280708
326,2015_02_01_training_r39,0,81750,396370
327,2015_03_01_training_r39,0,0,475015
328,2015_04_01_training_r39,0,7352,469280
329,2015_05_01_training_r39,0,2,473444
330,2015_06_01_training_r39,0,68246,407619
331,2015_07_01_training_r39,0,128182,328096
332,2015_08_01_training_r39,0,452872,34788
333,2015_09_01_training_r39,0,31467,413166
334,2015_10_01_training_r39,0,869,452829
335,2015_11_01_training_r39,0,3636,455182
336,2015_12_01_training_r39,0,320054,152605
337,2016_01_01_training_r39,0,359318,116307
338,2016_02_01_training_r39,0,43238,435073
339,2016_03_01_training_r39,0,1198,476289
340,2016_04_01_training_r39,0,768,478939
341,2016_05_01_training_r39,0,194177,297940
342,2016_06_01_training_r39,0,84351,399193
343,2016_07_01_training_r39,0,482832,13767
344,2016_08_01_training_r39,0,252407,200293
345,2016_09_01_training_r39,0,91027,334443
346,2016_10_01_training_r39,0,761,430101
347,2016_11_01_training_r39,0,27,455217
348,2016_12_01_training_r39,0,1340,459450
349,2017_01_01_training_r39,0,48370,421064
350,2017_02_01_training_r39,0,183,470974
351,2017_03_01_training_r39,0,1317,472916
352,2017_04_01_training_r39,0,1225,478970
353,2017_05_01_training_r39,0,4393,484770
354,2017_06_01_training_r39,0,47157,437540
355,2017_07_01_training_r39,0,319350,160494
356,2017_08_01_training_r39,0,150889,269382
357,2017_09_01_training_r39,0,55455,381864
358,2017_10_01_training_r39,0,1,444901
359,2017_11_01_training_r39,0,284,456408
360,2017_12_01_training_r39,0,29473,435819
361,2018_01_01_training_r39,0,136066,335572
362,2018_02_01_training_r39,0,341,472500
363,2018_03_01_training_r39,0,342,474328
364,2018_04_01_training_r39,0,0,478415
365,2018_05_01_training_r39,0,10856,480629
366,2018_06_01_training_r39,0,169644,321293
367,2018_07_01_training_r39,0,183162,294843
368,2018_08_01_training_r39,0,239117,219207
369,2018_09_01_training_r39,0,20176,399422
370,2018_10_01_training_r39,0,99,448740
371,2018_11_01_training_r39,0,1,456904
372,2018_12_01_training_r39,0,11546,452224
373,2019_01_01_training_r39,0,14590,451601
374,2019_02_01_training_r39,0,4198,469118
375,2019_03_01_training_r39,0,9,473581
376,2019_04_01_training_r39,0,236,474584
377,2019_05_01_training_r39,0,0,471916
378,2019_06_01_training_r39,0,103231,374704
379,2019_07_01_training_r39,0,185121,287233
380,2019_08_01_training_r39,0,62984,381099
381,2019_09_01_training_r39,0,53918,384349
382,2019_10_01_training_r39,0,1134,393819
383,2019_11_01_training_r39,0,2,449420
384,2019_12_01_training_r39,0,76512,385362
385,2020_01_01_training_r39,0,113959,352153
386,2020_02_01_training_r39,0,17165,449118
387,2020_03_01_training_r39,0,0,469636
388,2020_04_01_training_r39,0,31,470611
389,2020_05_01_training_r39,0,10445,465292
390,2020_06_01_training_r39,0,112107,362397
391,2020_07_01_training_r39,0,476891,10644
392,2020_08_01_training_r39,0,219963,234777
393,2020_09_01_training_r39,0,114696,324436
394,2020_10_01_training_r39,0,5533,436252
395,2020_11_01_training_r39,0,120,451416
396,2020_12_01_training_r39,0,18032,440241
397,2021_01_01_training_r39,0,120626,345436
398,2021_02_01_training_r39,0,7051,461351
399,2021_03_01_training_r39,0,168,476135
400,2021_04_01_training_r39,0,0,476875
401,2021_05_01_training_r39,0,52924,427428
402,2021_06_01_training_r39,0,156255,314921
403,2021_07_01_training_r39,0,322853,156451
404,2021_08_01_training_r39,0,221862,215073
405,2021_09_01_training_r39,0,139556,302204
406,2021_10_01_training_r39,0,13130,427845
407,2021_11_01_training_r39,0,4,439696
408,2021_12_01_training_r39,0,201250,258550
