,Date image,no-data: 0,non-water: 1,water: 2
62,1993_02_01_training_r12,0,403475,94650
63,1993_03_01_training_r12,0,250609,246692
64,1993_04_01_training_r12,0,500000,0
65,1993_05_01_training_r12,0,387329,110619
66,1993_06_01_training_r12,0,394384,103757
67,1993_07_01_training_r12,0,500000,0
68,1993_08_01_training_r12,0,499819,44
69,1993_09_01_training_r12,0,360982,138858
70,1993_10_01_training_r12,0,249861,241796
71,1993_11_01_training_r12,0,457440,41284
72,1993_12_01_training_r12,0,262884,232319
73,1994_01_01_training_r12,0,470269,28496
74,1994_02_01_training_r12,0,251820,244713
75,1994_03_01_training_r12,0,249897,246822
76,1994_04_01_training_r12,0,442940,55676
77,1994_05_01_training_r12,0,500000,0
78,1994_06_01_training_r12,0,361386,131976
79,1994_07_01_training_r12,0,475204,24643
80,1994_08_01_training_r12,0,500000,0
81,1994_09_01_training_r12,0,249859,240852
82,1994_10_01_training_r12,0,250352,242619
83,1994_11_01_training_r12,0,253268,240888
84,1994_12_01_training_r12,0,353633,141901
85,1995_01_01_training_r12,0,483162,16359
86,1995_02_01_training_r12,0,308399,188197
87,1995_03_01_training_r12,0,249987,246541
88,1995_04_01_training_r12,0,500000,0
89,1995_05_01_training_r12,0,500000,0
90,1995_06_01_training_r12,0,500000,0
91,1995_07_01_training_r12,0,500000,0
92,1995_08_01_training_r12,0,500000,0
93,1995_09_01_training_r12,0,500000,0
94,1995_10_01_training_r12,0,500000,0
95,1995_11_01_training_r12,0,427058,71093
96,1995_12_01_training_r12,0,254438,240537
97,1996_01_01_training_r12,0,465994,30013
98,1996_02_01_training_r12,0,319879,175418
99,1996_03_01_training_r12,0,500000,0
100,1996_04_01_training_r12,0,500000,0
101,1996_05_01_training_r12,0,500000,0
102,1996_06_01_training_r12,0,496431,1904
103,1996_07_01_training_r12,0,270402,219398
104,1996_08_01_training_r12,0,500000,0
105,1996_09_01_training_r12,0,264608,227170
106,1996_10_01_training_r12,0,249830,240785
107,1996_11_01_training_r12,0,254819,237935
108,1996_12_01_training_r12,0,254185,239926
109,1997_01_01_training_r12,0,458857,36532
110,1997_02_01_training_r12,0,293273,203623
111,1997_03_01_training_r12,0,249810,245837
112,1997_04_01_training_r12,0,500000,0
113,1997_05_01_training_r12,0,500000,0
114,1997_06_01_training_r12,0,500000,0
115,1997_07_01_training_r12,0,500000,0
116,1997_08_01_training_r12,0,500000,0
117,1997_09_01_training_r12,0,500000,0
118,1997_10_01_training_r12,0,500000,0
119,1997_11_01_training_r12,0,500000,0
120,1997_12_01_training_r12,0,500000,0
121,1998_01_01_training_r12,0,487481,11729
122,1998_02_01_training_r12,0,500000,0
123,1998_03_01_training_r12,0,500000,0
124,1998_04_01_training_r12,0,500000,0
125,1998_05_01_training_r12,0,500000,0
126,1998_06_01_training_r12,0,500000,0
127,1998_07_01_training_r12,0,500000,0
128,1998_08_01_training_r12,0,500000,0
129,1998_09_01_training_r12,0,495439,2592
130,1998_10_01_training_r12,0,500000,0
131,1998_11_01_training_r12,0,500000,0
132,1998_12_01_training_r12,0,500000,0
133,1999_01_01_training_r12,0,500000,0
134,1999_02_01_training_r12,0,500000,0
135,1999_03_01_training_r12,0,500000,0
136,1999_04_01_training_r12,0,500000,0
137,1999_05_01_training_r12,0,500000,0
138,1999_06_01_training_r12,0,500000,0
139,1999_07_01_training_r12,0,345314,145806
140,1999_08_01_training_r12,0,499829,140
141,1999_09_01_training_r12,0,433072,64010
142,1999_10_01_training_r12,0,249966,236456
143,1999_11_01_training_r12,0,500000,0
144,1999_12_01_training_r12,0,344171,148515
145,2000_01_01_training_r12,0,500000,0
146,2000_02_01_training_r12,0,252032,242401
147,2000_03_01_training_r12,0,249943,245905
148,2000_04_01_training_r12,0,412642,85953
149,2000_05_01_training_r12,0,352109,147885
150,2000_06_01_training_r12,0,500000,0
151,2000_07_01_training_r12,0,500000,0
152,2000_08_01_training_r12,0,482409,17364
153,2000_09_01_training_r12,0,333325,153735
154,2000_10_01_training_r12,0,252865,234591
155,2000_11_01_training_r12,0,347449,142641
156,2000_12_01_training_r12,0,462391,35657
157,2001_01_01_training_r12,0,500000,0
158,2001_02_01_training_r12,0,252423,241947
159,2001_03_01_training_r12,0,500000,0
160,2001_04_01_training_r12,0,249760,247974
161,2001_05_01_training_r12,0,500000,0
162,2001_06_01_training_r12,0,500000,0
163,2001_07_01_training_r12,0,466980,29037
164,2001_08_01_training_r12,0,438705,60326
165,2001_09_01_training_r12,0,249760,238094
166,2001_10_01_training_r12,0,439314,58915
167,2001_11_01_training_r12,0,500000,0
168,2001_12_01_training_r12,0,421441,73006
169,2002_01_01_training_r12,0,489770,8680
170,2002_02_01_training_r12,0,261888,230804
171,2002_03_01_training_r12,0,250178,245681
172,2002_04_01_training_r12,0,500000,0
173,2002_05_01_training_r12,0,380990,117199
174,2002_06_01_training_r12,0,249760,242048
175,2002_07_01_training_r12,0,457845,41600
176,2002_08_01_training_r12,0,419679,75062
177,2002_09_01_training_r12,0,312389,180248
178,2002_10_01_training_r12,0,249814,240699
179,2002_11_01_training_r12,0,435049,63014
180,2002_12_01_training_r12,0,408939,85329
181,2003_01_01_training_r12,0,500000,0
182,2003_02_01_training_r12,0,252459,242489
183,2003_03_01_training_r12,0,250041,245596
184,2003_04_01_training_r12,0,500000,0
185,2003_05_01_training_r12,0,249760,247655
186,2003_06_01_training_r12,0,500000,0
187,2003_07_01_training_r12,0,343068,144993
188,2003_08_01_training_r12,0,500000,0
189,2003_09_01_training_r12,0,500000,0
190,2003_10_01_training_r12,0,284612,204810
191,2003_11_01_training_r12,0,290493,200911
192,2003_12_01_training_r12,0,413715,80371
193,2004_01_01_training_r12,0,496967,1671
194,2004_02_01_training_r12,0,252746,240811
195,2004_03_01_training_r12,0,249760,246475
196,2004_04_01_training_r12,0,249760,247239
197,2004_05_01_training_r12,0,249760,244897
198,2004_06_01_training_r12,0,250016,245316
199,2004_07_01_training_r12,0,499923,77
200,2004_08_01_training_r12,0,495112,4682
201,2004_09_01_training_r12,0,264078,227431
202,2004_10_01_training_r12,0,249786,237841
203,2004_11_01_training_r12,0,261287,229186
204,2004_12_01_training_r12,0,406964,85801
205,2005_01_01_training_r12,0,382257,112429
206,2005_02_01_training_r12,0,250778,243869
207,2005_03_01_training_r12,0,249807,245752
208,2005_04_01_training_r12,0,249760,246507
209,2005_05_01_training_r12,0,249760,244246
210,2005_06_01_training_r12,0,249760,243062
211,2005_07_01_training_r12,0,387269,103980
212,2005_08_01_training_r12,0,452856,46019
213,2005_09_01_training_r12,0,461907,36355
214,2005_10_01_training_r12,0,249770,233749
215,2005_11_01_training_r12,0,250050,239201
216,2005_12_01_training_r12,0,324861,167530
217,2006_01_01_training_r12,0,316144,178881
218,2006_02_01_training_r12,0,253443,242050
219,2006_03_01_training_r12,0,277221,219333
220,2006_04_01_training_r12,0,249762,246705
221,2006_05_01_training_r12,0,280580,214802
222,2006_06_01_training_r12,0,500000,0
223,2006_07_01_training_r12,0,487050,11542
224,2006_08_01_training_r12,0,406580,89259
225,2006_09_01_training_r12,0,272352,212971
226,2006_10_01_training_r12,0,249760,242602
227,2006_11_01_training_r12,0,266992,224210
228,2006_12_01_training_r12,0,345219,148869
229,2007_01_01_training_r12,0,312649,182685
230,2007_02_01_training_r12,0,253275,242519
231,2007_03_01_training_r12,0,249793,244180
232,2007_04_01_training_r12,0,249760,244201
233,2007_05_01_training_r12,0,249760,243675
234,2007_06_01_training_r12,0,258677,234668
235,2007_07_01_training_r12,0,484626,13964
236,2007_08_01_training_r12,0,455748,37800
237,2007_09_01_training_r12,0,249760,235901
238,2007_10_01_training_r12,0,269560,218090
239,2007_11_01_training_r12,0,254217,236182
240,2007_12_01_training_r12,0,401774,93079
241,2008_01_01_training_r12,0,299402,196402
242,2008_02_01_training_r12,0,252274,243525
243,2008_03_01_training_r12,0,276225,220522
244,2008_04_01_training_r12,0,249760,246647
245,2008_05_01_training_r12,0,249760,244742
246,2008_06_01_training_r12,0,298878,195938
247,2008_07_01_training_r12,0,460106,33226
248,2008_08_01_training_r12,0,425608,70384
249,2008_09_01_training_r12,0,251426,227445
250,2008_10_01_training_r12,0,249760,228016
251,2008_11_01_training_r12,0,249986,239389
252,2008_12_01_training_r12,0,400023,91123
253,2009_01_01_training_r12,0,333497,161081
254,2009_02_01_training_r12,0,250457,244294
255,2009_03_01_training_r12,0,249791,245699
256,2009_04_01_training_r12,0,249760,245790
257,2009_05_01_training_r12,0,249780,245338
258,2009_06_01_training_r12,0,249760,246086
259,2009_07_01_training_r12,0,380250,112974
260,2009_08_01_training_r12,0,429750,69711
261,2009_09_01_training_r12,0,250045,236934
262,2009_10_01_training_r12,0,250049,225783
263,2009_11_01_training_r12,0,250431,239530
264,2009_12_01_training_r12,0,311830,180957
265,2010_01_01_training_r12,0,499573,412
266,2010_02_01_training_r12,0,265844,229893
267,2010_03_01_training_r12,0,249760,246210
268,2010_04_01_training_r12,0,249760,245430
269,2010_05_01_training_r12,0,249760,244440
270,2010_06_01_training_r12,0,249760,245056
271,2010_07_01_training_r12,0,500000,0
272,2010_08_01_training_r12,0,500000,0
273,2010_09_01_training_r12,0,500000,0
274,2010_10_01_training_r12,0,260846,230065
275,2010_11_01_training_r12,0,354594,140852
276,2010_12_01_training_r12,0,333892,160052
277,2011_01_01_training_r12,0,259691,234826
278,2011_02_01_training_r12,0,250584,244782
279,2011_03_01_training_r12,0,258323,237997
280,2011_04_01_training_r12,0,445980,53393
281,2011_05_01_training_r12,0,291207,204008
282,2011_06_01_training_r12,0,249760,245184
283,2011_07_01_training_r12,0,499403,142
284,2011_08_01_training_r12,0,387009,103377
285,2011_09_01_training_r12,0,441164,54108
286,2011_10_01_training_r12,0,249774,240681
287,2011_11_01_training_r12,0,405589,85155
288,2011_12_01_training_r12,0,424138,69608
289,2012_01_01_training_r12,0,405547,89607
290,2012_02_01_training_r12,0,310374,186451
291,2012_03_01_training_r12,0,249972,246646
292,2012_04_01_training_r12,0,290052,205145
293,2012_05_01_training_r12,0,254687,240916
294,2012_06_01_training_r12,0,318796,177509
295,2012_07_01_training_r12,0,500000,0
296,2012_08_01_training_r12,0,467575,30703
297,2012_09_01_training_r12,0,455655,43126
298,2012_10_01_training_r12,0,261829,228469
299,2012_11_01_training_r12,0,280995,210366
300,2012_12_01_training_r12,0,394706,99932
301,2013_01_01_training_r12,0,477229,18941
302,2013_02_01_training_r12,0,294166,199079
303,2013_03_01_training_r12,0,283141,211476
304,2013_04_01_training_r12,0,251859,241655
305,2013_05_01_training_r12,0,249760,244576
306,2013_06_01_training_r12,0,354070,142623
307,2013_07_01_training_r12,0,378046,116394
308,2013_08_01_training_r12,0,421052,71347
309,2013_09_01_training_r12,0,249949,237732
310,2013_10_01_training_r12,0,249760,239128
311,2013_11_01_training_r12,0,250077,239308
312,2013_12_01_training_r12,0,279334,210749
313,2014_01_01_training_r12,0,262821,230310
314,2014_02_01_training_r12,0,257195,235461
315,2014_03_01_training_r12,0,249936,242104
316,2014_04_01_training_r12,0,249760,244448
317,2014_05_01_training_r12,0,249783,243859
318,2014_06_01_training_r12,0,274595,220329
319,2014_07_01_training_r12,0,445833,52624
320,2014_08_01_training_r12,0,300336,189900
321,2014_09_01_training_r12,0,279461,209734
322,2014_10_01_training_r12,0,249760,238399
323,2014_11_01_training_r12,0,249908,239266
324,2014_12_01_training_r12,0,496491,3509
325,2015_01_01_training_r12,0,387957,109503
326,2015_02_01_training_r12,0,429333,69263
327,2015_03_01_training_r12,0,250296,241412
328,2015_04_01_training_r12,0,252702,239175
329,2015_05_01_training_r12,0,249760,241976
330,2015_06_01_training_r12,0,273662,218999
331,2015_07_01_training_r12,0,442844,54925
332,2015_08_01_training_r12,0,376792,119317
333,2015_09_01_training_r12,0,249760,241318
334,2015_10_01_training_r12,0,249760,242305
335,2015_11_01_training_r12,0,249894,241846
336,2015_12_01_training_r12,0,333276,160330
337,2016_01_01_training_r12,0,332376,162433
338,2016_02_01_training_r12,0,266202,229702
339,2016_03_01_training_r12,0,249763,246349
340,2016_04_01_training_r12,0,249760,244586
341,2016_05_01_training_r12,0,249760,246547
342,2016_06_01_training_r12,0,249760,247692
343,2016_07_01_training_r12,0,470916,25396
344,2016_08_01_training_r12,0,250198,233191
345,2016_09_01_training_r12,0,250548,238078
346,2016_10_01_training_r12,0,249760,239741
347,2016_11_01_training_r12,0,250838,239900
348,2016_12_01_training_r12,0,302499,189042
349,2017_01_01_training_r12,0,252153,242254
350,2017_02_01_training_r12,0,249990,245359
351,2017_03_01_training_r12,0,249768,245927
352,2017_04_01_training_r12,0,249760,243706
353,2017_05_01_training_r12,0,249781,244520
354,2017_06_01_training_r12,0,249760,244142
355,2017_07_01_training_r12,0,427910,63571
356,2017_08_01_training_r12,0,408961,84819
357,2017_09_01_training_r12,0,252291,238813
358,2017_10_01_training_r12,0,249760,239480
359,2017_11_01_training_r12,0,249780,240387
360,2017_12_01_training_r12,0,255385,236524
361,2018_01_01_training_r12,0,456777,37302
362,2018_02_01_training_r12,0,250615,244742
363,2018_03_01_training_r12,0,249760,245979
364,2018_04_01_training_r12,0,249760,245869
365,2018_05_01_training_r12,0,249760,245083
366,2018_06_01_training_r12,0,249767,247023
367,2018_07_01_training_r12,0,468676,28324
368,2018_08_01_training_r12,0,373543,116256
369,2018_09_01_training_r12,0,258952,230295
370,2018_10_01_training_r12,0,249760,239332
371,2018_11_01_training_r12,0,259420,230965
372,2018_12_01_training_r12,0,251742,239687
373,2019_01_01_training_r12,0,389784,103742
374,2019_02_01_training_r12,0,250795,243744
375,2019_03_01_training_r12,0,249760,245207
376,2019_04_01_training_r12,0,249760,242652
377,2019_05_01_training_r12,0,249760,241082
378,2019_06_01_training_r12,0,249760,241931
379,2019_07_01_training_r12,0,408754,85352
380,2019_08_01_training_r12,0,454956,44478
381,2019_09_01_training_r12,0,450273,46180
382,2019_10_01_training_r12,0,249762,238800
383,2019_11_01_training_r12,0,249766,239874
384,2019_12_01_training_r12,0,331606,158848
385,2020_01_01_training_r12,0,298991,193413
386,2020_02_01_training_r12,0,256788,236659
387,2020_03_01_training_r12,0,249776,243249
388,2020_04_01_training_r12,0,249762,242946
389,2020_05_01_training_r12,0,249760,241798
390,2020_06_01_training_r12,0,491455,8477
391,2020_07_01_training_r12,0,447545,45151
392,2020_08_01_training_r12,0,260067,221012
393,2020_09_01_training_r12,0,441569,58376
394,2020_10_01_training_r12,0,249760,237825
395,2020_11_01_training_r12,0,264903,224259
396,2020_12_01_training_r12,0,358497,132044
397,2021_01_01_training_r12,0,331450,162159
398,2021_02_01_training_r12,0,251364,242533
399,2021_03_01_training_r12,0,249760,245135
400,2021_04_01_training_r12,0,249760,245356
401,2021_05_01_training_r12,0,249844,243180
402,2021_06_01_training_r12,0,299224,194956
403,2021_07_01_training_r12,0,440750,53963
404,2021_08_01_training_r12,0,409259,86047
405,2021_09_01_training_r12,0,254373,229826
406,2021_10_01_training_r12,0,252702,230893
407,2021_11_01_training_r12,0,250699,234794
408,2021_12_01_training_r12,0,253553,234526
