,Date image,no-data: 0,non-water: 1,water: 2
120,1997_12_01_training_r29,0,500000,0
121,1998_01_01_training_r29,0,500000,0
122,1998_02_01_training_r29,0,500000,0
123,1998_03_01_training_r29,0,500000,0
124,1998_04_01_training_r29,0,500000,0
125,1998_05_01_training_r29,0,500000,0
126,1998_06_01_training_r29,0,500000,0
127,1998_07_01_training_r29,0,500000,0
128,1998_08_01_training_r29,0,500000,0
129,1998_09_01_training_r29,0,500000,0
130,1998_10_01_training_r29,0,500000,0
131,1998_11_01_training_r29,0,500000,0
132,1998_12_01_training_r29,0,500000,0
133,1999_01_01_training_r29,0,500000,0
134,1999_02_01_training_r29,0,500000,0
135,1999_03_01_training_r29,0,500000,0
136,1999_04_01_training_r29,0,500000,0
137,1999_05_01_training_r29,0,500000,0
138,1999_06_01_training_r29,0,500000,0
139,1999_07_01_training_r29,0,499999,0
140,1999_08_01_training_r29,0,500000,0
141,1999_09_01_training_r29,0,494660,4154
142,1999_10_01_training_r29,0,58028,342892
143,1999_11_01_training_r29,0,68229,385399
144,1999_12_01_training_r29,0,500000,0
145,2000_01_01_training_r29,0,500000,0
146,2000_02_01_training_r29,0,121182,355952
147,2000_03_01_training_r29,0,90895,388414
148,2000_04_01_training_r29,0,498946,1054
149,2000_05_01_training_r29,0,130505,349569
150,2000_06_01_training_r29,0,227159,248834
151,2000_07_01_training_r29,0,407209,59499
152,2000_08_01_training_r29,0,499538,27
153,2000_09_01_training_r29,0,8242,309445
154,2000_10_01_training_r29,0,9,437368
155,2000_11_01_training_r29,0,500000,0
156,2000_12_01_training_r29,0,162614,306270
157,2001_01_01_training_r29,0,493354,5996
158,2001_02_01_training_r29,0,7478,468731
159,2001_03_01_training_r29,0,1222,477602
160,2001_04_01_training_r29,0,482996,16594
161,2001_05_01_training_r29,0,435335,61003
162,2001_06_01_training_r29,0,144341,335083
163,2001_07_01_training_r29,0,490998,8568
164,2001_08_01_training_r29,0,366562,84813
165,2001_09_01_training_r29,0,140511,259638
166,2001_10_01_training_r29,0,469244,27385
167,2001_11_01_training_r29,0,301258,196747
168,2001_12_01_training_r29,0,499652,348
169,2002_01_01_training_r29,0,148686,327856
170,2002_02_01_training_r29,0,1839,474956
171,2002_03_01_training_r29,0,32815,445790
172,2002_04_01_training_r29,0,445,477812
173,2002_05_01_training_r29,0,158620,321654
174,2002_06_01_training_r29,0,323142,174433
175,2002_07_01_training_r29,0,186266,284408
176,2002_08_01_training_r29,0,476239,21182
177,2002_09_01_training_r29,0,50840,365070
178,2002_10_01_training_r29,0,692,437207
179,2002_11_01_training_r29,0,500000,0
180,2002_12_01_training_r29,0,41217,431714
181,2003_01_01_training_r29,0,482319,15395
182,2003_02_01_training_r29,0,18454,462060
183,2003_03_01_training_r29,0,219828,269329
184,2003_04_01_training_r29,0,452,480668
185,2003_05_01_training_r29,0,285,478760
186,2003_06_01_training_r29,0,500000,0
187,2003_07_01_training_r29,0,341705,151792
188,2003_08_01_training_r29,0,157491,278962
189,2003_09_01_training_r29,0,315532,30124
190,2003_10_01_training_r29,0,497316,25
191,2003_11_01_training_r29,0,40699,410494
192,2003_12_01_training_r29,0,26336,437937
193,2004_01_01_training_r29,0,160125,317474
194,2004_02_01_training_r29,0,1822,469605
195,2004_03_01_training_r29,0,256,476741
196,2004_04_01_training_r29,0,67891,414457
197,2004_05_01_training_r29,0,0,478566
198,2004_06_01_training_r29,0,43125,410761
199,2004_07_01_training_r29,0,479847,17811
200,2004_08_01_training_r29,0,428533,41501
201,2004_09_01_training_r29,0,94261,347060
202,2004_10_01_training_r29,0,321,446017
203,2004_11_01_training_r29,0,9381,449184
204,2004_12_01_training_r29,0,36594,433487
205,2005_01_01_training_r29,0,49169,427922
206,2005_02_01_training_r29,0,90297,393837
207,2005_03_01_training_r29,0,205,478909
208,2005_04_01_training_r29,0,55384,429070
209,2005_05_01_training_r29,0,0,479898
210,2005_06_01_training_r29,0,14361,468160
211,2005_07_01_training_r29,0,371404,121425
212,2005_08_01_training_r29,0,228674,204137
213,2005_09_01_training_r29,0,40709,336440
214,2005_10_01_training_r29,0,88264,367448
215,2005_11_01_training_r29,0,2161,456329
216,2005_12_01_training_r29,0,134363,339086
217,2006_01_01_training_r29,0,479287,20633
218,2006_02_01_training_r29,0,357,481131
219,2006_03_01_training_r29,0,539,480356
220,2006_04_01_training_r29,0,0,482219
221,2006_05_01_training_r29,0,165830,322660
222,2006_06_01_training_r29,0,217427,265595
223,2006_07_01_training_r29,0,416581,75169
224,2006_08_01_training_r29,0,114450,321901
225,2006_09_01_training_r29,0,25381,366163
226,2006_10_01_training_r29,0,383,445682
227,2006_11_01_training_r29,0,20174,446055
228,2006_12_01_training_r29,0,59879,411055
229,2007_01_01_training_r29,0,277121,202445
230,2007_02_01_training_r29,0,1625,475377
231,2007_03_01_training_r29,0,438,477108
232,2007_04_01_training_r29,0,0,477736
233,2007_05_01_training_r29,0,1,476203
234,2007_06_01_training_r29,0,183164,297274
235,2007_07_01_training_r29,0,496790,3111
236,2007_08_01_training_r29,0,230584,154916
237,2007_09_01_training_r29,0,492827,949
238,2007_10_01_training_r29,0,142024,248305
239,2007_11_01_training_r29,0,46268,410180
240,2007_12_01_training_r29,0,326987,143377
241,2008_01_01_training_r29,0,140331,335617
242,2008_02_01_training_r29,0,9910,469652
243,2008_03_01_training_r29,0,141,481524
244,2008_04_01_training_r29,0,584,481311
245,2008_05_01_training_r29,0,38,480475
246,2008_06_01_training_r29,0,487654,10510
247,2008_07_01_training_r29,0,377707,79769
248,2008_08_01_training_r29,0,246191,143629
249,2008_09_01_training_r29,0,49393,276670
250,2008_10_01_training_r29,0,2004,423295
251,2008_11_01_training_r29,0,1090,456461
252,2008_12_01_training_r29,0,324512,144076
253,2009_01_01_training_r29,0,344252,132042
254,2009_02_01_training_r29,0,1184,473938
255,2009_03_01_training_r29,0,709,478376
256,2009_04_01_training_r29,0,0,477416
257,2009_05_01_training_r29,0,0,479893
258,2009_06_01_training_r29,0,24,477576
259,2009_07_01_training_r29,0,497618,2276
260,2009_08_01_training_r29,0,496995,2686
261,2009_09_01_training_r29,0,1330,417172
262,2009_10_01_training_r29,0,117,426010
263,2009_11_01_training_r29,0,75626,392423
264,2009_12_01_training_r29,0,398510,71981
265,2010_01_01_training_r29,0,160979,320833
266,2010_02_01_training_r29,0,1015,477648
267,2010_03_01_training_r29,0,150344,336094
268,2010_04_01_training_r29,0,0,481095
269,2010_05_01_training_r29,0,0,482560
270,2010_06_01_training_r29,0,42327,440359
271,2010_07_01_training_r29,0,486623,12956
272,2010_08_01_training_r29,0,357340,130403
273,2010_09_01_training_r29,0,214181,155098
274,2010_10_01_training_r29,0,1,383882
275,2010_11_01_training_r29,0,29381,428457
276,2010_12_01_training_r29,0,143064,327077
277,2011_01_01_training_r29,0,392630,83196
278,2011_02_01_training_r29,0,228081,253187
279,2011_03_01_training_r29,0,40,479595
280,2011_04_01_training_r29,0,500000,0
281,2011_05_01_training_r29,0,88325,392547
282,2011_06_01_training_r29,0,109923,374432
283,2011_07_01_training_r29,0,85661,345659
284,2011_08_01_training_r29,0,196954,148072
285,2011_09_01_training_r29,0,231211,106832
286,2011_10_01_training_r29,0,27968,408037
287,2011_11_01_training_r29,0,284033,167895
288,2011_12_01_training_r29,0,469589,14798
289,2012_01_01_training_r29,0,484929,15071
290,2012_02_01_training_r29,0,81958,398526
291,2012_03_01_training_r29,0,35829,444441
292,2012_04_01_training_r29,0,16559,461627
293,2012_05_01_training_r29,0,5,479000
294,2012_06_01_training_r29,0,75558,405307
295,2012_07_01_training_r29,0,498928,427
296,2012_08_01_training_r29,0,148082,285969
297,2012_09_01_training_r29,0,313959,88541
298,2012_10_01_training_r29,0,0,447206
299,2012_11_01_training_r29,0,89373,379986
300,2012_12_01_training_r29,0,208006,262513
301,2013_01_01_training_r29,0,446470,37365
302,2013_02_01_training_r29,0,62480,411768
303,2013_03_01_training_r29,0,53196,425071
304,2013_04_01_training_r29,0,0,478169
305,2013_05_01_training_r29,0,407,480028
306,2013_06_01_training_r29,0,66928,413177
307,2013_07_01_training_r29,0,477554,18234
308,2013_08_01_training_r29,0,62244,246191
309,2013_09_01_training_r29,0,39,282165
310,2013_10_01_training_r29,0,98435,310519
311,2013_11_01_training_r29,0,2343,444390
312,2013_12_01_training_r29,0,65271,396857
313,2014_01_01_training_r29,0,459818,27278
314,2014_02_01_training_r29,0,106053,372447
315,2014_03_01_training_r29,0,0,472394
316,2014_04_01_training_r29,0,0,474838
317,2014_05_01_training_r29,0,0,468148
318,2014_06_01_training_r29,0,62672,418665
319,2014_07_01_training_r29,0,372553,96670
320,2014_08_01_training_r29,0,460606,14011
321,2014_09_01_training_r29,0,0,438243
322,2014_10_01_training_r29,0,291,452835
323,2014_11_01_training_r29,0,48095,415395
324,2014_12_01_training_r29,0,374890,97622
325,2015_01_01_training_r29,0,54995,426683
326,2015_02_01_training_r29,0,6607,475535
327,2015_03_01_training_r29,0,0,474792
328,2015_04_01_training_r29,0,11340,467870
329,2015_05_01_training_r29,0,181,476475
330,2015_06_01_training_r29,0,1613,467223
331,2015_07_01_training_r29,0,95340,358763
332,2015_08_01_training_r29,0,123729,297083
333,2015_09_01_training_r29,0,65,422569
334,2015_10_01_training_r29,0,962,461867
335,2015_11_01_training_r29,0,409,467891
336,2015_12_01_training_r29,0,12955,459842
337,2016_01_01_training_r29,0,352262,128260
338,2016_02_01_training_r29,0,2716,479687
339,2016_03_01_training_r29,0,0,481955
340,2016_04_01_training_r29,0,0,482129
341,2016_05_01_training_r29,0,4700,480250
342,2016_06_01_training_r29,0,1723,474591
343,2016_07_01_training_r29,0,372442,91036
344,2016_08_01_training_r29,0,87270,211044
345,2016_09_01_training_r29,0,285809,143177
346,2016_10_01_training_r29,0,0,384387
347,2016_11_01_training_r29,0,0,447090
348,2016_12_01_training_r29,0,374834,93607
349,2017_01_01_training_r29,0,34317,438524
350,2017_02_01_training_r29,0,476,474037
351,2017_03_01_training_r29,0,77619,403689
352,2017_04_01_training_r29,0,0,476039
353,2017_05_01_training_r29,0,2827,475581
354,2017_06_01_training_r29,0,480408,11426
355,2017_07_01_training_r29,0,45906,394348
356,2017_08_01_training_r29,0,200692,211344
357,2017_09_01_training_r29,0,234659,205775
358,2017_10_01_training_r29,0,15038,417287
359,2017_11_01_training_r29,0,0,459041
360,2017_12_01_training_r29,0,197489,273558
361,2018_01_01_training_r29,0,26650,450961
362,2018_02_01_training_r29,0,90441,393328
363,2018_03_01_training_r29,0,0,480557
364,2018_04_01_training_r29,0,0,481341
365,2018_05_01_training_r29,0,278,481743
366,2018_06_01_training_r29,0,0,482501
367,2018_07_01_training_r29,0,79315,387060
368,2018_08_01_training_r29,0,260362,162366
369,2018_09_01_training_r29,0,14735,308829
370,2018_10_01_training_r29,0,0,446189
371,2018_11_01_training_r29,0,429,458666
372,2018_12_01_training_r29,0,23209,444761
373,2019_01_01_training_r29,0,117689,358157
374,2019_02_01_training_r29,0,4555,473171
375,2019_03_01_training_r29,0,8,477648
376,2019_04_01_training_r29,0,0,477563
377,2019_05_01_training_r29,0,0,474550
378,2019_06_01_training_r29,0,88499,386925
379,2019_07_01_training_r29,0,345438,123372
380,2019_08_01_training_r29,0,499979,11
381,2019_09_01_training_r29,0,296760,126146
382,2019_10_01_training_r29,0,109260,246024
383,2019_11_01_training_r29,0,16,436720
384,2019_12_01_training_r29,0,147512,318907
385,2020_01_01_training_r29,0,12817,459235
386,2020_02_01_training_r29,0,57002,420641
387,2020_03_01_training_r29,0,0,472497
388,2020_04_01_training_r29,0,0,473059
389,2020_05_01_training_r29,0,897,470550
390,2020_06_01_training_r29,0,18972,449516
391,2020_07_01_training_r29,0,247555,180706
392,2020_08_01_training_r29,0,217384,165932
393,2020_09_01_training_r29,0,101908,250838
394,2020_10_01_training_r29,0,2,399082
395,2020_11_01_training_r29,0,966,450718
396,2020_12_01_training_r29,0,332165,136303
397,2021_01_01_training_r29,0,47015,424833
398,2021_02_01_training_r29,0,41757,434503
399,2021_03_01_training_r29,0,0,477725
400,2021_04_01_training_r29,0,0,479653
401,2021_05_01_training_r29,0,160576,327520
402,2021_06_01_training_r29,0,241300,226872
403,2021_07_01_training_r29,0,78429,358849
404,2021_08_01_training_r29,0,227346,128886
405,2021_09_01_training_r29,0,463371,1836
406,2021_10_01_training_r29,0,65402,323421
407,2021_11_01_training_r29,0,0,415670
408,2021_12_01_training_r29,0,44644,410235
