,Date image,no-data: 0,non-water: 1,water: 2
317,2014_05_01_training_r1,0,612,489973
318,2014_06_01_training_r1,0,2363,482927
319,2014_07_01_training_r1,0,36658,456645
320,2014_08_01_training_r1,0,60273,418246
321,2014_09_01_training_r1,0,50012,425768
322,2014_10_01_training_r1,0,863,478476
323,2014_11_01_training_r1,0,5649,476328
324,2014_12_01_training_r1,0,20730,463019
325,2015_01_01_training_r1,0,82629,405713
326,2015_02_01_training_r1,0,32642,454546
327,2015_03_01_training_r1,0,1512,480987
328,2015_04_01_training_r1,0,622,488371
329,2015_05_01_training_r1,0,612,479556
330,2015_06_01_training_r1,0,612,478324
331,2015_07_01_training_r1,0,24214,451724
332,2015_08_01_training_r1,0,76668,414881
333,2015_09_01_training_r1,0,27568,456475
334,2015_10_01_training_r1,0,17107,468827
335,2015_11_01_training_r1,0,6080,479916
336,2015_12_01_training_r1,0,382981,108321
337,2016_01_01_training_r1,0,431635,67493
338,2016_02_01_training_r1,0,5236,480269
339,2016_03_01_training_r1,0,828,486485
340,2016_04_01_training_r1,0,612,486649
341,2016_05_01_training_r1,0,818,488179
342,2016_06_01_training_r1,0,4013,488608
343,2016_07_01_training_r1,0,114048,376361
344,2016_08_01_training_r1,0,6659,468746
345,2016_09_01_training_r1,0,71087,411960
346,2016_10_01_training_r1,0,1019,482681
347,2016_11_01_training_r1,0,4776,479388
348,2016_12_01_training_r1,0,14488,470683
349,2017_01_01_training_r1,0,49848,438067
350,2017_02_01_training_r1,0,6388,480630
351,2017_03_01_training_r1,0,697,485599
352,2017_04_01_training_r1,0,612,488081
353,2017_05_01_training_r1,0,798,484654
354,2017_06_01_training_r1,0,617,483491
355,2017_07_01_training_r1,0,263402,228397
356,2017_08_01_training_r1,0,246470,239172
357,2017_09_01_training_r1,0,128463,356502
358,2017_10_01_training_r1,0,1315,485067
359,2017_11_01_training_r1,0,3974,480084
360,2017_12_01_training_r1,0,464586,35349
361,2018_01_01_training_r1,0,352461,145320
362,2018_02_01_training_r1,0,45612,441380
363,2018_03_01_training_r1,0,615,485797
364,2018_04_01_training_r1,0,719,488910
365,2018_05_01_training_r1,0,1159,488483
366,2018_06_01_training_r1,0,49445,441449
367,2018_07_01_training_r1,0,148124,340368
368,2018_08_01_training_r1,0,272890,222784
369,2018_09_01_training_r1,0,17019,461368
370,2018_10_01_training_r1,0,737,482177
371,2018_11_01_training_r1,0,4513,480451
372,2018_12_01_training_r1,0,497153,2780
373,2019_01_01_training_r1,0,26298,461135
374,2019_02_01_training_r1,0,5355,477789
375,2019_03_01_training_r1,0,927,484888
376,2019_04_01_training_r1,0,612,483878
377,2019_05_01_training_r1,0,621,483902
378,2019_06_01_training_r1,0,633,481590
379,2019_07_01_training_r1,0,21480,461980
380,2019_08_01_training_r1,0,77126,406830
381,2019_09_01_training_r1,0,322566,169168
382,2019_10_01_training_r1,0,6957,475390
383,2019_11_01_training_r1,0,12674,477312
384,2019_12_01_training_r1,0,497223,2671
385,2020_01_01_training_r1,0,375998,120097
386,2020_02_01_training_r1,0,51163,435617
387,2020_03_01_training_r1,0,754,484085
388,2020_04_01_training_r1,0,617,486006
389,2020_05_01_training_r1,0,612,482550
390,2020_06_01_training_r1,0,134954,358512
391,2020_07_01_training_r1,0,438105,60353
392,2020_08_01_training_r1,0,26184,450679
393,2020_09_01_training_r1,0,448091,47607
394,2020_10_01_training_r1,0,622,481353
395,2020_11_01_training_r1,0,2673,480833
396,2020_12_01_training_r1,0,500000,0
397,2021_01_01_training_r1,0,500000,0
398,2021_02_01_training_r1,0,403856,85616
399,2021_03_01_training_r1,0,4404,482402
400,2021_04_01_training_r1,0,612,485994
401,2021_05_01_training_r1,0,91082,400678
402,2021_06_01_training_r1,0,18107,474700
403,2021_07_01_training_r1,0,334758,164629
404,2021_08_01_training_r1,0,442125,52982
405,2021_09_01_training_r1,0,114300,368195
406,2021_10_01_training_r1,0,6402,472624
407,2021_11_01_training_r1,0,25645,455345
408,2021_12_01_training_r1,0,497709,1970
