,Date image,no-data: 0,non-water: 1,water: 2
209,2005_05_01_training_r25,0,1000,478653
210,2005_06_01_training_r25,0,53415,431237
211,2005_07_01_training_r25,0,241181,225990
212,2005_08_01_training_r25,0,365153,86915
213,2005_09_01_training_r25,0,16110,409824
214,2005_10_01_training_r25,0,181992,285965
215,2005_11_01_training_r25,0,1935,457070
216,2005_12_01_training_r25,0,299057,174066
217,2006_01_01_training_r25,0,301465,183165
218,2006_02_01_training_r25,0,1433,480101
219,2006_03_01_training_r25,0,1673,479390
220,2006_04_01_training_r25,0,1000,480274
221,2006_05_01_training_r25,0,14764,463803
222,2006_06_01_training_r25,0,69266,331861
223,2006_07_01_training_r25,0,438441,30664
224,2006_08_01_training_r25,0,286042,172876
225,2006_09_01_training_r25,0,63390,314904
226,2006_10_01_training_r25,0,1048,392486
227,2006_11_01_training_r25,0,34780,432209
228,2006_12_01_training_r25,0,91589,380816
229,2007_01_01_training_r25,0,263684,217403
230,2007_02_01_training_r25,0,2711,475801
231,2007_03_01_training_r25,0,1676,477509
232,2007_04_01_training_r25,0,1000,478198
233,2007_05_01_training_r25,0,1000,477510
234,2007_06_01_training_r25,0,96189,376399
235,2007_07_01_training_r25,0,500000,0
236,2007_08_01_training_r25,0,147717,171080
237,2007_09_01_training_r25,0,278590,126173
238,2007_10_01_training_r25,0,67410,271705
239,2007_11_01_training_r25,0,42344,394868
240,2007_12_01_training_r25,0,320446,152163
241,2008_01_01_training_r25,0,248389,227944
242,2008_02_01_training_r25,0,9068,471063
243,2008_03_01_training_r25,0,1009,481955
244,2008_04_01_training_r25,0,3615,478384
245,2008_05_01_training_r25,0,1355,479881
246,2008_06_01_training_r25,0,367731,125228
247,2008_07_01_training_r25,0,329458,70719
248,2008_08_01_training_r25,0,163452,136983
249,2008_09_01_training_r25,0,8935,265819
250,2008_10_01_training_r25,0,1283,416713
251,2008_11_01_training_r25,0,4241,445099
252,2008_12_01_training_r25,0,418747,51857
253,2009_01_01_training_r25,0,263252,206904
254,2009_02_01_training_r25,0,2124,474465
255,2009_03_01_training_r25,0,1287,478476
256,2009_04_01_training_r25,0,1000,477312
257,2009_05_01_training_r25,0,1042,477673
258,2009_06_01_training_r25,0,4309,472632
259,2009_07_01_training_r25,0,500000,0
260,2009_08_01_training_r25,0,490037,2710
261,2009_09_01_training_r25,0,2368,411695
262,2009_10_01_training_r25,0,1001,434136
263,2009_11_01_training_r25,0,45911,419702
264,2009_12_01_training_r25,0,281183,188158
265,2010_01_01_training_r25,0,291883,193879
266,2010_02_01_training_r25,0,2168,477409
267,2010_03_01_training_r25,0,72204,413219
268,2010_04_01_training_r25,0,1000,480811
269,2010_05_01_training_r25,0,1000,480671
270,2010_06_01_training_r25,0,1050,481291
271,2010_07_01_training_r25,0,500000,0
272,2010_08_01_training_r25,0,306044,168294
273,2010_09_01_training_r25,0,219760,196917
274,2010_10_01_training_r25,0,1000,412749
275,2010_11_01_training_r25,0,6416,452558
276,2010_12_01_training_r25,0,232120,236807
277,2011_01_01_training_r25,0,434074,44621
278,2011_02_01_training_r25,0,204531,277811
279,2011_03_01_training_r25,0,1073,480951
280,2011_04_01_training_r25,0,179526,308993
281,2011_05_01_training_r25,0,174390,310353
282,2011_06_01_training_r25,0,43612,437475
283,2011_07_01_training_r25,0,182366,274217
284,2011_08_01_training_r25,0,249288,116139
285,2011_09_01_training_r25,0,194010,154270
286,2011_10_01_training_r25,0,29209,379246
287,2011_11_01_training_r25,0,159339,291391
288,2011_12_01_training_r25,0,499642,357
289,2012_01_01_training_r25,0,423164,66177
290,2012_02_01_training_r25,0,50973,429228
291,2012_03_01_training_r25,0,31782,449286
292,2012_04_01_training_r25,0,34087,444639
293,2012_05_01_training_r25,0,1000,477680
294,2012_06_01_training_r25,0,173134,312567
295,2012_07_01_training_r25,0,498675,1325
296,2012_08_01_training_r25,0,216895,214365
297,2012_09_01_training_r25,0,183069,223193
298,2012_10_01_training_r25,0,11523,445773
299,2012_11_01_training_r25,0,115521,356251
300,2012_12_01_training_r25,0,286191,185792
301,2013_01_01_training_r25,0,462987,18395
302,2013_02_01_training_r25,0,47935,426531
303,2013_03_01_training_r25,0,69655,408636
304,2013_04_01_training_r25,0,1000,475637
305,2013_05_01_training_r25,0,1016,475696
306,2013_06_01_training_r25,0,69027,407779
307,2013_07_01_training_r25,0,219619,255829
308,2013_08_01_training_r25,0,9958,335323
309,2013_09_01_training_r25,0,1038,330880
310,2013_10_01_training_r25,0,121993,318641
311,2013_11_01_training_r25,0,1455,445494
312,2013_12_01_training_r25,0,83405,378254
313,2014_01_01_training_r25,0,464518,26270
314,2014_02_01_training_r25,0,35605,437345
315,2014_03_01_training_r25,0,1000,469411
316,2014_04_01_training_r25,0,1000,471660
317,2014_05_01_training_r25,0,1000,474143
318,2014_06_01_training_r25,0,28725,449722
319,2014_07_01_training_r25,0,480332,8964
320,2014_08_01_training_r25,0,331156,123452
321,2014_09_01_training_r25,0,9886,391996
322,2014_10_01_training_r25,0,1417,442360
323,2014_11_01_training_r25,0,19304,442670
324,2014_12_01_training_r25,0,425175,55222
325,2015_01_01_training_r25,0,172739,320163
326,2015_02_01_training_r25,0,18053,463223
327,2015_03_01_training_r25,0,1000,473356
328,2015_04_01_training_r25,0,1000,474250
329,2015_05_01_training_r25,0,1485,474462
330,2015_06_01_training_r25,0,1377,468491
331,2015_07_01_training_r25,0,18249,432033
332,2015_08_01_training_r25,0,98985,351864
333,2015_09_01_training_r25,0,1076,447828
334,2015_10_01_training_r25,0,1106,457167
335,2015_11_01_training_r25,0,1018,468279
336,2015_12_01_training_r25,0,43247,420058
337,2016_01_01_training_r25,0,298029,179908
338,2016_02_01_training_r25,0,2560,479412
339,2016_03_01_training_r25,0,1000,480086
340,2016_04_01_training_r25,0,1000,479722
341,2016_05_01_training_r25,0,1000,480441
342,2016_06_01_training_r25,0,1295,474879
343,2016_07_01_training_r25,0,487036,10844
344,2016_08_01_training_r25,0,60430,242252
345,2016_09_01_training_r25,0,161379,194810
346,2016_10_01_training_r25,0,1000,341939
347,2016_11_01_training_r25,0,1356,440641
348,2016_12_01_training_r25,0,421704,46691
349,2017_01_01_training_r25,0,27548,447521
350,2017_02_01_training_r25,0,2779,474455
351,2017_03_01_training_r25,0,1217,477845
352,2017_04_01_training_r25,0,1000,476154
353,2017_05_01_training_r25,0,1000,475239
354,2017_06_01_training_r25,0,140967,342181
355,2017_07_01_training_r25,0,226301,231905
356,2017_08_01_training_r25,0,88218,330312
357,2017_09_01_training_r25,0,18014,418010
358,2017_10_01_training_r25,0,5007,437310
359,2017_11_01_training_r25,0,1779,464657
360,2017_12_01_training_r25,0,102067,371322
361,2018_01_01_training_r25,0,339250,141579
362,2018_02_01_training_r25,0,56903,424799
363,2018_03_01_training_r25,0,1000,480748
364,2018_04_01_training_r25,0,1000,479552
365,2018_05_01_training_r25,0,1000,479982
366,2018_06_01_training_r25,0,19639,459903
367,2018_07_01_training_r25,0,34808,429404
368,2018_08_01_training_r25,0,314016,142408
369,2018_09_01_training_r25,0,12834,354959
370,2018_10_01_training_r25,0,1000,451570
371,2018_11_01_training_r25,0,1512,461112
372,2018_12_01_training_r25,0,244119,224758
373,2019_01_01_training_r25,0,252987,222844
374,2019_02_01_training_r25,0,3884,473390
375,2019_03_01_training_r25,0,1002,477331
376,2019_04_01_training_r25,0,1000,474375
377,2019_05_01_training_r25,0,1000,473404
378,2019_06_01_training_r25,0,43139,432250
379,2019_07_01_training_r25,0,217178,241864
380,2019_08_01_training_r25,0,162018,289216
381,2019_09_01_training_r25,0,198534,217581
382,2019_10_01_training_r25,0,15344,335634
383,2019_11_01_training_r25,0,1025,429573
384,2019_12_01_training_r25,0,181475,280687
385,2020_01_01_training_r25,0,40032,432335
386,2020_02_01_training_r25,0,10450,464201
387,2020_03_01_training_r25,0,1001,469848
388,2020_04_01_training_r25,0,1000,470891
389,2020_05_01_training_r25,0,1013,469876
390,2020_06_01_training_r25,0,92295,380953
391,2020_07_01_training_r25,0,184172,246382
392,2020_08_01_training_r25,0,277607,137975
393,2020_09_01_training_r25,0,103792,282321
394,2020_10_01_training_r25,0,1000,394673
395,2020_11_01_training_r25,0,2040,450464
396,2020_12_01_training_r25,0,409102,59263
397,2021_01_01_training_r25,0,92992,378422
398,2021_02_01_training_r25,0,19793,456559
399,2021_03_01_training_r25,0,1000,477525
400,2021_04_01_training_r25,0,1000,479757
401,2021_05_01_training_r25,0,142223,344383
402,2021_06_01_training_r25,0,191688,281352
403,2021_07_01_training_r25,0,107223,306603
404,2021_08_01_training_r25,0,318579,68018
405,2021_09_01_training_r25,0,151942,237278
406,2021_10_01_training_r25,0,34579,329892
407,2021_11_01_training_r25,0,1153,408888
408,2021_12_01_training_r25,0,73385,375954
