,Date image,no-data: 0,non-water: 1,water: 2
106,1996_10_01_training_r17,0,250324,239734
107,1996_11_01_training_r17,0,260779,227330
108,1996_12_01_training_r17,0,334851,155508
109,1997_01_01_training_r17,0,500000,0
110,1997_02_01_training_r17,0,500000,0
111,1997_03_01_training_r17,0,500000,0
112,1997_04_01_training_r17,0,500000,0
113,1997_05_01_training_r17,0,500000,0
114,1997_06_01_training_r17,0,500000,0
115,1997_07_01_training_r17,0,500000,0
116,1997_08_01_training_r17,0,500000,0
117,1997_09_01_training_r17,0,500000,0
118,1997_10_01_training_r17,0,500000,0
119,1997_11_01_training_r17,0,500000,0
120,1997_12_01_training_r17,0,500000,0
121,1998_01_01_training_r17,0,398195,90292
122,1998_02_01_training_r17,0,500000,0
123,1998_03_01_training_r17,0,500000,0
124,1998_04_01_training_r17,0,500000,0
125,1998_05_01_training_r17,0,500000,0
126,1998_06_01_training_r17,0,500000,0
127,1998_07_01_training_r17,0,500000,0
128,1998_08_01_training_r17,0,500000,0
129,1998_09_01_training_r17,0,500000,0
130,1998_10_01_training_r17,0,500000,0
131,1998_11_01_training_r17,0,500000,0
132,1998_12_01_training_r17,0,500000,0
133,1999_01_01_training_r17,0,500000,0
134,1999_02_01_training_r17,0,500000,0
135,1999_03_01_training_r17,0,500000,0
136,1999_04_01_training_r17,0,500000,0
137,1999_05_01_training_r17,0,500000,0
138,1999_06_01_training_r17,0,500000,0
139,1999_07_01_training_r17,0,500000,0
140,1999_08_01_training_r17,0,500000,0
141,1999_09_01_training_r17,0,500000,0
142,1999_10_01_training_r17,0,250057,230556
143,1999_11_01_training_r17,0,500000,0
144,1999_12_01_training_r17,0,277312,211885
145,2000_01_01_training_r17,0,500000,0
146,2000_02_01_training_r17,0,255825,236548
147,2000_03_01_training_r17,0,500000,0
148,2000_04_01_training_r17,0,250098,243454
149,2000_05_01_training_r17,0,500000,0
150,2000_06_01_training_r17,0,500000,0
151,2000_07_01_training_r17,0,500000,0
152,2000_08_01_training_r17,0,494677,5117
153,2000_09_01_training_r17,0,250217,229999
154,2000_10_01_training_r17,0,500000,0
155,2000_11_01_training_r17,0,500000,0
156,2000_12_01_training_r17,0,378086,112352
157,2001_01_01_training_r17,0,500000,0
158,2001_02_01_training_r17,0,265335,227800
159,2001_03_01_training_r17,0,500000,0
160,2001_04_01_training_r17,0,250053,244532
161,2001_05_01_training_r17,0,500000,0
162,2001_06_01_training_r17,0,500000,0
163,2001_07_01_training_r17,0,500000,0
164,2001_08_01_training_r17,0,496219,3637
165,2001_09_01_training_r17,0,318197,167072
166,2001_10_01_training_r17,0,250567,237723
167,2001_11_01_training_r17,0,500000,0
168,2001_12_01_training_r17,0,500000,0
169,2002_01_01_training_r17,0,499994,0
170,2002_02_01_training_r17,0,251739,239017
171,2002_03_01_training_r17,0,500000,0
172,2002_04_01_training_r17,0,500000,0
173,2002_05_01_training_r17,0,278360,217200
174,2002_06_01_training_r17,0,500000,0
175,2002_07_01_training_r17,0,500000,0
176,2002_08_01_training_r17,0,349650,142396
177,2002_09_01_training_r17,0,289013,202072
178,2002_10_01_training_r17,0,500000,0
179,2002_11_01_training_r17,0,320274,170729
180,2002_12_01_training_r17,0,496789,2069
181,2003_01_01_training_r17,0,500000,0
182,2003_02_01_training_r17,0,254010,238865
183,2003_03_01_training_r17,0,253573,240713
184,2003_04_01_training_r17,0,500000,0
185,2003_05_01_training_r17,0,250053,243178
186,2003_06_01_training_r17,0,500000,0
187,2003_07_01_training_r17,0,500000,0
188,2003_08_01_training_r17,0,500000,0
189,2003_09_01_training_r17,0,500000,0
190,2003_10_01_training_r17,0,250065,230401
191,2003_11_01_training_r17,0,260140,227235
192,2003_12_01_training_r17,0,385717,107021
193,2004_01_01_training_r17,0,499907,68
194,2004_02_01_training_r17,0,272906,218833
195,2004_03_01_training_r17,0,250055,244906
196,2004_04_01_training_r17,0,250054,245108
197,2004_05_01_training_r17,0,250196,244724
198,2004_06_01_training_r17,0,267302,223644
199,2004_07_01_training_r17,0,495830,1592
200,2004_08_01_training_r17,0,446498,47879
201,2004_09_01_training_r17,0,352990,141372
202,2004_10_01_training_r17,0,250249,235682
203,2004_11_01_training_r17,0,273501,214017
204,2004_12_01_training_r17,0,370771,118003
205,2005_01_01_training_r17,0,273461,218081
206,2005_02_01_training_r17,0,251239,241355
207,2005_03_01_training_r17,0,263968,230208
208,2005_04_01_training_r17,0,259831,235831
209,2005_05_01_training_r17,0,250053,242908
210,2005_06_01_training_r17,0,267032,227465
211,2005_07_01_training_r17,0,382574,103162
212,2005_08_01_training_r17,0,492901,4566
213,2005_09_01_training_r17,0,271717,212399
214,2005_10_01_training_r17,0,250072,234872
215,2005_11_01_training_r17,0,255543,230625
216,2005_12_01_training_r17,0,329716,161040
217,2006_01_01_training_r17,0,463155,30827
218,2006_02_01_training_r17,0,250608,243284
219,2006_03_01_training_r17,0,250584,243281
220,2006_04_01_training_r17,0,250053,243946
221,2006_05_01_training_r17,0,250059,243419
222,2006_06_01_training_r17,0,500000,0
223,2006_07_01_training_r17,0,442711,52225
224,2006_08_01_training_r17,0,464180,35249
225,2006_09_01_training_r17,0,350094,138969
226,2006_10_01_training_r17,0,250053,237778
227,2006_11_01_training_r17,0,264687,225220
228,2006_12_01_training_r17,0,369657,122186
229,2007_01_01_training_r17,0,471735,22749
230,2007_02_01_training_r17,0,268812,225020
231,2007_03_01_training_r17,0,250053,241886
232,2007_04_01_training_r17,0,250058,242853
233,2007_05_01_training_r17,0,250055,242103
234,2007_06_01_training_r17,0,250053,243170
235,2007_07_01_training_r17,0,500000,0
236,2007_08_01_training_r17,0,307701,147576
237,2007_09_01_training_r17,0,250053,220291
238,2007_10_01_training_r17,0,500000,0
239,2007_11_01_training_r17,0,253461,231921
240,2007_12_01_training_r17,0,407750,84208
241,2008_01_01_training_r17,0,326353,167152
242,2008_02_01_training_r17,0,252159,241226
243,2008_03_01_training_r17,0,250635,244832
244,2008_04_01_training_r17,0,250053,244307
245,2008_05_01_training_r17,0,250053,242692
246,2008_06_01_training_r17,0,499987,13
247,2008_07_01_training_r17,0,500000,0
248,2008_08_01_training_r17,0,289766,177056
249,2008_09_01_training_r17,0,407223,82522
250,2008_10_01_training_r17,0,250053,220501
251,2008_11_01_training_r17,0,250155,232083
252,2008_12_01_training_r17,0,459266,31984
253,2009_01_01_training_r17,0,485385,11077
254,2009_02_01_training_r17,0,252072,240709
255,2009_03_01_training_r17,0,250059,242968
256,2009_04_01_training_r17,0,250053,243299
257,2009_05_01_training_r17,0,250053,242173
258,2009_06_01_training_r17,0,250053,243728
259,2009_07_01_training_r17,0,286803,200138
260,2009_08_01_training_r17,0,500000,0
261,2009_09_01_training_r17,0,252710,225675
262,2009_10_01_training_r17,0,250054,214593
263,2009_11_01_training_r17,0,277071,205969
264,2009_12_01_training_r17,0,290060,197506
265,2010_01_01_training_r17,0,500000,0
266,2010_02_01_training_r17,0,252071,240821
267,2010_03_01_training_r17,0,285707,210234
268,2010_04_01_training_r17,0,250053,243856
269,2010_05_01_training_r17,0,250053,241576
270,2010_06_01_training_r17,0,250053,240001
271,2010_07_01_training_r17,0,500000,0
272,2010_08_01_training_r17,0,500000,0
273,2010_09_01_training_r17,0,500000,0
274,2010_10_01_training_r17,0,276305,210496
275,2010_11_01_training_r17,0,258398,224966
276,2010_12_01_training_r17,0,284953,201306
277,2011_01_01_training_r17,0,316612,174633
278,2011_02_01_training_r17,0,305081,188281
279,2011_03_01_training_r17,0,250068,242871
280,2011_04_01_training_r17,0,277951,217093
281,2011_05_01_training_r17,0,251679,237696
282,2011_06_01_training_r17,0,297548,195166
283,2011_07_01_training_r17,0,500000,0
284,2011_08_01_training_r17,0,500000,0
285,2011_09_01_training_r17,0,500000,0
286,2011_10_01_training_r17,0,250074,234426
287,2011_11_01_training_r17,0,360609,125917
288,2011_12_01_training_r17,0,404781,88390
289,2012_01_01_training_r17,0,339199,154744
290,2012_02_01_training_r17,0,458596,39141
291,2012_03_01_training_r17,0,251545,244159
292,2012_04_01_training_r17,0,279187,217212
293,2012_05_01_training_r17,0,250053,242693
294,2012_06_01_training_r17,0,495465,4531
295,2012_07_01_training_r17,0,500000,0
296,2012_08_01_training_r17,0,272350,200946
297,2012_09_01_training_r17,0,302174,176113
298,2012_10_01_training_r17,0,250078,233930
299,2012_11_01_training_r17,0,331277,155593
300,2012_12_01_training_r17,0,500000,0
301,2013_01_01_training_r17,0,482494,10711
302,2013_02_01_training_r17,0,298449,194136
303,2013_03_01_training_r17,0,277534,214934
304,2013_04_01_training_r17,0,250053,241250
305,2013_05_01_training_r17,0,250053,241108
306,2013_06_01_training_r17,0,390822,101844
307,2013_07_01_training_r17,0,492268,3441
308,2013_08_01_training_r17,0,500000,0
309,2013_09_01_training_r17,0,250053,221755
310,2013_10_01_training_r17,0,250135,225675
311,2013_11_01_training_r17,0,252040,230495
312,2013_12_01_training_r17,0,303652,182456
313,2014_01_01_training_r17,0,486241,7235
314,2014_02_01_training_r17,0,253831,236738
315,2014_03_01_training_r17,0,250056,240937
316,2014_04_01_training_r17,0,250053,241955
317,2014_05_01_training_r17,0,250053,240731
318,2014_06_01_training_r17,0,250053,240827
319,2014_07_01_training_r17,0,485322,11137
320,2014_08_01_training_r17,0,259339,232198
321,2014_09_01_training_r17,0,381394,111811
322,2014_10_01_training_r17,0,250227,233483
323,2014_11_01_training_r17,0,262731,223853
324,2014_12_01_training_r17,0,493584,6416
325,2015_01_01_training_r17,0,280820,213177
326,2015_02_01_training_r17,0,344282,154077
327,2015_03_01_training_r17,0,250071,239003
328,2015_04_01_training_r17,0,250053,239432
329,2015_05_01_training_r17,0,250053,240092
330,2015_06_01_training_r17,0,250053,239474
331,2015_07_01_training_r17,0,316748,169359
332,2015_08_01_training_r17,0,487145,12685
333,2015_09_01_training_r17,0,264815,227737
334,2015_10_01_training_r17,0,250053,239181
335,2015_11_01_training_r17,0,254771,234476
336,2015_12_01_training_r17,0,267090,223182
337,2016_01_01_training_r17,0,339326,153608
338,2016_02_01_training_r17,0,250396,242611
339,2016_03_01_training_r17,0,250054,243733
340,2016_04_01_training_r17,0,250053,243472
341,2016_05_01_training_r17,0,250053,245046
342,2016_06_01_training_r17,0,250053,242861
343,2016_07_01_training_r17,0,500000,0
344,2016_08_01_training_r17,0,303457,186095
345,2016_09_01_training_r17,0,390503,104685
346,2016_10_01_training_r17,0,250053,236460
347,2016_11_01_training_r17,0,250054,237075
348,2016_12_01_training_r17,0,363650,128729
349,2017_01_01_training_r17,0,253821,239353
350,2017_02_01_training_r17,0,250456,243460
351,2017_03_01_training_r17,0,250053,244870
352,2017_04_01_training_r17,0,250053,242622
353,2017_05_01_training_r17,0,250053,242558
354,2017_06_01_training_r17,0,250053,243878
355,2017_07_01_training_r17,0,378691,104979
356,2017_08_01_training_r17,0,365541,97387
357,2017_09_01_training_r17,0,252112,226777
358,2017_10_01_training_r17,0,252239,233916
359,2017_11_01_training_r17,0,250055,237707
360,2017_12_01_training_r17,0,265721,224746
361,2018_01_01_training_r17,0,476738,18107
362,2018_02_01_training_r17,0,251248,241759
363,2018_03_01_training_r17,0,250053,244026
364,2018_04_01_training_r17,0,250053,243176
365,2018_05_01_training_r17,0,250509,242745
366,2018_06_01_training_r17,0,250053,241849
367,2018_07_01_training_r17,0,378818,114596
368,2018_08_01_training_r17,0,330946,151991
369,2018_09_01_training_r17,0,301047,187647
370,2018_10_01_training_r17,0,250053,236958
371,2018_11_01_training_r17,0,251234,237550
372,2018_12_01_training_r17,0,261497,227871
373,2019_01_01_training_r17,0,450845,42697
374,2019_02_01_training_r17,0,252159,240567
375,2019_03_01_training_r17,0,250053,243866
376,2019_04_01_training_r17,0,250056,241011
377,2019_05_01_training_r17,0,250053,239815
378,2019_06_01_training_r17,0,254174,236599
379,2019_07_01_training_r17,0,261647,213691
380,2019_08_01_training_r17,0,252509,222806
381,2019_09_01_training_r17,0,365006,124737
382,2019_10_01_training_r17,0,285420,197662
383,2019_11_01_training_r17,0,250117,232565
384,2019_12_01_training_r17,0,396886,91372
385,2020_01_01_training_r17,0,479647,11654
386,2020_02_01_training_r17,0,291050,201823
387,2020_03_01_training_r17,0,250180,240628
388,2020_04_01_training_r17,0,250053,240594
389,2020_05_01_training_r17,0,279103,215816
390,2020_06_01_training_r17,0,500000,0
391,2020_07_01_training_r17,0,491259,1656
392,2020_08_01_training_r17,0,361775,102865
393,2020_09_01_training_r17,0,409816,82303
394,2020_10_01_training_r17,0,250053,228709
395,2020_11_01_training_r17,0,250553,235815
396,2020_12_01_training_r17,0,344849,144156
397,2021_01_01_training_r17,0,500000,0
398,2021_02_01_training_r17,0,265214,228484
399,2021_03_01_training_r17,0,250112,243386
400,2021_04_01_training_r17,0,250053,244300
401,2021_05_01_training_r17,0,250053,237335
402,2021_06_01_training_r17,0,250053,231820
403,2021_07_01_training_r17,0,467462,11578
404,2021_08_01_training_r17,0,468683,24339
405,2021_09_01_training_r17,0,252720,199490
406,2021_10_01_training_r17,0,250053,214568
407,2021_11_01_training_r17,0,299161,180342
408,2021_12_01_training_r17,0,332085,153637
