,Date image,no-data: 0,non-water: 1,water: 2
73,1994_01_01_training_r4,0,318371,174574
74,1994_02_01_training_r4,0,28235,464574
75,1994_03_01_training_r4,0,3121,491041
76,1994_04_01_training_r4,0,14,488901
77,1994_05_01_training_r4,0,500000,0
78,1994_06_01_training_r4,0,500000,0
79,1994_07_01_training_r4,0,500000,0
80,1994_08_01_training_r4,0,500000,0
81,1994_09_01_training_r4,0,352517,137949
82,1994_10_01_training_r4,0,856,477602
83,1994_11_01_training_r4,0,7339,479419
84,1994_12_01_training_r4,0,28384,461295
85,1995_01_01_training_r4,0,50525,439597
86,1995_02_01_training_r4,0,381337,115555
87,1995_03_01_training_r4,0,45087,449817
88,1995_04_01_training_r4,0,37199,454135
89,1995_05_01_training_r4,0,500000,0
90,1995_06_01_training_r4,0,500000,0
91,1995_07_01_training_r4,0,500000,0
92,1995_08_01_training_r4,0,500000,0
93,1995_09_01_training_r4,0,500000,0
94,1995_10_01_training_r4,0,500000,0
95,1995_11_01_training_r4,0,6851,479974
96,1995_12_01_training_r4,0,52246,435514
97,1996_01_01_training_r4,0,393401,98572
98,1996_02_01_training_r4,0,497346,2615
99,1996_03_01_training_r4,0,500000,0
100,1996_04_01_training_r4,0,500000,0
101,1996_05_01_training_r4,0,500000,0
102,1996_06_01_training_r4,0,519,478641
103,1996_07_01_training_r4,0,23033,445447
104,1996_08_01_training_r4,0,500000,0
105,1996_09_01_training_r4,0,19945,451651
106,1996_10_01_training_r4,0,499377,621
107,1996_11_01_training_r4,0,6652,474819
108,1996_12_01_training_r4,0,36299,453735
109,1997_01_01_training_r4,0,169386,320663
110,1997_02_01_training_r4,0,3671,489514
111,1997_03_01_training_r4,0,490225,9750
112,1997_04_01_training_r4,0,500000,0
113,1997_05_01_training_r4,0,500000,0
114,1997_06_01_training_r4,0,500000,0
115,1997_07_01_training_r4,0,500000,0
116,1997_08_01_training_r4,0,500000,0
117,1997_09_01_training_r4,0,500000,0
118,1997_10_01_training_r4,0,500000,0
119,1997_11_01_training_r4,0,500000,0
120,1997_12_01_training_r4,0,405525,81642
121,1998_01_01_training_r4,0,490754,5362
122,1998_02_01_training_r4,0,500000,0
123,1998_03_01_training_r4,0,500000,0
124,1998_04_01_training_r4,0,500000,0
125,1998_05_01_training_r4,0,2,474949
126,1998_06_01_training_r4,0,2,475379
127,1998_07_01_training_r4,0,485309,5146
128,1998_08_01_training_r4,0,189589,243775
129,1998_09_01_training_r4,0,35367,422789
130,1998_10_01_training_r4,0,408,467249
131,1998_11_01_training_r4,0,30323,443648
132,1998_12_01_training_r4,0,500000,0
133,1999_01_01_training_r4,0,500000,0
134,1999_02_01_training_r4,0,5876,484925
135,1999_03_01_training_r4,0,500000,0
136,1999_04_01_training_r4,0,0,493136
137,1999_05_01_training_r4,0,500000,0
138,1999_06_01_training_r4,0,500000,0
139,1999_07_01_training_r4,0,435565,60279
140,1999_08_01_training_r4,0,427457,62287
141,1999_09_01_training_r4,0,421352,72279
142,1999_10_01_training_r4,0,86854,392511
143,1999_11_01_training_r4,0,9419,471795
144,1999_12_01_training_r4,0,17740,466586
145,2000_01_01_training_r4,0,397056,101714
146,2000_02_01_training_r4,0,28960,465726
147,2000_03_01_training_r4,0,386036,112237
148,2000_04_01_training_r4,0,56,486399
149,2000_05_01_training_r4,0,387377,110426
150,2000_06_01_training_r4,0,17977,463328
151,2000_07_01_training_r4,0,499995,1
152,2000_08_01_training_r4,0,412368,75437
153,2000_09_01_training_r4,0,202887,273868
154,2000_10_01_training_r4,0,252359,234480
155,2000_11_01_training_r4,0,4731,473694
156,2000_12_01_training_r4,0,303461,188225
157,2001_01_01_training_r4,0,500000,0
158,2001_02_01_training_r4,0,416185,82408
159,2001_03_01_training_r4,0,3024,491208
160,2001_04_01_training_r4,0,346814,150152
161,2001_05_01_training_r4,0,151360,341661
162,2001_06_01_training_r4,0,500000,0
163,2001_07_01_training_r4,0,77872,377708
164,2001_08_01_training_r4,0,58150,404771
165,2001_09_01_training_r4,0,20471,457093
166,2001_10_01_training_r4,0,500000,0
167,2001_11_01_training_r4,0,150900,335691
168,2001_12_01_training_r4,0,462820,35527
169,2002_01_01_training_r4,0,500000,0
170,2002_02_01_training_r4,0,35197,456512
171,2002_03_01_training_r4,0,423181,75630
172,2002_04_01_training_r4,0,4502,485670
173,2002_05_01_training_r4,0,500000,0
174,2002_06_01_training_r4,0,260942,221775
175,2002_07_01_training_r4,0,411560,77696
176,2002_08_01_training_r4,0,499229,771
177,2002_09_01_training_r4,0,58,464246
178,2002_10_01_training_r4,0,296017,196423
179,2002_11_01_training_r4,0,2531,478413
180,2002_12_01_training_r4,0,467732,25902
181,2003_01_01_training_r4,0,500000,0
182,2003_02_01_training_r4,0,6341,474979
183,2003_03_01_training_r4,0,9780,486451
184,2003_04_01_training_r4,0,0,491235
185,2003_05_01_training_r4,0,394298,104510
186,2003_06_01_training_r4,0,500000,0
187,2003_07_01_training_r4,0,453239,40894
188,2003_08_01_training_r4,0,481659,17711
189,2003_09_01_training_r4,0,500000,0
190,2003_10_01_training_r4,0,122994,351582
191,2003_11_01_training_r4,0,292245,192414
192,2003_12_01_training_r4,0,396928,90185
193,2004_01_01_training_r4,0,498803,1189
194,2004_02_01_training_r4,0,301137,187992
195,2004_03_01_training_r4,0,12344,481008
196,2004_04_01_training_r4,0,98846,396449
197,2004_05_01_training_r4,0,32395,452314
198,2004_06_01_training_r4,0,382565,114632
199,2004_07_01_training_r4,0,381001,117608
200,2004_08_01_training_r4,0,500000,0
201,2004_09_01_training_r4,0,65202,409208
202,2004_10_01_training_r4,0,68532,408767
203,2004_11_01_training_r4,0,19890,459580
204,2004_12_01_training_r4,0,182120,306792
205,2005_01_01_training_r4,0,492322,6164
206,2005_02_01_training_r4,0,84953,404669
207,2005_03_01_training_r4,0,1674,489971
208,2005_04_01_training_r4,0,91906,402255
209,2005_05_01_training_r4,0,46003,441511
210,2005_06_01_training_r4,0,61213,421305
211,2005_07_01_training_r4,0,493934,2206
212,2005_08_01_training_r4,0,500000,0
213,2005_09_01_training_r4,0,499954,46
214,2005_10_01_training_r4,0,83131,393295
215,2005_11_01_training_r4,0,52061,425482
216,2005_12_01_training_r4,0,125842,360916
217,2006_01_01_training_r4,0,450857,48268
218,2006_02_01_training_r4,0,431148,67553
219,2006_03_01_training_r4,0,1699,490127
220,2006_04_01_training_r4,0,99109,395574
221,2006_05_01_training_r4,0,60334,422299
222,2006_06_01_training_r4,0,145620,343138
223,2006_07_01_training_r4,0,485997,12073
224,2006_08_01_training_r4,0,459840,36769
225,2006_09_01_training_r4,0,300548,187341
226,2006_10_01_training_r4,0,323,477766
227,2006_11_01_training_r4,0,196557,288454
228,2006_12_01_training_r4,0,456112,36626
229,2007_01_01_training_r4,0,111146,379895
230,2007_02_01_training_r4,0,319428,170127
231,2007_03_01_training_r4,0,35567,452143
232,2007_04_01_training_r4,0,8468,474980
233,2007_05_01_training_r4,0,20165,459609
234,2007_06_01_training_r4,0,24524,457098
235,2007_07_01_training_r4,0,497609,54
236,2007_08_01_training_r4,0,500000,0
237,2007_09_01_training_r4,0,52185,410431
238,2007_10_01_training_r4,0,71814,398783
239,2007_11_01_training_r4,0,86171,394006
240,2007_12_01_training_r4,0,138879,346724
241,2008_01_01_training_r4,0,254162,237360
242,2008_02_01_training_r4,0,368639,128736
243,2008_03_01_training_r4,0,110476,383871
244,2008_04_01_training_r4,0,173,490613
245,2008_05_01_training_r4,0,0,479558
246,2008_06_01_training_r4,0,315547,173310
247,2008_07_01_training_r4,0,348045,126542
248,2008_08_01_training_r4,0,454042,45852
249,2008_09_01_training_r4,0,203080,274901
250,2008_10_01_training_r4,0,646,457446
251,2008_11_01_training_r4,0,2071,467859
252,2008_12_01_training_r4,0,198909,278915
253,2009_01_01_training_r4,0,455983,36860
254,2009_02_01_training_r4,0,55999,434107
255,2009_03_01_training_r4,0,515,489520
256,2009_04_01_training_r4,0,0,489022
257,2009_05_01_training_r4,0,2,482447
258,2009_06_01_training_r4,0,1180,491552
259,2009_07_01_training_r4,0,219880,262054
260,2009_08_01_training_r4,0,284398,210240
261,2009_09_01_training_r4,0,108801,361281
262,2009_10_01_training_r4,0,110,444543
263,2009_11_01_training_r4,0,74401,395656
264,2009_12_01_training_r4,0,204802,274386
265,2010_01_01_training_r4,0,31738,454908
266,2010_02_01_training_r4,0,8537,479748
267,2010_03_01_training_r4,0,42,489093
268,2010_04_01_training_r4,0,0,479151
269,2010_05_01_training_r4,0,10268,472708
270,2010_06_01_training_r4,0,257841,235133
271,2010_07_01_training_r4,0,499890,1
272,2010_08_01_training_r4,0,394656,81615
273,2010_09_01_training_r4,0,16437,443552
274,2010_10_01_training_r4,0,2696,467777
275,2010_11_01_training_r4,0,83435,388944
276,2010_12_01_training_r4,0,22517,456816
277,2011_01_01_training_r4,0,357744,134723
278,2011_02_01_training_r4,0,15753,473986
279,2011_03_01_training_r4,0,0,490941
280,2011_04_01_training_r4,0,324016,173350
281,2011_05_01_training_r4,0,0,481827
282,2011_06_01_training_r4,0,220,482918
283,2011_07_01_training_r4,0,387355,90496
284,2011_08_01_training_r4,0,14040,440679
285,2011_09_01_training_r4,0,488299,10712
286,2011_10_01_training_r4,0,8,470146
287,2011_11_01_training_r4,0,48406,429462
288,2011_12_01_training_r4,0,143683,347073
289,2012_01_01_training_r4,0,122921,365718
290,2012_02_01_training_r4,0,413085,85169
291,2012_03_01_training_r4,0,46994,445705
292,2012_04_01_training_r4,0,27029,458234
293,2012_05_01_training_r4,0,0,489669
294,2012_06_01_training_r4,0,358322,138297
295,2012_07_01_training_r4,0,500000,0
296,2012_08_01_training_r4,0,500000,0
297,2012_09_01_training_r4,0,88279,380687
298,2012_10_01_training_r4,0,4880,471063
299,2012_11_01_training_r4,0,144067,332937
300,2012_12_01_training_r4,0,419831,71677
301,2013_01_01_training_r4,0,318979,170847
302,2013_02_01_training_r4,0,427210,69732
303,2013_03_01_training_r4,0,89173,396904
304,2013_04_01_training_r4,0,0,481647
305,2013_05_01_training_r4,0,0,481907
306,2013_06_01_training_r4,0,235389,252595
307,2013_07_01_training_r4,0,473186,24757
308,2013_08_01_training_r4,0,21850,426904
309,2013_09_01_training_r4,0,26875,447593
310,2013_10_01_training_r4,0,0,468494
311,2013_11_01_training_r4,0,741,471741
312,2013_12_01_training_r4,0,17979,458337
313,2014_01_01_training_r4,0,331815,163035
314,2014_02_01_training_r4,0,5366,477218
315,2014_03_01_training_r4,0,64,481915
316,2014_04_01_training_r4,0,0,488311
317,2014_05_01_training_r4,0,0,480010
318,2014_06_01_training_r4,0,0,476404
319,2014_07_01_training_r4,0,58759,412063
320,2014_08_01_training_r4,0,121733,350351
321,2014_09_01_training_r4,0,17715,447156
322,2014_10_01_training_r4,0,0,468729
323,2014_11_01_training_r4,0,304,473975
324,2014_12_01_training_r4,0,145489,339750
325,2015_01_01_training_r4,0,455362,44204
326,2015_02_01_training_r4,0,73804,417151
327,2015_03_01_training_r4,0,287,477669
328,2015_04_01_training_r4,0,0,476377
329,2015_05_01_training_r4,0,0,472163
330,2015_06_01_training_r4,0,0,474008
331,2015_07_01_training_r4,0,112790,351753
332,2015_08_01_training_r4,0,41435,421938
333,2015_09_01_training_r4,0,15,475023
334,2015_10_01_training_r4,0,17639,467121
335,2015_11_01_training_r4,0,665,475922
336,2015_12_01_training_r4,0,398033,90249
337,2016_01_01_training_r4,0,437202,58884
338,2016_02_01_training_r4,0,5155,486079
339,2016_03_01_training_r4,0,0,491453
340,2016_04_01_training_r4,0,0,485077
341,2016_05_01_training_r4,0,0,490322
342,2016_06_01_training_r4,0,41401,450382
343,2016_07_01_training_r4,0,192663,297392
344,2016_08_01_training_r4,0,9801,450211
345,2016_09_01_training_r4,0,114242,360268
346,2016_10_01_training_r4,0,0,472207
347,2016_11_01_training_r4,0,42144,433325
348,2016_12_01_training_r4,0,8748,473009
349,2017_01_01_training_r4,0,40561,450134
350,2017_02_01_training_r4,0,7324,483220
351,2017_03_01_training_r4,0,5,489886
352,2017_04_01_training_r4,0,0,482358
353,2017_05_01_training_r4,0,0,486409
354,2017_06_01_training_r4,0,0,479192
355,2017_07_01_training_r4,0,299868,181995
356,2017_08_01_training_r4,0,276421,201718
357,2017_09_01_training_r4,0,257738,228686
358,2017_10_01_training_r4,0,0,475204
359,2017_11_01_training_r4,0,3332,472834
360,2017_12_01_training_r4,0,332204,161718
361,2018_01_01_training_r4,0,481067,18413
362,2018_02_01_training_r4,0,65879,425631
363,2018_03_01_training_r4,0,0,490506
364,2018_04_01_training_r4,0,0,489069
365,2018_05_01_training_r4,0,0,485901
366,2018_06_01_training_r4,0,3651,486327
367,2018_07_01_training_r4,0,359034,133241
368,2018_08_01_training_r4,0,479953,14250
369,2018_09_01_training_r4,0,3513,463543
370,2018_10_01_training_r4,0,0,473404
371,2018_11_01_training_r4,0,744,476340
372,2018_12_01_training_r4,0,143123,341163
373,2019_01_01_training_r4,0,34048,457059
374,2019_02_01_training_r4,0,32421,457585
375,2019_03_01_training_r4,0,1,486887
376,2019_04_01_training_r4,0,0,476342
377,2019_05_01_training_r4,0,178,478043
378,2019_06_01_training_r4,0,0,474554
379,2019_07_01_training_r4,0,2121,469129
380,2019_08_01_training_r4,0,117526,354739
381,2019_09_01_training_r4,0,305766,182104
382,2019_10_01_training_r4,0,684,468651
383,2019_11_01_training_r4,0,22471,455057
384,2019_12_01_training_r4,0,196718,284166
385,2020_01_01_training_r4,0,484697,10949
386,2020_02_01_training_r4,0,156298,332794
387,2020_03_01_training_r4,0,21,481792
388,2020_04_01_training_r4,0,0,484158
389,2020_05_01_training_r4,0,0,475210
390,2020_06_01_training_r4,0,3241,478269
391,2020_07_01_training_r4,0,464301,22683
392,2020_08_01_training_r4,0,84786,373931
393,2020_09_01_training_r4,0,472073,22137
394,2020_10_01_training_r4,0,0,470524
395,2020_11_01_training_r4,0,786,470250
396,2020_12_01_training_r4,0,448462,47929
397,2021_01_01_training_r4,0,499896,104
398,2021_02_01_training_r4,0,354239,137742
399,2021_03_01_training_r4,0,526,490845
400,2021_04_01_training_r4,0,0,490387
401,2021_05_01_training_r4,0,1129,488437
402,2021_06_01_training_r4,0,12299,452824
403,2021_07_01_training_r4,0,204643,259586
404,2021_08_01_training_r4,0,463803,19726
405,2021_09_01_training_r4,0,209318,248680
406,2021_10_01_training_r4,0,2408,441833
407,2021_11_01_training_r4,0,70576,396817
408,2021_12_01_training_r4,0,55830,422100
