,Date image,no-data: 0,non-water: 1,water: 2
59,1992_11_01_training_r35,0,499754,244
60,1992_12_01_training_r35,0,464432,13461
61,1993_01_01_training_r35,0,313079,159152
62,1993_02_01_training_r35,0,500000,0
63,1993_03_01_training_r35,0,251738,221286
64,1993_04_01_training_r35,0,500000,0
65,1993_05_01_training_r35,0,250062,224272
66,1993_06_01_training_r35,0,500000,0
67,1993_07_01_training_r35,0,500000,0
68,1993_08_01_training_r35,0,500000,0
69,1993_09_01_training_r35,0,500000,0
70,1993_10_01_training_r35,0,251631,217392
71,1993_11_01_training_r35,0,260313,209487
72,1993_12_01_training_r35,0,311991,160608
73,1994_01_01_training_r35,0,500000,0
74,1994_02_01_training_r35,0,500000,0
75,1994_03_01_training_r35,0,500000,0
76,1994_04_01_training_r35,0,500000,0
77,1994_05_01_training_r35,0,500000,0
78,1994_06_01_training_r35,0,500000,0
79,1994_07_01_training_r35,0,500000,0
80,1994_08_01_training_r35,0,325824,117523
81,1994_09_01_training_r35,0,500000,0
82,1994_10_01_training_r35,0,497285,1763
83,1994_11_01_training_r35,0,500000,0
84,1994_12_01_training_r35,0,374287,98532
85,1995_01_01_training_r35,0,259124,213537
86,1995_02_01_training_r35,0,322859,157976
87,1995_03_01_training_r35,0,499316,684
88,1995_04_01_training_r35,0,500000,0
89,1995_05_01_training_r35,0,500000,0
90,1995_06_01_training_r35,0,500000,0
91,1995_07_01_training_r35,0,500000,0
92,1995_08_01_training_r35,0,500000,0
93,1995_09_01_training_r35,0,500000,0
94,1995_10_01_training_r35,0,500000,0
95,1995_11_01_training_r35,0,464828,25735
96,1995_12_01_training_r35,0,500000,0
97,1996_01_01_training_r35,0,500000,0
98,1996_02_01_training_r35,0,500000,0
99,1996_03_01_training_r35,0,500000,0
100,1996_04_01_training_r35,0,500000,0
101,1996_05_01_training_r35,0,500000,0
102,1996_06_01_training_r35,0,500000,0
103,1996_07_01_training_r35,0,488436,4665
104,1996_08_01_training_r35,0,500000,0
105,1996_09_01_training_r35,0,388450,57039
106,1996_10_01_training_r35,0,251171,209550
107,1996_11_01_training_r35,0,250099,215875
108,1996_12_01_training_r35,0,500000,0
109,1997_01_01_training_r35,0,500000,0
110,1997_02_01_training_r35,0,500000,0
111,1997_03_01_training_r35,0,473039,20852
112,1997_04_01_training_r35,0,500000,0
113,1997_05_01_training_r35,0,500000,0
114,1997_06_01_training_r35,0,500000,0
115,1997_07_01_training_r35,0,500000,0
116,1997_08_01_training_r35,0,500000,0
117,1997_09_01_training_r35,0,500000,0
118,1997_10_01_training_r35,0,500000,0
119,1997_11_01_training_r35,0,500000,0
120,1997_12_01_training_r35,0,500000,0
121,1998_01_01_training_r35,0,500000,0
122,1998_02_01_training_r35,0,500000,0
123,1998_03_01_training_r35,0,500000,0
124,1998_04_01_training_r35,0,500000,0
125,1998_05_01_training_r35,0,500000,0
126,1998_06_01_training_r35,0,500000,0
127,1998_07_01_training_r35,0,500000,0
128,1998_08_01_training_r35,0,500000,0
129,1998_09_01_training_r35,0,500000,0
130,1998_10_01_training_r35,0,500000,0
131,1998_11_01_training_r35,0,500000,0
132,1998_12_01_training_r35,0,500000,0
133,1999_01_01_training_r35,0,500000,0
134,1999_02_01_training_r35,0,500000,0
135,1999_03_01_training_r35,0,500000,0
136,1999_04_01_training_r35,0,500000,0
137,1999_05_01_training_r35,0,500000,0
138,1999_06_01_training_r35,0,500000,0
139,1999_07_01_training_r35,0,500000,0
140,1999_08_01_training_r35,0,500000,0
141,1999_09_01_training_r35,0,291008,139814
142,1999_10_01_training_r35,0,500000,0
143,1999_11_01_training_r35,0,257384,204345
144,1999_12_01_training_r35,0,500000,0
145,2000_01_01_training_r35,0,500000,0
146,2000_02_01_training_r35,0,498792,1206
147,2000_03_01_training_r35,0,250028,222355
148,2000_04_01_training_r35,0,325799,149712
149,2000_05_01_training_r35,0,500000,0
150,2000_06_01_training_r35,0,498944,992
151,2000_07_01_training_r35,0,498914,995
152,2000_08_01_training_r35,0,450648,40955
153,2000_09_01_training_r35,0,500000,0
154,2000_10_01_training_r35,0,280316,175594
155,2000_11_01_training_r35,0,500000,0
156,2000_12_01_training_r35,0,387620,82657
157,2001_01_01_training_r35,0,406830,64249
158,2001_02_01_training_r35,0,500000,0
159,2001_03_01_training_r35,0,500000,0
160,2001_04_01_training_r35,0,250567,221551
161,2001_05_01_training_r35,0,443733,36106
162,2001_06_01_training_r35,0,500000,0
163,2001_07_01_training_r35,0,298475,172321
164,2001_08_01_training_r35,0,397747,69648
165,2001_09_01_training_r35,0,276443,185696
166,2001_10_01_training_r35,0,250000,215053
167,2001_11_01_training_r35,0,500000,0
168,2001_12_01_training_r35,0,258913,212670
169,2002_01_01_training_r35,0,500000,0
170,2002_02_01_training_r35,0,262909,210534
171,2002_03_01_training_r35,0,250003,219534
172,2002_04_01_training_r35,0,270101,207584
173,2002_05_01_training_r35,0,287837,205303
174,2002_06_01_training_r35,0,499970,30
175,2002_07_01_training_r35,0,500000,0
176,2002_08_01_training_r35,0,499811,176
177,2002_09_01_training_r35,0,495257,3113
178,2002_10_01_training_r35,0,250000,215566
179,2002_11_01_training_r35,0,500000,0
180,2002_12_01_training_r35,0,259460,214894
181,2003_01_01_training_r35,0,375452,102339
182,2003_02_01_training_r35,0,304720,173106
183,2003_03_01_training_r35,0,252359,224416
184,2003_04_01_training_r35,0,495738,3840
185,2003_05_01_training_r35,0,253092,229192
186,2003_06_01_training_r35,0,500000,0
187,2003_07_01_training_r35,0,499638,285
188,2003_08_01_training_r35,0,480977,8008
189,2003_09_01_training_r35,0,500000,0
190,2003_10_01_training_r35,0,500000,0
191,2003_11_01_training_r35,0,251576,211549
192,2003_12_01_training_r35,0,261688,206978
193,2004_01_01_training_r35,0,445173,27816
194,2004_02_01_training_r35,0,250257,220624
195,2004_03_01_training_r35,0,250003,224230
196,2004_04_01_training_r35,0,250098,224177
197,2004_05_01_training_r35,0,250000,223847
198,2004_06_01_training_r35,0,254907,214336
199,2004_07_01_training_r35,0,496056,109
200,2004_08_01_training_r35,0,390278,88237
201,2004_09_01_training_r35,0,500000,0
202,2004_10_01_training_r35,0,250090,205279
203,2004_11_01_training_r35,0,250794,214290
204,2004_12_01_training_r35,0,255752,213227
205,2005_01_01_training_r35,0,296675,175702
206,2005_02_01_training_r35,0,258322,212686
207,2005_03_01_training_r35,0,250366,222148
208,2005_04_01_training_r35,0,250000,224134
209,2005_05_01_training_r35,0,259653,219865
210,2005_06_01_training_r35,0,399659,84615
211,2005_07_01_training_r35,0,349271,132955
212,2005_08_01_training_r35,0,493307,3145
213,2005_09_01_training_r35,0,251821,208264
214,2005_10_01_training_r35,0,461937,31693
215,2005_11_01_training_r35,0,258644,209803
216,2005_12_01_training_r35,0,258666,211775
217,2006_01_01_training_r35,0,286382,187100
218,2006_02_01_training_r35,0,250411,222914
219,2006_03_01_training_r35,0,250149,223807
220,2006_04_01_training_r35,0,252708,223046
221,2006_05_01_training_r35,0,301410,177062
222,2006_06_01_training_r35,0,277920,204150
223,2006_07_01_training_r35,0,500000,0
224,2006_08_01_training_r35,0,413910,70956
225,2006_09_01_training_r35,0,306155,154065
226,2006_10_01_training_r35,0,250052,213609
227,2006_11_01_training_r35,0,287032,187969
228,2006_12_01_training_r35,0,274009,198720
229,2007_01_01_training_r35,0,331536,143104
230,2007_02_01_training_r35,0,255925,217501
231,2007_03_01_training_r35,0,250120,224154
232,2007_04_01_training_r35,0,250386,224976
233,2007_05_01_training_r35,0,250000,225455
234,2007_06_01_training_r35,0,500000,0
235,2007_07_01_training_r35,0,454735,32446
236,2007_08_01_training_r35,0,500000,0
237,2007_09_01_training_r35,0,298551,140397
238,2007_10_01_training_r35,0,254376,200881
239,2007_11_01_training_r35,0,258245,213362
240,2007_12_01_training_r35,0,499368,613
241,2008_01_01_training_r35,0,347339,128618
242,2008_02_01_training_r35,0,282368,193027
243,2008_03_01_training_r35,0,250001,226230
244,2008_04_01_training_r35,0,250000,226735
245,2008_05_01_training_r35,0,250000,226122
246,2008_06_01_training_r35,0,410888,66652
247,2008_07_01_training_r35,0,500000,0
248,2008_08_01_training_r35,0,382203,72911
249,2008_09_01_training_r35,0,361929,84587
250,2008_10_01_training_r35,0,250000,210489
251,2008_11_01_training_r35,0,252946,217377
252,2008_12_01_training_r35,0,281307,190924
253,2009_01_01_training_r35,0,382448,91325
254,2009_02_01_training_r35,0,251267,221470
255,2009_03_01_training_r35,0,251446,223228
256,2009_04_01_training_r35,0,250000,225004
257,2009_05_01_training_r35,0,256233,219886
258,2009_06_01_training_r35,0,250204,224423
259,2009_07_01_training_r35,0,289259,188780
260,2009_08_01_training_r35,0,387684,93312
261,2009_09_01_training_r35,0,251249,211903
262,2009_10_01_training_r35,0,250283,214130
263,2009_11_01_training_r35,0,253720,218469
264,2009_12_01_training_r35,0,394889,78089
265,2010_01_01_training_r35,0,341206,133052
266,2010_02_01_training_r35,0,255182,220197
267,2010_03_01_training_r35,0,250217,227907
268,2010_04_01_training_r35,0,250000,228422
269,2010_05_01_training_r35,0,250250,228014
270,2010_06_01_training_r35,0,500000,0
271,2010_07_01_training_r35,0,408250,77565
272,2010_08_01_training_r35,0,286636,184263
273,2010_09_01_training_r35,0,431106,36394
274,2010_10_01_training_r35,0,251022,206559
275,2010_11_01_training_r35,0,255775,215375
276,2010_12_01_training_r35,0,499878,120
277,2011_01_01_training_r35,0,418078,59496
278,2011_02_01_training_r35,0,498553,1430
279,2011_03_01_training_r35,0,250054,227199
280,2011_04_01_training_r35,0,333466,153580
281,2011_05_01_training_r35,0,254966,224280
282,2011_06_01_training_r35,0,257345,222219
283,2011_07_01_training_r35,0,279147,184011
284,2011_08_01_training_r35,0,348856,97694
285,2011_09_01_training_r35,0,256609,172411
286,2011_10_01_training_r35,0,263694,187747
287,2011_11_01_training_r35,0,252170,216280
288,2011_12_01_training_r35,0,312431,162590
289,2012_01_01_training_r35,0,301173,176735
290,2012_02_01_training_r35,0,253307,225350
291,2012_03_01_training_r35,0,250522,227070
292,2012_04_01_training_r35,0,256261,220248
293,2012_05_01_training_r35,0,272826,210550
294,2012_06_01_training_r35,0,500000,0
295,2012_07_01_training_r35,0,500000,0
296,2012_08_01_training_r35,0,500000,0
297,2012_09_01_training_r35,0,430780,31386
298,2012_10_01_training_r35,0,255055,210966
299,2012_11_01_training_r35,0,272924,197106
300,2012_12_01_training_r35,0,440061,43827
301,2013_01_01_training_r35,0,467959,7741
302,2013_02_01_training_r35,0,500000,0
303,2013_03_01_training_r35,0,253221,219339
304,2013_04_01_training_r35,0,250000,224424
305,2013_05_01_training_r35,0,256509,219959
306,2013_06_01_training_r35,0,365588,120486
307,2013_07_01_training_r35,0,310706,155974
308,2013_08_01_training_r35,0,319692,119559
309,2013_09_01_training_r35,0,255441,175326
310,2013_10_01_training_r35,0,253001,204345
311,2013_11_01_training_r35,0,250003,214140
312,2013_12_01_training_r35,0,304547,163976
313,2014_01_01_training_r35,0,281527,189073
314,2014_02_01_training_r35,0,257441,213411
315,2014_03_01_training_r35,0,250000,221321
316,2014_04_01_training_r35,0,250000,223695
317,2014_05_01_training_r35,0,250000,224915
318,2014_06_01_training_r35,0,250000,225591
319,2014_07_01_training_r35,0,493588,1806
320,2014_08_01_training_r35,0,394983,82370
321,2014_09_01_training_r35,0,449324,39766
322,2014_10_01_training_r35,0,250625,213828
323,2014_11_01_training_r35,0,267106,202114
324,2014_12_01_training_r35,0,327264,141727
325,2015_01_01_training_r35,0,314523,158995
326,2015_02_01_training_r35,0,255322,216612
327,2015_03_01_training_r35,0,250000,220701
328,2015_04_01_training_r35,0,250431,221716
329,2015_05_01_training_r35,0,265637,211527
330,2015_06_01_training_r35,0,251379,222080
331,2015_07_01_training_r35,0,269888,196012
332,2015_08_01_training_r35,0,347942,124933
333,2015_09_01_training_r35,0,250189,212732
334,2015_10_01_training_r35,0,250002,214472
335,2015_11_01_training_r35,0,256371,212027
336,2015_12_01_training_r35,0,335419,135164
337,2016_01_01_training_r35,0,369260,101704
338,2016_02_01_training_r35,0,251493,221051
339,2016_03_01_training_r35,0,250000,222660
340,2016_04_01_training_r35,0,252585,221607
341,2016_05_01_training_r35,0,376879,108563
342,2016_06_01_training_r35,0,279855,196766
343,2016_07_01_training_r35,0,499375,96
344,2016_08_01_training_r35,0,427672,48342
345,2016_09_01_training_r35,0,304504,145307
346,2016_10_01_training_r35,0,250399,193755
347,2016_11_01_training_r35,0,250002,212546
348,2016_12_01_training_r35,0,270615,194057
349,2017_01_01_training_r35,0,259679,208921
350,2017_02_01_training_r35,0,251563,219251
351,2017_03_01_training_r35,0,251178,219669
352,2017_04_01_training_r35,0,250207,223037
353,2017_05_01_training_r35,0,250000,227218
354,2017_06_01_training_r35,0,377639,106803
355,2017_07_01_training_r35,0,258577,205501
356,2017_08_01_training_r35,0,398512,69025
357,2017_09_01_training_r35,0,288480,167281
358,2017_10_01_training_r35,0,250002,210696
359,2017_11_01_training_r35,0,253637,214334
360,2017_12_01_training_r35,0,272784,196989
361,2018_01_01_training_r35,0,333236,137688
362,2018_02_01_training_r35,0,253054,222825
363,2018_03_01_training_r35,0,250000,224884
364,2018_04_01_training_r35,0,250000,224964
365,2018_05_01_training_r35,0,391637,103210
366,2018_06_01_training_r35,0,306080,169000
367,2018_07_01_training_r35,0,499681,296
368,2018_08_01_training_r35,0,430228,47015
369,2018_09_01_training_r35,0,268117,182662
370,2018_10_01_training_r35,0,250000,211082
371,2018_11_01_training_r35,0,250000,217363
372,2018_12_01_training_r35,0,262100,208957
373,2019_01_01_training_r35,0,259749,212003
374,2019_02_01_training_r35,0,252753,219528
375,2019_03_01_training_r35,0,250216,222166
376,2019_04_01_training_r35,0,250526,224132
377,2019_05_01_training_r35,0,250000,224282
378,2019_06_01_training_r35,0,270125,208860
379,2019_07_01_training_r35,0,369767,129580
380,2019_08_01_training_r35,0,425078,45970
381,2019_09_01_training_r35,0,322367,133419
382,2019_10_01_training_r35,0,257504,165335
383,2019_11_01_training_r35,0,250244,215555
384,2019_12_01_training_r35,0,341506,141301
385,2020_01_01_training_r35,0,262922,208191
386,2020_02_01_training_r35,0,266916,205375
387,2020_03_01_training_r35,0,250026,221158
388,2020_04_01_training_r35,0,250930,222746
389,2020_05_01_training_r35,0,358080,118141
390,2020_06_01_training_r35,0,270266,206202
391,2020_07_01_training_r35,0,460115,5029
392,2020_08_01_training_r35,0,341324,113037
393,2020_09_01_training_r35,0,275864,167246
394,2020_10_01_training_r35,0,250119,204360
395,2020_11_01_training_r35,0,253101,215173
396,2020_12_01_training_r35,0,290576,180303
397,2021_01_01_training_r35,0,420056,56755
398,2021_02_01_training_r35,0,250067,224348
399,2021_03_01_training_r35,0,250000,223995
400,2021_04_01_training_r35,0,303769,176830
401,2021_05_01_training_r35,0,253114,222948
402,2021_06_01_training_r35,0,262540,205898
403,2021_07_01_training_r35,0,465876,14823
404,2021_08_01_training_r35,0,253811,170498
405,2021_09_01_training_r35,0,428153,42420
406,2021_10_01_training_r35,0,253569,197767
407,2021_11_01_training_r35,0,252163,202935
408,2021_12_01_training_r35,0,259940,206964
