,Date image,no-data: 0,non-water: 1,water: 2
64,1993_04_01_training_r40,0,500000,0
65,1993_05_01_training_r40,0,354477,136499
66,1993_06_01_training_r40,0,500000,0
67,1993_07_01_training_r40,0,500000,0
68,1993_08_01_training_r40,0,500000,0
69,1993_09_01_training_r40,0,261868,185104
70,1993_10_01_training_r40,0,448151,43235
71,1993_11_01_training_r40,0,265033,210693
72,1993_12_01_training_r40,0,286279,193237
73,1994_01_01_training_r40,0,500000,0
74,1994_02_01_training_r40,0,500000,0
75,1994_03_01_training_r40,0,500000,0
76,1994_04_01_training_r40,0,500000,0
77,1994_05_01_training_r40,0,500000,0
78,1994_06_01_training_r40,0,500000,0
79,1994_07_01_training_r40,0,500000,0
80,1994_08_01_training_r40,0,492569,544
81,1994_09_01_training_r40,0,500000,0
82,1994_10_01_training_r40,0,479629,15771
83,1994_11_01_training_r40,0,309665,175536
84,1994_12_01_training_r40,0,336899,144281
85,1995_01_01_training_r40,0,309181,177469
86,1995_02_01_training_r40,0,472207,25356
87,1995_03_01_training_r40,0,500000,0
88,1995_04_01_training_r40,0,500000,0
89,1995_05_01_training_r40,0,500000,0
90,1995_06_01_training_r40,0,500000,0
91,1995_07_01_training_r40,0,500000,0
92,1995_08_01_training_r40,0,500000,0
93,1995_09_01_training_r40,0,500000,0
94,1995_10_01_training_r40,0,500000,0
95,1995_11_01_training_r40,0,429884,60358
96,1995_12_01_training_r40,0,500000,0
97,1996_01_01_training_r40,0,500000,0
98,1996_02_01_training_r40,0,500000,0
99,1996_03_01_training_r40,0,500000,0
100,1996_04_01_training_r40,0,500000,0
101,1996_05_01_training_r40,0,500000,0
102,1996_06_01_training_r40,0,500000,0
103,1996_07_01_training_r40,0,499719,0
104,1996_08_01_training_r40,0,500000,0
105,1996_09_01_training_r40,0,426761,31309
106,1996_10_01_training_r40,0,250739,209249
107,1996_11_01_training_r40,0,370629,113181
108,1996_12_01_training_r40,0,500000,0
109,1997_01_01_training_r40,0,347366,135246
110,1997_02_01_training_r40,0,500000,0
111,1997_03_01_training_r40,0,498476,846
112,1997_04_01_training_r40,0,500000,0
113,1997_05_01_training_r40,0,500000,0
114,1997_06_01_training_r40,0,500000,0
115,1997_07_01_training_r40,0,500000,0
116,1997_08_01_training_r40,0,500000,0
117,1997_09_01_training_r40,0,500000,0
118,1997_10_01_training_r40,0,500000,0
119,1997_11_01_training_r40,0,500000,0
120,1997_12_01_training_r40,0,500000,0
121,1998_01_01_training_r40,0,500000,0
122,1998_02_01_training_r40,0,500000,0
123,1998_03_01_training_r40,0,500000,0
124,1998_04_01_training_r40,0,500000,0
125,1998_05_01_training_r40,0,500000,0
126,1998_06_01_training_r40,0,500000,0
127,1998_07_01_training_r40,0,500000,0
128,1998_08_01_training_r40,0,500000,0
129,1998_09_01_training_r40,0,500000,0
130,1998_10_01_training_r40,0,500000,0
131,1998_11_01_training_r40,0,500000,0
132,1998_12_01_training_r40,0,500000,0
133,1999_01_01_training_r40,0,500000,0
134,1999_02_01_training_r40,0,500000,0
135,1999_03_01_training_r40,0,500000,0
136,1999_04_01_training_r40,0,500000,0
137,1999_05_01_training_r40,0,500000,0
138,1999_06_01_training_r40,0,500000,0
139,1999_07_01_training_r40,0,500000,0
140,1999_08_01_training_r40,0,495166,13
141,1999_09_01_training_r40,0,295870,132668
142,1999_10_01_training_r40,0,500000,0
143,1999_11_01_training_r40,0,249862,218099
144,1999_12_01_training_r40,0,500000,0
145,2000_01_01_training_r40,0,500000,0
146,2000_02_01_training_r40,0,291550,190399
147,2000_03_01_training_r40,0,261297,224385
148,2000_04_01_training_r40,0,249705,237811
149,2000_05_01_training_r40,0,292751,192455
150,2000_06_01_training_r40,0,500000,0
151,2000_07_01_training_r40,0,477105,14891
152,2000_08_01_training_r40,0,475721,2495
153,2000_09_01_training_r40,0,280669,173543
154,2000_10_01_training_r40,0,487597,5386
155,2000_11_01_training_r40,0,255974,220085
156,2000_12_01_training_r40,0,465830,27570
157,2001_01_01_training_r40,0,465232,28020
158,2001_02_01_training_r40,0,432654,58230
159,2001_03_01_training_r40,0,329567,157336
160,2001_04_01_training_r40,0,249630,238041
161,2001_05_01_training_r40,0,308288,180801
162,2001_06_01_training_r40,0,500000,0
163,2001_07_01_training_r40,0,499847,6
164,2001_08_01_training_r40,0,489252,2988
165,2001_09_01_training_r40,0,488221,4431
166,2001_10_01_training_r40,0,287272,175545
167,2001_11_01_training_r40,0,249631,222256
168,2001_12_01_training_r40,0,273747,206675
169,2002_01_01_training_r40,0,312048,171790
170,2002_02_01_training_r40,0,252288,232577
171,2002_03_01_training_r40,0,347588,139085
172,2002_04_01_training_r40,0,249631,237455
173,2002_05_01_training_r40,0,337669,148489
174,2002_06_01_training_r40,0,500000,0
175,2002_07_01_training_r40,0,499999,0
176,2002_08_01_training_r40,0,494529,1463
177,2002_09_01_training_r40,0,391756,79801
178,2002_10_01_training_r40,0,249630,215515
179,2002_11_01_training_r40,0,250730,227311
180,2002_12_01_training_r40,0,456682,38856
181,2003_01_01_training_r40,0,390617,96146
182,2003_02_01_training_r40,0,250015,235310
183,2003_03_01_training_r40,0,448108,48686
184,2003_04_01_training_r40,0,298990,194681
185,2003_05_01_training_r40,0,315322,176991
186,2003_06_01_training_r40,0,500000,0
187,2003_07_01_training_r40,0,499958,26
188,2003_08_01_training_r40,0,326325,141726
189,2003_09_01_training_r40,0,470058,7090
190,2003_10_01_training_r40,0,500000,0
191,2003_11_01_training_r40,0,264548,209053
192,2003_12_01_training_r40,0,266582,212082
193,2004_01_01_training_r40,0,342798,143514
194,2004_02_01_training_r40,0,285884,196291
195,2004_03_01_training_r40,0,249630,237922
196,2004_04_01_training_r40,0,269454,220216
197,2004_05_01_training_r40,0,249630,236283
198,2004_06_01_training_r40,0,355833,123671
199,2004_07_01_training_r40,0,481851,2895
200,2004_08_01_training_r40,0,370353,98455
201,2004_09_01_training_r40,0,500000,0
202,2004_10_01_training_r40,0,250420,207527
203,2004_11_01_training_r40,0,251391,223154
204,2004_12_01_training_r40,0,261712,220973
205,2005_01_01_training_r40,0,278340,206499
206,2005_02_01_training_r40,0,254532,232718
207,2005_03_01_training_r40,0,250510,237991
208,2005_04_01_training_r40,0,249630,239680
209,2005_05_01_training_r40,0,249638,239977
210,2005_06_01_training_r40,0,320751,172479
211,2005_07_01_training_r40,0,464018,28584
212,2005_08_01_training_r40,0,487431,9402
213,2005_09_01_training_r40,0,320676,148510
214,2005_10_01_training_r40,0,320934,159499
215,2005_11_01_training_r40,0,250624,223695
216,2005_12_01_training_r40,0,454255,40695
217,2006_01_01_training_r40,0,348390,139274
218,2006_02_01_training_r40,0,249686,238265
219,2006_03_01_training_r40,0,274438,216206
220,2006_04_01_training_r40,0,327724,165963
221,2006_05_01_training_r40,0,249830,238829
222,2006_06_01_training_r40,0,460486,35351
223,2006_07_01_training_r40,0,500000,0
224,2006_08_01_training_r40,0,483173,13744
225,2006_09_01_training_r40,0,310200,149406
226,2006_10_01_training_r40,0,249630,213334
227,2006_11_01_training_r40,0,256651,224886
228,2006_12_01_training_r40,0,368625,114948
229,2007_01_01_training_r40,0,379165,108641
230,2007_02_01_training_r40,0,346638,145280
231,2007_03_01_training_r40,0,249780,239732
232,2007_04_01_training_r40,0,249630,239859
233,2007_05_01_training_r40,0,249630,238981
234,2007_06_01_training_r40,0,500000,0
235,2007_07_01_training_r40,0,489451,8168
236,2007_08_01_training_r40,0,500000,0
237,2007_09_01_training_r40,0,410454,56779
238,2007_10_01_training_r40,0,293931,173159
239,2007_11_01_training_r40,0,254723,220911
240,2007_12_01_training_r40,0,396604,92982
241,2008_01_01_training_r40,0,368689,117728
242,2008_02_01_training_r40,0,292794,196057
243,2008_03_01_training_r40,0,255107,234835
244,2008_04_01_training_r40,0,258386,231534
245,2008_05_01_training_r40,0,252930,238085
246,2008_06_01_training_r40,0,496080,1080
247,2008_07_01_training_r40,0,500000,0
248,2008_08_01_training_r40,0,454424,27583
249,2008_09_01_training_r40,0,277252,176421
250,2008_10_01_training_r40,0,249769,213315
251,2008_11_01_training_r40,0,264750,212804
252,2008_12_01_training_r40,0,261934,218597
253,2009_01_01_training_r40,0,338907,144091
254,2009_02_01_training_r40,0,257826,229555
255,2009_03_01_training_r40,0,249636,239786
256,2009_04_01_training_r40,0,249630,240882
257,2009_05_01_training_r40,0,249630,242761
258,2009_06_01_training_r40,0,339391,151451
259,2009_07_01_training_r40,0,380348,104760
260,2009_08_01_training_r40,0,489191,2822
261,2009_09_01_training_r40,0,430011,48427
262,2009_10_01_training_r40,0,249820,217288
263,2009_11_01_training_r40,0,254692,223320
264,2009_12_01_training_r40,0,453372,34253
265,2010_01_01_training_r40,0,277325,210662
266,2010_02_01_training_r40,0,280705,208013
267,2010_03_01_training_r40,0,249642,240212
268,2010_04_01_training_r40,0,249630,241315
269,2010_05_01_training_r40,0,249631,243149
270,2010_06_01_training_r40,0,462123,37859
271,2010_07_01_training_r40,0,458126,35484
272,2010_08_01_training_r40,0,339418,139925
273,2010_09_01_training_r40,0,494377,64
274,2010_10_01_training_r40,0,261508,204973
275,2010_11_01_training_r40,0,249762,226730
276,2010_12_01_training_r40,0,433656,51125
277,2011_01_01_training_r40,0,454813,28230
278,2011_02_01_training_r40,0,258311,228893
279,2011_03_01_training_r40,0,269034,220921
280,2011_04_01_training_r40,0,291331,200330
281,2011_05_01_training_r40,0,412587,84071
282,2011_06_01_training_r40,0,250800,239072
283,2011_07_01_training_r40,0,473246,14082
284,2011_08_01_training_r40,0,444381,29449
285,2011_09_01_training_r40,0,274409,171901
286,2011_10_01_training_r40,0,249631,206017
287,2011_11_01_training_r40,0,250419,225928
288,2011_12_01_training_r40,0,445115,42188
289,2012_01_01_training_r40,0,471004,24295
290,2012_02_01_training_r40,0,295261,191979
291,2012_03_01_training_r40,0,256236,233303
292,2012_04_01_training_r40,0,289836,201066
293,2012_05_01_training_r40,0,431906,64175
294,2012_06_01_training_r40,0,500000,0
295,2012_07_01_training_r40,0,500000,0
296,2012_08_01_training_r40,0,500000,0
297,2012_09_01_training_r40,0,454961,30952
298,2012_10_01_training_r40,0,291862,174796
299,2012_11_01_training_r40,0,377763,113167
300,2012_12_01_training_r40,0,352026,134604
301,2013_01_01_training_r40,0,381823,107387
302,2013_02_01_training_r40,0,257483,230552
303,2013_03_01_training_r40,0,292795,197494
304,2013_04_01_training_r40,0,267011,224288
305,2013_05_01_training_r40,0,371104,124114
306,2013_06_01_training_r40,0,388987,100232
307,2013_07_01_training_r40,0,438259,54426
308,2013_08_01_training_r40,0,266149,180203
309,2013_09_01_training_r40,0,278466,164881
310,2013_10_01_training_r40,0,252625,215003
311,2013_11_01_training_r40,0,249652,225213
312,2013_12_01_training_r40,0,262652,218722
313,2014_01_01_training_r40,0,337334,148075
314,2014_02_01_training_r40,0,252208,228424
315,2014_03_01_training_r40,0,249630,236041
316,2014_04_01_training_r40,0,249630,238298
317,2014_05_01_training_r40,0,249630,239090
318,2014_06_01_training_r40,0,302465,187825
319,2014_07_01_training_r40,0,497488,1423
320,2014_08_01_training_r40,0,481951,10145
321,2014_09_01_training_r40,0,249647,220473
322,2014_10_01_training_r40,0,249630,221997
323,2014_11_01_training_r40,0,260128,220324
324,2014_12_01_training_r40,0,308975,174272
325,2015_01_01_training_r40,0,357099,134124
326,2015_02_01_training_r40,0,294617,195232
327,2015_03_01_training_r40,0,249630,238782
328,2015_04_01_training_r40,0,249968,237705
329,2015_05_01_training_r40,0,249633,237446
330,2015_06_01_training_r40,0,293735,194816
331,2015_07_01_training_r40,0,305353,171361
332,2015_08_01_training_r40,0,492374,5346
333,2015_09_01_training_r40,0,268872,201015
334,2015_10_01_training_r40,0,250133,226679
335,2015_11_01_training_r40,0,251828,227804
336,2015_12_01_training_r40,0,410740,76436
337,2016_01_01_training_r40,0,429885,58578
338,2016_02_01_training_r40,0,253924,236032
339,2016_03_01_training_r40,0,250242,239495
340,2016_04_01_training_r40,0,249630,241027
341,2016_05_01_training_r40,0,379879,117868
342,2016_06_01_training_r40,0,308367,184198
343,2016_07_01_training_r40,0,497330,1418
344,2016_08_01_training_r40,0,396771,78150
345,2016_09_01_training_r40,0,300134,157592
346,2016_10_01_training_r40,0,249630,212536
347,2016_11_01_training_r40,0,249649,226929
348,2016_12_01_training_r40,0,250067,229918
349,2017_01_01_training_r40,0,279534,205614
350,2017_02_01_training_r40,0,249664,236217
351,2017_03_01_training_r40,0,250153,237387
352,2017_04_01_training_r40,0,249630,240687
353,2017_05_01_training_r40,0,253537,241131
354,2017_06_01_training_r40,0,272118,220982
355,2017_07_01_training_r40,0,436596,54717
356,2017_08_01_training_r40,0,320178,132450
357,2017_09_01_training_r40,0,277015,185864
358,2017_10_01_training_r40,0,249630,219679
359,2017_11_01_training_r40,0,249630,227954
360,2017_12_01_training_r40,0,268484,214347
361,2018_01_01_training_r40,0,341684,145018
362,2018_02_01_training_r40,0,249668,237822
363,2018_03_01_training_r40,0,249929,238762
364,2018_04_01_training_r40,0,249630,240330
365,2018_05_01_training_r40,0,252895,242185
366,2018_06_01_training_r40,0,352025,144076
367,2018_07_01_training_r40,0,358260,128820
368,2018_08_01_training_r40,0,393777,80365
369,2018_09_01_training_r40,0,257153,194530
370,2018_10_01_training_r40,0,249745,221395
371,2018_11_01_training_r40,0,249630,227519
372,2018_12_01_training_r40,0,255623,225402
373,2019_01_01_training_r40,0,257850,224416
374,2019_02_01_training_r40,0,251604,235482
375,2019_03_01_training_r40,0,249630,237729
376,2019_04_01_training_r40,0,249630,238269
377,2019_05_01_training_r40,0,249630,236319
378,2019_06_01_training_r40,0,339457,150378
379,2019_07_01_training_r40,0,358136,123887
380,2019_08_01_training_r40,0,264828,199906
381,2019_09_01_training_r40,0,287975,177177
382,2019_10_01_training_r40,0,249638,190070
383,2019_11_01_training_r40,0,249630,223033
384,2019_12_01_training_r40,0,290566,189199
385,2020_01_01_training_r40,0,329266,153480
386,2020_02_01_training_r40,0,254683,228266
387,2020_03_01_training_r40,0,249630,235356
388,2020_04_01_training_r40,0,249630,235770
389,2020_05_01_training_r40,0,255130,232175
390,2020_06_01_training_r40,0,303833,183619
391,2020_07_01_training_r40,0,491704,705
392,2020_08_01_training_r40,0,333313,132950
393,2020_09_01_training_r40,0,309371,156387
394,2020_10_01_training_r40,0,252966,214170
395,2020_11_01_training_r40,0,249650,224319
396,2020_12_01_training_r40,0,256094,222214
397,2021_01_01_training_r40,0,283866,199019
398,2021_02_01_training_r40,0,253873,230401
399,2021_03_01_training_r40,0,249745,238618
400,2021_04_01_training_r40,0,249630,239291
401,2021_05_01_training_r40,0,290668,199921
402,2021_06_01_training_r40,0,353588,129626
403,2021_07_01_training_r40,0,429705,61947
404,2021_08_01_training_r40,0,380864,82046
405,2021_09_01_training_r40,0,316128,151217
406,2021_10_01_training_r40,0,260259,206875
407,2021_11_01_training_r40,0,249630,217172
408,2021_12_01_training_r40,0,339608,139675
