,Date image,no-data: 0,non-water: 1,water: 2
254,2009_02_01_training_r27,0,1126,476551
255,2009_03_01_training_r27,0,1171,475860
256,2009_04_01_training_r27,0,0,480095
257,2009_05_01_training_r27,0,0,481806
258,2009_06_01_training_r27,0,1628,472541
259,2009_07_01_training_r27,0,500000,0
260,2009_08_01_training_r27,0,499417,481
261,2009_09_01_training_r27,0,1280,381418
262,2009_10_01_training_r27,0,2,433720
263,2009_11_01_training_r27,0,59911,409247
264,2009_12_01_training_r27,0,422920,48826
265,2010_01_01_training_r27,0,246720,236337
266,2010_02_01_training_r27,0,1074,479314
267,2010_03_01_training_r27,0,148463,338835
268,2010_04_01_training_r27,0,0,482189
269,2010_05_01_training_r27,0,0,482316
270,2010_06_01_training_r27,0,1565,476252
271,2010_07_01_training_r27,0,500000,0
272,2010_08_01_training_r27,0,205733,261030
273,2010_09_01_training_r27,0,317702,92731
274,2010_10_01_training_r27,0,0,416276
275,2010_11_01_training_r27,0,16363,442683
276,2010_12_01_training_r27,0,261260,209591
277,2011_01_01_training_r27,0,438381,40447
278,2011_02_01_training_r27,0,330023,153022
279,2011_03_01_training_r27,0,50,482228
280,2011_04_01_training_r27,0,500000,0
281,2011_05_01_training_r27,0,59749,418702
282,2011_06_01_training_r27,0,50215,430231
283,2011_07_01_training_r27,0,69142,371591
284,2011_08_01_training_r27,0,185607,152106
285,2011_09_01_training_r27,0,141323,178836
286,2011_10_01_training_r27,0,26989,370998
287,2011_11_01_training_r27,0,340029,101085
288,2011_12_01_training_r27,0,491164,4442
289,2012_01_01_training_r27,0,486225,11764
290,2012_02_01_training_r27,0,57280,423161
291,2012_03_01_training_r27,0,27379,453283
292,2012_04_01_training_r27,0,11820,466618
293,2012_05_01_training_r27,0,0,478686
294,2012_06_01_training_r27,0,62001,418135
295,2012_07_01_training_r27,0,499996,4
296,2012_08_01_training_r27,0,108103,318421
297,2012_09_01_training_r27,0,303371,94112
298,2012_10_01_training_r27,0,0,449992
299,2012_11_01_training_r27,0,73239,395935
300,2012_12_01_training_r27,0,280342,189366
301,2013_01_01_training_r27,0,468620,16689
302,2013_02_01_training_r27,0,75583,398606
303,2013_03_01_training_r27,0,6076,466303
304,2013_04_01_training_r27,0,0,475456
305,2013_05_01_training_r27,0,16,477678
306,2013_06_01_training_r27,0,60782,417006
307,2013_07_01_training_r27,0,402932,89441
308,2013_08_01_training_r27,0,51965,265381
309,2013_09_01_training_r27,0,52,284976
310,2013_10_01_training_r27,0,153527,269387
311,2013_11_01_training_r27,0,678,444835
312,2013_12_01_training_r27,0,105763,355960
313,2014_01_01_training_r27,0,488276,7021
314,2014_02_01_training_r27,0,58061,417009
315,2014_03_01_training_r27,0,2,470144
316,2014_04_01_training_r27,0,0,473148
317,2014_05_01_training_r27,0,0,474686
318,2014_06_01_training_r27,0,47032,431824
319,2014_07_01_training_r27,0,474950,23277
320,2014_08_01_training_r27,0,450431,40974
321,2014_09_01_training_r27,0,0,383127
322,2014_10_01_training_r27,0,477,437365
323,2014_11_01_training_r27,0,30723,429608
324,2014_12_01_training_r27,0,427367,46743
325,2015_01_01_training_r27,0,225886,256726
326,2015_02_01_training_r27,0,7232,473562
327,2015_03_01_training_r27,0,0,472745
328,2015_04_01_training_r27,0,8,474797
329,2015_05_01_training_r27,0,1,472958
330,2015_06_01_training_r27,0,383,460036
331,2015_07_01_training_r27,0,69504,380233
332,2015_08_01_training_r27,0,141029,293224
333,2015_09_01_training_r27,0,60,443777
334,2015_10_01_training_r27,0,51,461631
335,2015_11_01_training_r27,0,18,466972
336,2015_12_01_training_r27,0,30278,435932
337,2016_01_01_training_r27,0,404645,73316
338,2016_02_01_training_r27,0,2409,479324
339,2016_03_01_training_r27,0,0,480497
340,2016_04_01_training_r27,0,0,479372
341,2016_05_01_training_r27,0,3,481143
342,2016_06_01_training_r27,0,215,470251
343,2016_07_01_training_r27,0,415523,68779
344,2016_08_01_training_r27,0,71948,207871
345,2016_09_01_training_r27,0,235178,104500
346,2016_10_01_training_r27,0,0,331822
347,2016_11_01_training_r27,0,0,413634
348,2016_12_01_training_r27,0,425044,40631
349,2017_01_01_training_r27,0,58442,415812
350,2017_02_01_training_r27,0,874,474298
351,2017_03_01_training_r27,0,77,478504
352,2017_04_01_training_r27,0,0,476341
353,2017_05_01_training_r27,0,0,476844
354,2017_06_01_training_r27,0,419907,60609
355,2017_07_01_training_r27,0,238847,214835
356,2017_08_01_training_r27,0,137598,272022
357,2017_09_01_training_r27,0,56319,381581
358,2017_10_01_training_r27,0,5046,433780
359,2017_11_01_training_r27,0,0,463839
360,2017_12_01_training_r27,0,259559,213137
361,2018_01_01_training_r27,0,95465,383077
362,2018_02_01_training_r27,0,60483,420497
363,2018_03_01_training_r27,0,0,481153
364,2018_04_01_training_r27,0,0,470482
365,2018_05_01_training_r27,0,1,481041
366,2018_06_01_training_r27,0,0,479350
367,2018_07_01_training_r27,0,47461,412470
368,2018_08_01_training_r27,0,217267,212670
369,2018_09_01_training_r27,0,8157,316675
370,2018_10_01_training_r27,0,0,451313
371,2018_11_01_training_r27,0,393,460889
372,2018_12_01_training_r27,0,272955,196500
373,2019_01_01_training_r27,0,219288,256749
374,2019_02_01_training_r27,0,5111,472761
375,2019_03_01_training_r27,0,7,477942
376,2019_04_01_training_r27,0,0,476533
377,2019_05_01_training_r27,0,0,474204
378,2019_06_01_training_r27,0,36474,431550
379,2019_07_01_training_r27,0,130622,320915
380,2019_08_01_training_r27,0,495219,1554
381,2019_09_01_training_r27,0,308223,128429
382,2019_10_01_training_r27,0,118782,208395
383,2019_11_01_training_r27,0,2,419667
384,2019_12_01_training_r27,0,185136,278974
385,2020_01_01_training_r27,0,13892,459129
386,2020_02_01_training_r27,0,12878,463897
387,2020_03_01_training_r27,0,1,471589
388,2020_04_01_training_r27,0,0,465429
389,2020_05_01_training_r27,0,18,469597
390,2020_06_01_training_r27,0,24031,447435
391,2020_07_01_training_r27,0,188689,238900
392,2020_08_01_training_r27,0,197744,172676
393,2020_09_01_training_r27,0,40852,301301
394,2020_10_01_training_r27,0,0,363669
395,2020_11_01_training_r27,0,299,453910
396,2020_12_01_training_r27,0,431823,38792
397,2021_01_01_training_r27,0,178863,294208
398,2021_02_01_training_r27,0,28155,448864
399,2021_03_01_training_r27,0,0,477986
400,2021_04_01_training_r27,0,0,480995
401,2021_05_01_training_r27,0,315778,176243
402,2021_06_01_training_r27,0,385996,86361
403,2021_07_01_training_r27,0,77902,309873
404,2021_08_01_training_r27,0,189674,109674
405,2021_09_01_training_r27,0,466483,477
406,2021_10_01_training_r27,0,108611,227321
407,2021_11_01_training_r27,0,10,370307
408,2021_12_01_training_r27,0,73035,383582
