,Date image,no-data: 0,non-water: 1,water: 2
48,1991_12_01_training_r33,0,500000,0
49,1992_01_01_training_r33,0,225201,239185
50,1992_02_01_training_r33,0,205554,263939
51,1992_03_01_training_r33,0,68984,404765
52,1992_04_01_training_r33,0,6926,461237
53,1992_05_01_training_r33,0,2,465681
54,1992_06_01_training_r33,0,1799,463387
55,1992_07_01_training_r33,0,498981,35
56,1992_08_01_training_r33,0,443831,41428
57,1992_09_01_training_r33,0,178150,247945
58,1992_10_01_training_r33,0,8428,430108
59,1992_11_01_training_r33,0,128064,327718
60,1992_12_01_training_r33,0,418024,74130
61,1993_01_01_training_r33,0,218084,255129
62,1993_02_01_training_r33,0,500000,0
63,1993_03_01_training_r33,0,8078,458178
64,1993_04_01_training_r33,0,500000,0
65,1993_05_01_training_r33,0,1455,461488
66,1993_06_01_training_r33,0,498398,1602
67,1993_07_01_training_r33,0,500000,0
68,1993_08_01_training_r33,0,500000,0
69,1993_09_01_training_r33,0,500000,0
70,1993_10_01_training_r33,0,1270,436665
71,1993_11_01_training_r33,0,23336,419769
72,1993_12_01_training_r33,0,129409,325892
73,1994_01_01_training_r33,0,500000,0
74,1994_02_01_training_r33,0,497523,2477
75,1994_03_01_training_r33,0,500000,0
76,1994_04_01_training_r33,0,500000,0
77,1994_05_01_training_r33,0,500000,0
78,1994_06_01_training_r33,0,500000,0
79,1994_07_01_training_r33,0,500000,0
80,1994_08_01_training_r33,0,81622,284953
81,1994_09_01_training_r33,0,500000,0
82,1994_10_01_training_r33,0,422180,53598
83,1994_11_01_training_r33,0,496947,2988
84,1994_12_01_training_r33,0,307133,147237
85,1995_01_01_training_r33,0,27523,430818
86,1995_02_01_training_r33,0,43369,419925
87,1995_03_01_training_r33,0,276115,208383
88,1995_04_01_training_r33,0,500000,0
89,1995_05_01_training_r33,0,500000,0
90,1995_06_01_training_r33,0,500000,0
91,1995_07_01_training_r33,0,500000,0
92,1995_08_01_training_r33,0,500000,0
93,1995_09_01_training_r33,0,500000,0
94,1995_10_01_training_r33,0,500000,0
95,1995_11_01_training_r33,0,397993,74882
96,1995_12_01_training_r33,0,500000,0
97,1996_01_01_training_r33,0,500000,0
98,1996_02_01_training_r33,0,500000,0
99,1996_03_01_training_r33,0,474963,24305
100,1996_04_01_training_r33,0,500000,0
101,1996_05_01_training_r33,0,500000,0
102,1996_06_01_training_r33,0,500000,0
103,1996_07_01_training_r33,0,477331,14657
104,1996_08_01_training_r33,0,500000,0
105,1996_09_01_training_r33,0,302204,88030
106,1996_10_01_training_r33,0,307,410101
107,1996_11_01_training_r33,0,163,428702
108,1996_12_01_training_r33,0,460157,29884
109,1997_01_01_training_r33,0,439639,56400
110,1997_02_01_training_r33,0,500000,0
111,1997_03_01_training_r33,0,296224,186072
112,1997_04_01_training_r33,0,500000,0
113,1997_05_01_training_r33,0,500000,0
114,1997_06_01_training_r33,0,500000,0
115,1997_07_01_training_r33,0,500000,0
116,1997_08_01_training_r33,0,500000,0
117,1997_09_01_training_r33,0,500000,0
118,1997_10_01_training_r33,0,500000,0
119,1997_11_01_training_r33,0,500000,0
120,1997_12_01_training_r33,0,500000,0
121,1998_01_01_training_r33,0,500000,0
122,1998_02_01_training_r33,0,500000,0
123,1998_03_01_training_r33,0,500000,0
124,1998_04_01_training_r33,0,500000,0
125,1998_05_01_training_r33,0,500000,0
126,1998_06_01_training_r33,0,500000,0
127,1998_07_01_training_r33,0,500000,0
128,1998_08_01_training_r33,0,500000,0
129,1998_09_01_training_r33,0,500000,0
130,1998_10_01_training_r33,0,500000,0
131,1998_11_01_training_r33,0,500000,0
132,1998_12_01_training_r33,0,500000,0
133,1999_01_01_training_r33,0,500000,0
134,1999_02_01_training_r33,0,500000,0
135,1999_03_01_training_r33,0,500000,0
136,1999_04_01_training_r33,0,500000,0
137,1999_05_01_training_r33,0,500000,0
138,1999_06_01_training_r33,0,500000,0
139,1999_07_01_training_r33,0,500000,0
140,1999_08_01_training_r33,0,476297,12766
141,1999_09_01_training_r33,0,43328,263455
142,1999_10_01_training_r33,0,497575,2272
143,1999_11_01_training_r33,0,5395,410207
144,1999_12_01_training_r33,0,500000,0
145,2000_01_01_training_r33,0,500000,0
146,2000_02_01_training_r33,0,114805,350565
147,2000_03_01_training_r33,0,270157,211353
148,2000_04_01_training_r33,0,180528,288752
149,2000_05_01_training_r33,0,499940,60
150,2000_06_01_training_r33,0,349032,112876
151,2000_07_01_training_r33,0,499755,37
152,2000_08_01_training_r33,0,182675,231110
153,2000_09_01_training_r33,0,498083,1526
154,2000_10_01_training_r33,0,27143,368151
155,2000_11_01_training_r33,0,500000,0
156,2000_12_01_training_r33,0,331137,122985
157,2001_01_01_training_r33,0,367656,96575
158,2001_02_01_training_r33,0,498066,1934
159,2001_03_01_training_r33,0,498004,1996
160,2001_04_01_training_r33,0,82169,383910
161,2001_05_01_training_r33,0,197587,272604
162,2001_06_01_training_r33,0,499646,354
163,2001_07_01_training_r33,0,48822,374065
164,2001_08_01_training_r33,0,293638,118794
165,2001_09_01_training_r33,0,133106,268548
166,2001_10_01_training_r33,0,0,421865
167,2001_11_01_training_r33,0,500000,0
168,2001_12_01_training_r33,0,47265,406467
169,2002_01_01_training_r33,0,497762,1910
170,2002_02_01_training_r33,0,21023,439451
171,2002_03_01_training_r33,0,87,459259
172,2002_04_01_training_r33,0,245001,236228
173,2002_05_01_training_r33,0,63107,418083
174,2002_06_01_training_r33,0,272008,198413
175,2002_07_01_training_r33,0,499843,157
176,2002_08_01_training_r33,0,499705,0
177,2002_09_01_training_r33,0,472649,11248
178,2002_10_01_training_r33,0,746,437269
179,2002_11_01_training_r33,0,500000,0
180,2002_12_01_training_r33,0,39459,416617
181,2003_01_01_training_r33,0,497817,792
182,2003_02_01_training_r33,0,265789,205581
183,2003_03_01_training_r33,0,2056,461807
184,2003_04_01_training_r33,0,257997,232209
185,2003_05_01_training_r33,0,26523,442843
186,2003_06_01_training_r33,0,500000,0
187,2003_07_01_training_r33,0,443819,36110
188,2003_08_01_training_r33,0,493398,4163
189,2003_09_01_training_r33,0,500000,0
190,2003_10_01_training_r33,0,500000,0
191,2003_11_01_training_r33,0,19664,397057
192,2003_12_01_training_r33,0,34741,406775
193,2004_01_01_training_r33,0,447159,28329
194,2004_02_01_training_r33,0,2249,452131
195,2004_03_01_training_r33,0,409,463319
196,2004_04_01_training_r33,0,21,459303
197,2004_05_01_training_r33,0,0,460656
198,2004_06_01_training_r33,0,70964,381037
199,2004_07_01_training_r33,0,496942,658
200,2004_08_01_training_r33,0,157034,239069
201,2004_09_01_training_r33,0,492899,1932
202,2004_10_01_training_r33,0,1186,409659
203,2004_11_01_training_r33,0,5193,434480
204,2004_12_01_training_r33,0,33929,415428
205,2005_01_01_training_r33,0,294107,166832
206,2005_02_01_training_r33,0,23511,436649
207,2005_03_01_training_r33,0,1815,460321
208,2005_04_01_training_r33,0,0,464837
209,2005_05_01_training_r33,0,51825,417376
210,2005_06_01_training_r33,0,26106,440968
211,2005_07_01_training_r33,0,354174,106716
212,2005_08_01_training_r33,0,450172,20982
213,2005_09_01_training_r33,0,30787,363135
214,2005_10_01_training_r33,0,129755,303691
215,2005_11_01_training_r33,0,26288,414740
216,2005_12_01_training_r33,0,63230,390503
217,2006_01_01_training_r33,0,321326,151313
218,2006_02_01_training_r33,0,7641,457169
219,2006_03_01_training_r33,0,427,466413
220,2006_04_01_training_r33,0,51730,417874
221,2006_05_01_training_r33,0,33345,435396
222,2006_06_01_training_r33,0,271262,214471
223,2006_07_01_training_r33,0,470542,28481
224,2006_08_01_training_r33,0,398621,71941
225,2006_09_01_training_r33,0,138895,256921
226,2006_10_01_training_r33,0,351,426058
227,2006_11_01_training_r33,0,90912,366678
228,2006_12_01_training_r33,0,101532,354508
229,2007_01_01_training_r33,0,333030,131796
230,2007_02_01_training_r33,0,37046,427500
231,2007_03_01_training_r33,0,332,463974
232,2007_04_01_training_r33,0,50,464296
233,2007_05_01_training_r33,0,0,465473
234,2007_06_01_training_r33,0,489195,10480
235,2007_07_01_training_r33,0,426395,59574
236,2007_08_01_training_r33,0,464577,11206
237,2007_09_01_training_r33,0,462438,639
238,2007_10_01_training_r33,0,32717,337499
239,2007_11_01_training_r33,0,34233,412350
240,2007_12_01_training_r33,0,373529,89473
241,2008_01_01_training_r33,0,337558,127888
242,2008_02_01_training_r33,0,50783,416726
243,2008_03_01_training_r33,0,6,469249
244,2008_04_01_training_r33,0,45400,428223
245,2008_05_01_training_r33,0,6,467703
246,2008_06_01_training_r33,0,106816,356484
247,2008_07_01_training_r33,0,499900,72
248,2008_08_01_training_r33,0,368898,81437
249,2008_09_01_training_r33,0,146331,201166
250,2008_10_01_training_r33,0,55,402578
251,2008_11_01_training_r33,0,7747,436646
252,2008_12_01_training_r33,0,93768,358957
253,2009_01_01_training_r33,0,346067,115387
254,2009_02_01_training_r33,0,12880,448071
255,2009_03_01_training_r33,0,2386,463391
256,2009_04_01_training_r33,0,0,466232
257,2009_05_01_training_r33,0,28146,438545
258,2009_06_01_training_r33,0,2459,461511
259,2009_07_01_training_r33,0,97699,363719
260,2009_08_01_training_r33,0,489564,683
261,2009_09_01_training_r33,0,12344,399801
262,2009_10_01_training_r33,0,3070,424367
263,2009_11_01_training_r33,0,32466,413640
264,2009_12_01_training_r33,0,356120,98877
265,2010_01_01_training_r33,0,425431,56812
266,2010_02_01_training_r33,0,19803,445108
267,2010_03_01_training_r33,0,5576,465264
268,2010_04_01_training_r33,0,0,470559
269,2010_05_01_training_r33,0,4895,465320
270,2010_06_01_training_r33,0,463306,35189
271,2010_07_01_training_r33,0,373350,116588
272,2010_08_01_training_r33,0,60056,363866
273,2010_09_01_training_r33,0,416358,36469
274,2010_10_01_training_r33,0,1525,397497
275,2010_11_01_training_r33,0,87942,366429
276,2010_12_01_training_r33,0,375919,88195
277,2011_01_01_training_r33,0,464530,22150
278,2011_02_01_training_r33,0,487446,8815
279,2011_03_01_training_r33,0,29860,438125
280,2011_04_01_training_r33,0,452112,43381
281,2011_05_01_training_r33,0,87434,384944
282,2011_06_01_training_r33,0,135995,335509
283,2011_07_01_training_r33,0,349137,119699
284,2011_08_01_training_r33,0,131124,197223
285,2011_09_01_training_r33,0,28446,290925
286,2011_10_01_training_r33,0,118464,278517
287,2011_11_01_training_r33,0,26532,406909
288,2011_12_01_training_r33,0,293115,168868
289,2012_01_01_training_r33,0,407682,63563
290,2012_02_01_training_r33,0,56978,409825
291,2012_03_01_training_r33,0,83356,386846
292,2012_04_01_training_r33,0,82095,388462
293,2012_05_01_training_r33,0,58112,412827
294,2012_06_01_training_r33,0,468687,30357
295,2012_07_01_training_r33,0,500000,0
296,2012_08_01_training_r33,0,466094,26239
297,2012_09_01_training_r33,0,239749,142454
298,2012_10_01_training_r33,0,80123,366392
299,2012_11_01_training_r33,0,111962,340410
300,2012_12_01_training_r33,0,476227,19253
301,2013_01_01_training_r33,0,470766,11740
302,2013_02_01_training_r33,0,476700,22248
303,2013_03_01_training_r33,0,83191,385157
304,2013_04_01_training_r33,0,0,465278
305,2013_05_01_training_r33,0,3853,462528
306,2013_06_01_training_r33,0,446185,43623
307,2013_07_01_training_r33,0,65445,336104
308,2013_08_01_training_r33,0,157007,186917
309,2013_09_01_training_r33,0,13474,288948
310,2013_10_01_training_r33,0,2659,390236
311,2013_11_01_training_r33,0,4129,422159
312,2013_12_01_training_r33,0,73159,370269
313,2014_01_01_training_r33,0,427419,41047
314,2014_02_01_training_r33,0,22239,435906
315,2014_03_01_training_r33,0,27,458689
316,2014_04_01_training_r33,0,0,463323
317,2014_05_01_training_r33,0,0,465842
318,2014_06_01_training_r33,0,0,465465
319,2014_07_01_training_r33,0,211187,246415
320,2014_08_01_training_r33,0,176500,253264
321,2014_09_01_training_r33,0,253454,195474
322,2014_10_01_training_r33,0,45,429613
323,2014_11_01_training_r33,0,54352,394597
324,2014_12_01_training_r33,0,383383,77297
325,2015_01_01_training_r33,0,454284,43983
326,2015_02_01_training_r33,0,53734,415664
327,2015_03_01_training_r33,0,33,461468
328,2015_04_01_training_r33,0,1099,461382
329,2015_05_01_training_r33,0,517,463677
330,2015_06_01_training_r33,0,0,459802
331,2015_07_01_training_r33,0,52027,389601
332,2015_08_01_training_r33,0,356121,100592
333,2015_09_01_training_r33,0,1104,415248
334,2015_10_01_training_r33,0,21,427374
335,2015_11_01_training_r33,0,73635,368774
336,2015_12_01_training_r33,0,242887,219041
337,2016_01_01_training_r33,0,388350,79943
338,2016_02_01_training_r33,0,10496,459135
339,2016_03_01_training_r33,0,1,469486
340,2016_04_01_training_r33,0,69937,404043
341,2016_05_01_training_r33,0,143374,336801
342,2016_06_01_training_r33,0,57895,414231
343,2016_07_01_training_r33,0,481727,3308
344,2016_08_01_training_r33,0,173951,184393
345,2016_09_01_training_r33,0,208916,165698
346,2016_10_01_training_r33,0,1602,357722
347,2016_11_01_training_r33,0,22,422018
348,2016_12_01_training_r33,0,410126,43985
349,2017_01_01_training_r33,0,198972,257899
350,2017_02_01_training_r33,0,14197,448680
351,2017_03_01_training_r33,0,3087,461791
352,2017_04_01_training_r33,0,47875,421332
353,2017_05_01_training_r33,0,0,466475
354,2017_06_01_training_r33,0,166370,308345
355,2017_07_01_training_r33,0,82219,349736
356,2017_08_01_training_r33,0,401894,49651
357,2017_09_01_training_r33,0,13246,398660
358,2017_10_01_training_r33,0,0,408487
359,2017_11_01_training_r33,0,20676,419621
360,2017_12_01_training_r33,0,158620,291433
361,2018_01_01_training_r33,0,403954,79066
362,2018_02_01_training_r33,0,17420,451324
363,2018_03_01_training_r33,0,0,466166
364,2018_04_01_training_r33,0,0,468554
365,2018_05_01_training_r33,0,45342,427632
366,2018_06_01_training_r33,0,49853,415319
367,2018_07_01_training_r33,0,404035,80554
368,2018_08_01_training_r33,0,51297,363467
369,2018_09_01_training_r33,0,65860,273389
370,2018_10_01_training_r33,0,0,421754
371,2018_11_01_training_r33,0,0,440778
372,2018_12_01_training_r33,0,35532,417885
373,2019_01_01_training_r33,0,69980,390155
374,2019_02_01_training_r33,0,13541,450176
375,2019_03_01_training_r33,0,314,463405
376,2019_04_01_training_r33,0,0,464215
377,2019_05_01_training_r33,0,42,461867
378,2019_06_01_training_r33,0,24509,442184
379,2019_07_01_training_r33,0,293624,203796
380,2019_08_01_training_r33,0,427016,40814
381,2019_09_01_training_r33,0,440428,30681
382,2019_10_01_training_r33,0,25640,259979
383,2019_11_01_training_r33,0,544,425291
384,2019_12_01_training_r33,0,353116,103640
385,2020_01_01_training_r33,0,103202,354493
386,2020_02_01_training_r33,0,83579,377468
387,2020_03_01_training_r33,0,73,461173
388,2020_04_01_training_r33,0,210,462139
389,2020_05_01_training_r33,0,14991,447045
390,2020_06_01_training_r33,0,66925,395263
391,2020_07_01_training_r33,0,381563,58402
392,2020_08_01_training_r33,0,47729,313626
393,2020_09_01_training_r33,0,64053,292930
394,2020_10_01_training_r33,0,648,398657
395,2020_11_01_training_r33,0,11335,426104
396,2020_12_01_training_r33,0,286750,167522
397,2021_01_01_training_r33,0,395888,70108
398,2021_02_01_training_r33,0,575,466431
399,2021_03_01_training_r33,0,0,467252
400,2021_04_01_training_r33,0,266709,219646
401,2021_05_01_training_r33,0,1250,468793
402,2021_06_01_training_r33,0,18089,413869
403,2021_07_01_training_r33,0,235358,190770
404,2021_08_01_training_r33,0,17702,266069
405,2021_09_01_training_r33,0,424817,19001
406,2021_10_01_training_r33,0,997,380982
407,2021_11_01_training_r33,0,3056,391204
408,2021_12_01_training_r33,0,41388,398861
