,Date image,no-data: 0,non-water: 1,water: 2
114,1997_06_01_training_r34,0,500000,0
115,1997_07_01_training_r34,0,500000,0
116,1997_08_01_training_r34,0,500000,0
117,1997_09_01_training_r34,0,500000,0
118,1997_10_01_training_r34,0,500000,0
119,1997_11_01_training_r34,0,500000,0
120,1997_12_01_training_r34,0,500000,0
121,1998_01_01_training_r34,0,500000,0
122,1998_02_01_training_r34,0,500000,0
123,1998_03_01_training_r34,0,500000,0
124,1998_04_01_training_r34,0,500000,0
125,1998_05_01_training_r34,0,500000,0
126,1998_06_01_training_r34,0,500000,0
127,1998_07_01_training_r34,0,500000,0
128,1998_08_01_training_r34,0,500000,0
129,1998_09_01_training_r34,0,500000,0
130,1998_10_01_training_r34,0,500000,0
131,1998_11_01_training_r34,0,500000,0
132,1998_12_01_training_r34,0,500000,0
133,1999_01_01_training_r34,0,500000,0
134,1999_02_01_training_r34,0,500000,0
135,1999_03_01_training_r34,0,500000,0
136,1999_04_01_training_r34,0,500000,0
137,1999_05_01_training_r34,0,500000,0
138,1999_06_01_training_r34,0,500000,0
139,1999_07_01_training_r34,0,500000,0
140,1999_08_01_training_r34,0,496521,659
141,1999_09_01_training_r34,0,272245,122430
142,1999_10_01_training_r34,0,500000,0
143,1999_11_01_training_r34,0,258971,192063
144,1999_12_01_training_r34,0,500000,0
145,2000_01_01_training_r34,0,500000,0
146,2000_02_01_training_r34,0,371977,108136
147,2000_03_01_training_r34,0,314563,166941
148,2000_04_01_training_r34,0,392231,99960
149,2000_05_01_training_r34,0,500000,0
150,2000_06_01_training_r34,0,431751,48162
151,2000_07_01_training_r34,0,500000,0
152,2000_08_01_training_r34,0,452066,28978
153,2000_09_01_training_r34,0,500000,0
154,2000_10_01_training_r34,0,282717,161105
155,2000_11_01_training_r34,0,500000,0
156,2000_12_01_training_r34,0,427575,47545
157,2001_01_01_training_r34,0,419233,60091
158,2001_02_01_training_r34,0,500000,0
159,2001_03_01_training_r34,0,500000,0
160,2001_04_01_training_r34,0,262293,218412
161,2001_05_01_training_r34,0,447223,38518
162,2001_06_01_training_r34,0,500000,0
163,2001_07_01_training_r34,0,258556,205492
164,2001_08_01_training_r34,0,346298,81713
165,2001_09_01_training_r34,0,341353,100791
166,2001_10_01_training_r34,0,249630,202982
167,2001_11_01_training_r34,0,500000,0
168,2001_12_01_training_r34,0,267355,206693
169,2002_01_01_training_r34,0,500000,0
170,2002_02_01_training_r34,0,262453,215483
171,2002_03_01_training_r34,0,249640,230586
172,2002_04_01_training_r34,0,318011,169255
173,2002_05_01_training_r34,0,295037,199518
174,2002_06_01_training_r34,0,465359,25231
175,2002_07_01_training_r34,0,500000,0
176,2002_08_01_training_r34,0,499793,7
177,2002_09_01_training_r34,0,445752,33508
178,2002_10_01_training_r34,0,249706,214947
179,2002_11_01_training_r34,0,500000,0
180,2002_12_01_training_r34,0,265520,210268
181,2003_01_01_training_r34,0,456056,37403
182,2003_02_01_training_r34,0,372067,109585
183,2003_03_01_training_r34,0,250346,229644
184,2003_04_01_training_r34,0,448264,50282
185,2003_05_01_training_r34,0,261185,222283
186,2003_06_01_training_r34,0,500000,0
187,2003_07_01_training_r34,0,492737,3109
188,2003_08_01_training_r34,0,489989,1961
189,2003_09_01_training_r34,0,500000,0
190,2003_10_01_training_r34,0,500000,0
191,2003_11_01_training_r34,0,252399,200964
192,2003_12_01_training_r34,0,266555,202589
193,2004_01_01_training_r34,0,443947,34593
194,2004_02_01_training_r34,0,250950,225218
195,2004_03_01_training_r34,0,249668,230650
196,2004_04_01_training_r34,0,249653,229501
197,2004_05_01_training_r34,0,249630,229399
198,2004_06_01_training_r34,0,263782,209436
199,2004_07_01_training_r34,0,498755,476
200,2004_08_01_training_r34,0,342577,108073
201,2004_09_01_training_r34,0,496392,124
202,2004_10_01_training_r34,0,250058,198065
203,2004_11_01_training_r34,0,251862,215258
204,2004_12_01_training_r34,0,262455,209916
205,2005_01_01_training_r34,0,348632,129556
206,2005_02_01_training_r34,0,266408,210144
207,2005_03_01_training_r34,0,250111,228629
208,2005_04_01_training_r34,0,249630,230775
209,2005_05_01_training_r34,0,263703,219402
210,2005_06_01_training_r34,0,275679,210504
211,2005_07_01_training_r34,0,365869,103777
212,2005_08_01_training_r34,0,438874,32094
213,2005_09_01_training_r34,0,255170,182661
214,2005_10_01_training_r34,0,346190,120762
215,2005_11_01_training_r34,0,256611,211029
216,2005_12_01_training_r34,0,267468,206217
217,2006_01_01_training_r34,0,347959,132634
218,2006_02_01_training_r34,0,253117,226341
219,2006_03_01_training_r34,0,249821,230511
220,2006_04_01_training_r34,0,259058,223398
221,2006_05_01_training_r34,0,269473,213027
222,2006_06_01_training_r34,0,317514,166265
223,2006_07_01_training_r34,0,500000,0
224,2006_08_01_training_r34,0,446576,38980
225,2006_09_01_training_r34,0,315039,127715
226,2006_10_01_training_r34,0,249849,206729
227,2006_11_01_training_r34,0,266557,209410
228,2006_12_01_training_r34,0,297405,177884
229,2007_01_01_training_r34,0,374613,104114
230,2007_02_01_training_r34,0,272601,206670
231,2007_03_01_training_r34,0,249742,229490
232,2007_04_01_training_r34,0,249785,229827
233,2007_05_01_training_r34,0,249630,230106
234,2007_06_01_training_r34,0,500000,0
235,2007_07_01_training_r34,0,417969,70296
236,2007_08_01_training_r34,0,500000,0
237,2007_09_01_training_r34,0,399127,33759
238,2007_10_01_training_r34,0,253671,179264
239,2007_11_01_training_r34,0,254129,215130
240,2007_12_01_training_r34,0,445175,33788
241,2008_01_01_training_r34,0,369651,106105
242,2008_02_01_training_r34,0,281234,198501
243,2008_03_01_training_r34,0,249630,231163
244,2008_04_01_training_r34,0,253724,227845
245,2008_05_01_training_r34,0,249641,230490
246,2008_06_01_training_r34,0,351713,126589
247,2008_07_01_training_r34,0,500000,0
248,2008_08_01_training_r34,0,383842,66437
249,2008_09_01_training_r34,0,294640,109897
250,2008_10_01_training_r34,0,249633,194648
251,2008_11_01_training_r34,0,255229,214820
252,2008_12_01_training_r34,0,287902,186135
253,2009_01_01_training_r34,0,404110,73723
254,2009_02_01_training_r34,0,258814,218285
255,2009_03_01_training_r34,0,250881,227196
256,2009_04_01_training_r34,0,249630,230688
257,2009_05_01_training_r34,0,252902,227434
258,2009_06_01_training_r34,0,251253,228093
259,2009_07_01_training_r34,0,259217,215452
260,2009_08_01_training_r34,0,485405,5308
261,2009_09_01_training_r34,0,253242,193989
262,2009_10_01_training_r34,0,251333,208313
263,2009_11_01_training_r34,0,259194,211952
264,2009_12_01_training_r34,0,422906,52235
265,2010_01_01_training_r34,0,391802,88727
266,2010_02_01_training_r34,0,260777,218845
267,2010_03_01_training_r34,0,251264,232163
268,2010_04_01_training_r34,0,249630,234024
269,2010_05_01_training_r34,0,252515,231407
270,2010_06_01_training_r34,0,500000,0
271,2010_07_01_training_r34,0,400195,89948
272,2010_08_01_training_r34,0,292378,160788
273,2010_09_01_training_r34,0,395084,60242
274,2010_10_01_training_r34,0,250323,189314
275,2010_11_01_training_r34,0,271576,200124
276,2010_12_01_training_r34,0,457925,25611
277,2011_01_01_training_r34,0,461809,25071
278,2011_02_01_training_r34,0,496847,1693
279,2011_03_01_training_r34,0,261199,222172
280,2011_04_01_training_r34,0,411869,79212
281,2011_05_01_training_r34,0,265326,218349
282,2011_06_01_training_r34,0,289744,195002
283,2011_07_01_training_r34,0,380738,93127
284,2011_08_01_training_r34,0,327067,79393
285,2011_09_01_training_r34,0,253334,140966
286,2011_10_01_training_r34,0,285004,146243
287,2011_11_01_training_r34,0,253713,212838
288,2011_12_01_training_r34,0,355808,121208
289,2012_01_01_training_r34,0,379644,100034
290,2012_02_01_training_r34,0,266578,214192
291,2012_03_01_training_r34,0,257968,223638
292,2012_04_01_training_r34,0,266229,214628
293,2012_05_01_training_r34,0,251691,230849
294,2012_06_01_training_r34,0,500000,0
295,2012_07_01_training_r34,0,500000,0
296,2012_08_01_training_r34,0,500000,0
297,2012_09_01_training_r34,0,391237,31634
298,2012_10_01_training_r34,0,267424,200386
299,2012_11_01_training_r34,0,287182,187491
300,2012_12_01_training_r34,0,457152,38772
301,2013_01_01_training_r34,0,471471,11585
302,2013_02_01_training_r34,0,500000,0
303,2013_03_01_training_r34,0,269362,212383
304,2013_04_01_training_r34,0,249630,232608
305,2013_05_01_training_r34,0,253055,229599
306,2013_06_01_training_r34,0,454695,36451
307,2013_07_01_training_r34,0,292683,159144
308,2013_08_01_training_r34,0,313741,89052
309,2013_09_01_training_r34,0,253826,137142
310,2013_10_01_training_r34,0,250498,192389
311,2013_11_01_training_r34,0,250144,211391
312,2013_12_01_training_r34,0,285735,186187
313,2014_01_01_training_r34,0,386888,92608
314,2014_02_01_training_r34,0,258449,219326
315,2014_03_01_training_r34,0,249657,229075
316,2014_04_01_training_r34,0,249630,231473
317,2014_05_01_training_r34,0,249630,232637
318,2014_06_01_training_r34,0,249630,233088
319,2014_07_01_training_r34,0,379698,96944
320,2014_08_01_training_r34,0,348533,112909
321,2014_09_01_training_r34,0,439493,47671
322,2014_10_01_training_r34,0,250041,214277
323,2014_11_01_training_r34,0,271637,202887
324,2014_12_01_training_r34,0,426801,52647
325,2015_01_01_training_r34,0,443482,54574
326,2015_02_01_training_r34,0,259585,222400
327,2015_03_01_training_r34,0,249646,230266
328,2015_04_01_training_r34,0,249838,231455
329,2015_05_01_training_r34,0,250718,232328
330,2015_06_01_training_r34,0,249630,230931
331,2015_07_01_training_r34,0,275618,195977
332,2015_08_01_training_r34,0,447570,43064
333,2015_09_01_training_r34,0,249832,213016
334,2015_10_01_training_r34,0,249666,214097
335,2015_11_01_training_r34,0,268478,201865
336,2015_12_01_training_r34,0,386545,94605
337,2016_01_01_training_r34,0,417246,65418
338,2016_02_01_training_r34,0,256140,227952
339,2016_03_01_training_r34,0,249630,233820
340,2016_04_01_training_r34,0,268955,215960
341,2016_05_01_training_r34,0,298477,186953
342,2016_06_01_training_r34,0,267151,217361
343,2016_07_01_training_r34,0,499775,217
344,2016_08_01_training_r34,0,399945,57435
345,2016_09_01_training_r34,0,327202,102105
346,2016_10_01_training_r34,0,250837,172999
347,2016_11_01_training_r34,0,249636,211625
348,2016_12_01_training_r34,0,399972,75215
349,2017_01_01_training_r34,0,301790,175349
350,2017_02_01_training_r34,0,258568,222104
351,2017_03_01_training_r34,0,258663,221367
352,2017_04_01_training_r34,0,256899,226170
353,2017_05_01_training_r34,0,249630,234727
354,2017_06_01_training_r34,0,281491,202112
355,2017_07_01_training_r34,0,269813,198024
356,2017_08_01_training_r34,0,444976,22648
357,2017_09_01_training_r34,0,279718,169985
358,2017_10_01_training_r34,0,249630,202896
359,2017_11_01_training_r34,0,252707,217017
360,2017_12_01_training_r34,0,314864,160071
361,2018_01_01_training_r34,0,419884,66403
362,2018_02_01_training_r34,0,257622,226109
363,2018_03_01_training_r34,0,249630,232736
364,2018_04_01_training_r34,0,249630,233939
365,2018_05_01_training_r34,0,291301,194246
366,2018_06_01_training_r34,0,308802,174730
367,2018_07_01_training_r34,0,499836,90
368,2018_08_01_training_r34,0,298475,173020
369,2018_09_01_training_r34,0,276559,134685
370,2018_10_01_training_r34,0,249630,208637
371,2018_11_01_training_r34,0,249630,222518
372,2018_12_01_training_r34,0,266746,211458
373,2019_01_01_training_r34,0,274138,206513
374,2019_02_01_training_r34,0,256619,224853
375,2019_03_01_training_r34,0,249783,231471
376,2019_04_01_training_r34,0,249631,232642
377,2019_05_01_training_r34,0,249709,232155
378,2019_06_01_training_r34,0,282307,202717
379,2019_07_01_training_r34,0,409645,90195
380,2019_08_01_training_r34,0,448433,30076
381,2019_09_01_training_r34,0,451929,18847
382,2019_10_01_training_r34,0,255948,130940
383,2019_11_01_training_r34,0,250216,216772
384,2019_12_01_training_r34,0,430142,47901
385,2020_01_01_training_r34,0,310811,168502
386,2020_02_01_training_r34,0,275992,204843
387,2020_03_01_training_r34,0,249678,231294
388,2020_04_01_training_r34,0,249661,232301
389,2020_05_01_training_r34,0,272068,211074
390,2020_06_01_training_r34,0,260862,222547
391,2020_07_01_training_r34,0,453915,11368
392,2020_08_01_training_r34,0,272182,152895
393,2020_09_01_training_r34,0,284924,142302
394,2020_10_01_training_r34,0,249713,199103
395,2020_11_01_training_r34,0,254311,217310
396,2020_12_01_training_r34,0,342182,135334
397,2021_01_01_training_r34,0,464152,20286
398,2021_02_01_training_r34,0,249792,233818
399,2021_03_01_training_r34,0,249630,233110
400,2021_04_01_training_r34,0,334040,153589
401,2021_05_01_training_r34,0,250123,233899
402,2021_06_01_training_r34,0,257337,212878
403,2021_07_01_training_r34,0,385016,93344
404,2021_08_01_training_r34,0,257698,129920
405,2021_09_01_training_r34,0,441532,31807
406,2021_10_01_training_r34,0,251592,190671
407,2021_11_01_training_r34,0,252327,197933
408,2021_12_01_training_r34,0,268414,205185
