,Date image,no-data: 0,non-water: 1,water: 2
49,1992_01_01_training_r3,0,450642,36984
50,1992_02_01_training_r3,0,498062,1932
51,1992_03_01_training_r3,0,324106,175522
52,1992_04_01_training_r3,0,500000,0
53,1992_05_01_training_r3,0,400,486172
54,1992_06_01_training_r3,0,483443,15536
55,1992_07_01_training_r3,0,500000,0
56,1992_08_01_training_r3,0,500000,0
57,1992_09_01_training_r3,0,500000,0
58,1992_10_01_training_r3,0,192610,295435
59,1992_11_01_training_r3,0,17274,465951
60,1992_12_01_training_r3,0,385872,102415
61,1993_01_01_training_r3,0,368915,118911
62,1993_02_01_training_r3,0,7903,482626
63,1993_03_01_training_r3,0,8482,481821
64,1993_04_01_training_r3,0,500000,0
65,1993_05_01_training_r3,0,500000,0
66,1993_06_01_training_r3,0,500000,0
67,1993_07_01_training_r3,0,276879,206441
68,1993_08_01_training_r3,0,117610,374765
69,1993_09_01_training_r3,0,420541,69306
70,1993_10_01_training_r3,0,3141,473188
71,1993_11_01_training_r3,0,424131,70469
72,1993_12_01_training_r3,0,500000,0
73,1994_01_01_training_r3,0,262446,225075
74,1994_02_01_training_r3,0,20612,466875
75,1994_03_01_training_r3,0,5918,481041
76,1994_04_01_training_r3,0,14,488510
77,1994_05_01_training_r3,0,500000,0
78,1994_06_01_training_r3,0,500000,0
79,1994_07_01_training_r3,0,500000,0
80,1994_08_01_training_r3,0,500000,0
81,1994_09_01_training_r3,0,496665,3298
82,1994_10_01_training_r3,0,1227,475050
83,1994_11_01_training_r3,0,8694,473734
84,1994_12_01_training_r3,0,24367,461157
85,1995_01_01_training_r3,0,135939,348921
86,1995_02_01_training_r3,0,385135,111822
87,1995_03_01_training_r3,0,235198,262423
88,1995_04_01_training_r3,0,231477,264492
89,1995_05_01_training_r3,0,500000,0
90,1995_06_01_training_r3,0,500000,0
91,1995_07_01_training_r3,0,500000,0
92,1995_08_01_training_r3,0,500000,0
93,1995_09_01_training_r3,0,500000,0
94,1995_10_01_training_r3,0,500000,0
95,1995_11_01_training_r3,0,6124,477370
96,1995_12_01_training_r3,0,33941,448959
97,1996_01_01_training_r3,0,284436,202539
98,1996_02_01_training_r3,0,500000,0
99,1996_03_01_training_r3,0,500000,0
100,1996_04_01_training_r3,0,500000,0
101,1996_05_01_training_r3,0,500000,0
102,1996_06_01_training_r3,0,1097,479446
103,1996_07_01_training_r3,0,7624,464158
104,1996_08_01_training_r3,0,500000,0
105,1996_09_01_training_r3,0,13183,458878
106,1996_10_01_training_r3,0,500000,0
107,1996_11_01_training_r3,0,6857,471120
108,1996_12_01_training_r3,0,23772,460721
109,1997_01_01_training_r3,0,152481,331728
110,1997_02_01_training_r3,0,5970,482205
111,1997_03_01_training_r3,0,499996,4
112,1997_04_01_training_r3,0,500000,0
113,1997_05_01_training_r3,0,500000,0
114,1997_06_01_training_r3,0,500000,0
115,1997_07_01_training_r3,0,500000,0
116,1997_08_01_training_r3,0,500000,0
117,1997_09_01_training_r3,0,500000,0
118,1997_10_01_training_r3,0,500000,0
119,1997_11_01_training_r3,0,500000,0
120,1997_12_01_training_r3,0,378621,106831
121,1998_01_01_training_r3,0,499898,32
122,1998_02_01_training_r3,0,500000,0
123,1998_03_01_training_r3,0,500000,0
124,1998_04_01_training_r3,0,500000,0
125,1998_05_01_training_r3,0,2,475679
126,1998_06_01_training_r3,0,26,476934
127,1998_07_01_training_r3,0,496685,436
128,1998_08_01_training_r3,0,327370,141722
129,1998_09_01_training_r3,0,19303,441484
130,1998_10_01_training_r3,0,822,466093
131,1998_11_01_training_r3,0,16402,457082
132,1998_12_01_training_r3,0,500000,0
133,1999_01_01_training_r3,0,500000,0
134,1999_02_01_training_r3,0,5627,477969
135,1999_03_01_training_r3,0,500000,0
136,1999_04_01_training_r3,0,204,489671
137,1999_05_01_training_r3,0,500000,0
138,1999_06_01_training_r3,0,500000,0
139,1999_07_01_training_r3,0,478170,21270
140,1999_08_01_training_r3,0,490535,7006
141,1999_09_01_training_r3,0,276091,203086
142,1999_10_01_training_r3,0,91885,393254
143,1999_11_01_training_r3,0,6560,472794
144,1999_12_01_training_r3,0,13666,467836
145,2000_01_01_training_r3,0,221867,266267
146,2000_02_01_training_r3,0,59326,429416
147,2000_03_01_training_r3,0,499972,28
148,2000_04_01_training_r3,0,96,487382
149,2000_05_01_training_r3,0,193974,298602
150,2000_06_01_training_r3,0,18580,464156
151,2000_07_01_training_r3,0,500000,0
152,2000_08_01_training_r3,0,389939,102544
153,2000_09_01_training_r3,0,214000,262239
154,2000_10_01_training_r3,0,182358,301188
155,2000_11_01_training_r3,0,7685,473709
156,2000_12_01_training_r3,0,248875,238014
157,2001_01_01_training_r3,0,500000,0
158,2001_02_01_training_r3,0,500000,0
159,2001_03_01_training_r3,0,4383,483033
160,2001_04_01_training_r3,0,496257,3606
161,2001_05_01_training_r3,0,246280,248684
162,2001_06_01_training_r3,0,500000,0
163,2001_07_01_training_r3,0,77835,392719
164,2001_08_01_training_r3,0,76661,393338
165,2001_09_01_training_r3,0,5035,472391
166,2001_10_01_training_r3,0,500000,0
167,2001_11_01_training_r3,0,194234,289029
168,2001_12_01_training_r3,0,500000,0
169,2002_01_01_training_r3,0,500000,0
170,2002_02_01_training_r3,0,41618,443680
171,2002_03_01_training_r3,0,500000,0
172,2002_04_01_training_r3,0,7530,480868
173,2002_05_01_training_r3,0,500000,0
174,2002_06_01_training_r3,0,204197,281914
175,2002_07_01_training_r3,0,378312,115156
176,2002_08_01_training_r3,0,500000,0
177,2002_09_01_training_r3,0,173,467941
178,2002_10_01_training_r3,0,180142,305808
179,2002_11_01_training_r3,0,2687,480908
180,2002_12_01_training_r3,0,445696,40297
181,2003_01_01_training_r3,0,500000,0
182,2003_02_01_training_r3,0,7076,468909
183,2003_03_01_training_r3,0,25480,468409
184,2003_04_01_training_r3,0,254,486643
185,2003_05_01_training_r3,0,500000,0
186,2003_06_01_training_r3,0,500000,0
187,2003_07_01_training_r3,0,500000,0
188,2003_08_01_training_r3,0,482519,16323
189,2003_09_01_training_r3,0,500000,0
190,2003_10_01_training_r3,0,99576,377328
191,2003_11_01_training_r3,0,190416,289495
192,2003_12_01_training_r3,0,384426,106296
193,2004_01_01_training_r3,0,425465,67222
194,2004_02_01_training_r3,0,262797,223953
195,2004_03_01_training_r3,0,48772,439351
196,2004_04_01_training_r3,0,89306,401959
197,2004_05_01_training_r3,0,16611,468398
198,2004_06_01_training_r3,0,320769,173377
199,2004_07_01_training_r3,0,301361,195312
200,2004_08_01_training_r3,0,500000,0
201,2004_09_01_training_r3,0,38417,435218
202,2004_10_01_training_r3,0,52502,423416
203,2004_11_01_training_r3,0,38348,440700
204,2004_12_01_training_r3,0,154746,330837
205,2005_01_01_training_r3,0,499891,109
206,2005_02_01_training_r3,0,97614,388063
207,2005_03_01_training_r3,0,869,484729
208,2005_04_01_training_r3,0,88756,401773
209,2005_05_01_training_r3,0,46953,438612
210,2005_06_01_training_r3,0,65754,413546
211,2005_07_01_training_r3,0,500000,0
212,2005_08_01_training_r3,0,500000,0
213,2005_09_01_training_r3,0,499927,19
214,2005_10_01_training_r3,0,113490,368329
215,2005_11_01_training_r3,0,40863,435728
216,2005_12_01_training_r3,0,77753,403760
217,2006_01_01_training_r3,0,496450,3475
218,2006_02_01_training_r3,0,500000,0
219,2006_03_01_training_r3,0,1354,482981
220,2006_04_01_training_r3,0,92705,397836
221,2006_05_01_training_r3,0,66361,419480
222,2006_06_01_training_r3,0,260832,230523
223,2006_07_01_training_r3,0,458037,34751
224,2006_08_01_training_r3,0,444445,51414
225,2006_09_01_training_r3,0,214466,268205
226,2006_10_01_training_r3,0,539,478545
227,2006_11_01_training_r3,0,322462,168335
228,2006_12_01_training_r3,0,488271,10632
229,2007_01_01_training_r3,0,99120,387497
230,2007_02_01_training_r3,0,373760,111418
231,2007_03_01_training_r3,0,74814,409583
232,2007_04_01_training_r3,0,6109,474341
233,2007_05_01_training_r3,0,37860,442954
234,2007_06_01_training_r3,0,20879,457360
235,2007_07_01_training_r3,0,499941,0
236,2007_08_01_training_r3,0,500000,0
237,2007_09_01_training_r3,0,63302,405343
238,2007_10_01_training_r3,0,68198,404370
239,2007_11_01_training_r3,0,96003,385347
240,2007_12_01_training_r3,0,104199,377982
241,2008_01_01_training_r3,0,182250,303917
242,2008_02_01_training_r3,0,479164,17585
243,2008_03_01_training_r3,0,87317,400873
244,2008_04_01_training_r3,0,273,484968
245,2008_05_01_training_r3,0,0,477272
246,2008_06_01_training_r3,0,217003,273864
247,2008_07_01_training_r3,0,491649,6010
248,2008_08_01_training_r3,0,350614,149085
249,2008_09_01_training_r3,0,291625,195414
250,2008_10_01_training_r3,0,940,463166
251,2008_11_01_training_r3,0,3630,466540
252,2008_12_01_training_r3,0,67185,407257
253,2009_01_01_training_r3,0,495140,3784
254,2009_02_01_training_r3,0,38971,447258
255,2009_03_01_training_r3,0,689,485227
256,2009_04_01_training_r3,0,0,484887
257,2009_05_01_training_r3,0,28,479224
258,2009_06_01_training_r3,0,1003,487959
259,2009_07_01_training_r3,0,252803,230141
260,2009_08_01_training_r3,0,238775,259291
261,2009_09_01_training_r3,0,135173,339824
262,2009_10_01_training_r3,0,169,457507
263,2009_11_01_training_r3,0,34156,435908
264,2009_12_01_training_r3,0,129964,346408
265,2010_01_01_training_r3,0,31553,448601
266,2010_02_01_training_r3,0,8767,473458
267,2010_03_01_training_r3,0,81,483824
268,2010_04_01_training_r3,0,0,479798
269,2010_05_01_training_r3,0,38505,443283
270,2010_06_01_training_r3,0,421018,78305
271,2010_07_01_training_r3,0,499890,1
272,2010_08_01_training_r3,0,253353,216096
273,2010_09_01_training_r3,0,30190,432084
274,2010_10_01_training_r3,0,1795,466830
275,2010_11_01_training_r3,0,63760,412807
276,2010_12_01_training_r3,0,8591,466413
277,2011_01_01_training_r3,0,427285,57093
278,2011_02_01_training_r3,0,19563,462609
279,2011_03_01_training_r3,0,2,483232
280,2011_04_01_training_r3,0,230033,260154
281,2011_05_01_training_r3,0,0,479215
282,2011_06_01_training_r3,0,554,478856
283,2011_07_01_training_r3,0,460414,29647
284,2011_08_01_training_r3,0,19722,441532
285,2011_09_01_training_r3,0,500000,0
286,2011_10_01_training_r3,0,44,470887
287,2011_11_01_training_r3,0,24109,454128
288,2011_12_01_training_r3,0,100857,384146
289,2012_01_01_training_r3,0,79251,405482
290,2012_02_01_training_r3,0,499161,835
291,2012_03_01_training_r3,0,38268,449142
292,2012_04_01_training_r3,0,42193,440941
293,2012_05_01_training_r3,0,7,487181
294,2012_06_01_training_r3,0,397770,100432
295,2012_07_01_training_r3,0,500000,0
296,2012_08_01_training_r3,0,500000,0
297,2012_09_01_training_r3,0,37068,430035
298,2012_10_01_training_r3,0,2145,474559
299,2012_11_01_training_r3,0,141943,338437
300,2012_12_01_training_r3,0,469975,25109
301,2013_01_01_training_r3,0,324871,160167
302,2013_02_01_training_r3,0,499837,153
303,2013_03_01_training_r3,0,183777,303711
304,2013_04_01_training_r3,0,0,479228
305,2013_05_01_training_r3,0,0,480112
306,2013_06_01_training_r3,0,268390,224172
307,2013_07_01_training_r3,0,500000,0
308,2013_08_01_training_r3,0,51331,414139
309,2013_09_01_training_r3,0,58170,422559
310,2013_10_01_training_r3,0,8,473512
311,2013_11_01_training_r3,0,767,474551
312,2013_12_01_training_r3,0,6571,469899
313,2014_01_01_training_r3,0,307647,182629
314,2014_02_01_training_r3,0,4995,474180
315,2014_03_01_training_r3,0,602,479590
316,2014_04_01_training_r3,0,8,485181
317,2014_05_01_training_r3,0,0,484821
318,2014_06_01_training_r3,0,0,476894
319,2014_07_01_training_r3,0,35399,451418
320,2014_08_01_training_r3,0,38991,430679
321,2014_09_01_training_r3,0,15363,450020
322,2014_10_01_training_r3,0,0,470547
323,2014_11_01_training_r3,0,838,473163
324,2014_12_01_training_r3,0,97394,383977
325,2015_01_01_training_r3,0,312708,177592
326,2015_02_01_training_r3,0,73083,411598
327,2015_03_01_training_r3,0,365,474971
328,2015_04_01_training_r3,0,0,480825
329,2015_05_01_training_r3,0,0,469885
330,2015_06_01_training_r3,0,0,470763
331,2015_07_01_training_r3,0,34899,429226
332,2015_08_01_training_r3,0,30508,439949
333,2015_09_01_training_r3,0,606,474181
334,2015_10_01_training_r3,0,12246,470101
335,2015_11_01_training_r3,0,1860,474351
336,2015_12_01_training_r3,0,422930,64370
337,2016_01_01_training_r3,0,492386,6686
338,2016_02_01_training_r3,0,5041,479452
339,2016_03_01_training_r3,0,23,485593
340,2016_04_01_training_r3,0,0,481487
341,2016_05_01_training_r3,0,0,484586
342,2016_06_01_training_r3,0,8832,478968
343,2016_07_01_training_r3,0,286735,210683
344,2016_08_01_training_r3,0,1553,464126
345,2016_09_01_training_r3,0,102320,373492
346,2016_10_01_training_r3,0,13,475534
347,2016_11_01_training_r3,0,22412,453991
348,2016_12_01_training_r3,0,4685,475380
349,2017_01_01_training_r3,0,53559,432544
350,2017_02_01_training_r3,0,8368,476118
351,2017_03_01_training_r3,0,46,483406
352,2017_04_01_training_r3,0,0,481452
353,2017_05_01_training_r3,0,33,481794
354,2017_06_01_training_r3,0,0,476933
355,2017_07_01_training_r3,0,246627,242731
356,2017_08_01_training_r3,0,183211,294370
357,2017_09_01_training_r3,0,241007,241617
358,2017_10_01_training_r3,0,2,477247
359,2017_11_01_training_r3,0,5060,472350
360,2017_12_01_training_r3,0,467153,30330
361,2018_01_01_training_r3,0,461744,38208
362,2018_02_01_training_r3,0,63262,421921
363,2018_03_01_training_r3,0,0,484176
364,2018_04_01_training_r3,0,2,485579
365,2018_05_01_training_r3,0,3,483893
366,2018_06_01_training_r3,0,30283,457660
367,2018_07_01_training_r3,0,288877,199320
368,2018_08_01_training_r3,0,351060,146112
369,2018_09_01_training_r3,0,6279,460692
370,2018_10_01_training_r3,0,5,474110
371,2018_11_01_training_r3,0,859,475667
372,2018_12_01_training_r3,0,203714,286522
373,2019_01_01_training_r3,0,27130,458535
374,2019_02_01_training_r3,0,15304,468000
375,2019_03_01_training_r3,0,28,482365
376,2019_04_01_training_r3,0,0,476280
377,2019_05_01_training_r3,0,143,477311
378,2019_06_01_training_r3,0,2,473619
379,2019_07_01_training_r3,0,2064,471174
380,2019_08_01_training_r3,0,55604,415878
381,2019_09_01_training_r3,0,271907,212567
382,2019_10_01_training_r3,0,1966,471072
383,2019_11_01_training_r3,0,23367,459291
384,2019_12_01_training_r3,0,257141,232011
385,2020_01_01_training_r3,0,494246,2968
386,2020_02_01_training_r3,0,175262,309279
387,2020_03_01_training_r3,0,55,479602
388,2020_04_01_training_r3,0,3,482627
389,2020_05_01_training_r3,0,0,474813
390,2020_06_01_training_r3,0,5503,475385
391,2020_07_01_training_r3,0,484716,14817
392,2020_08_01_training_r3,0,31315,433323
393,2020_09_01_training_r3,0,452542,39402
394,2020_10_01_training_r3,0,0,473424
395,2020_11_01_training_r3,0,798,473313
396,2020_12_01_training_r3,0,500000,0
397,2021_01_01_training_r3,0,499977,23
398,2021_02_01_training_r3,0,403612,83194
399,2021_03_01_training_r3,0,2291,483213
400,2021_04_01_training_r3,0,0,485137
401,2021_05_01_training_r3,0,5335,485393
402,2021_06_01_training_r3,0,51396,424690
403,2021_07_01_training_r3,0,253354,232323
404,2021_08_01_training_r3,0,444460,41174
405,2021_09_01_training_r3,0,261635,216756
406,2021_10_01_training_r3,0,4594,457788
407,2021_11_01_training_r3,0,34949,434994
408,2021_12_01_training_r3,0,158753,327837
