,Date image,no-data: 0,non-water: 1,water: 2
178,2002_10_01_training_r32,0,526,452200
179,2002_11_01_training_r32,0,500000,0
180,2002_12_01_training_r32,0,24967,443788
181,2003_01_01_training_r32,0,499813,187
182,2003_02_01_training_r32,0,204715,276468
183,2003_03_01_training_r32,0,1920,472606
184,2003_04_01_training_r32,0,101648,386340
185,2003_05_01_training_r32,0,15973,461622
186,2003_06_01_training_r32,0,500000,0
187,2003_07_01_training_r32,0,438235,51985
188,2003_08_01_training_r32,0,457006,30345
189,2003_09_01_training_r32,0,488533,2794
190,2003_10_01_training_r32,0,499831,7
191,2003_11_01_training_r32,0,21303,419843
192,2003_12_01_training_r32,0,20567,439624
193,2004_01_01_training_r32,0,400841,85275
194,2004_02_01_training_r32,0,413,468323
195,2004_03_01_training_r32,0,161,474775
196,2004_04_01_training_r32,0,7,472349
197,2004_05_01_training_r32,0,2,473674
198,2004_06_01_training_r32,0,52722,403895
199,2004_07_01_training_r32,0,483222,4865
200,2004_08_01_training_r32,0,148904,260235
201,2004_09_01_training_r32,0,432915,58172
202,2004_10_01_training_r32,0,1051,428457
203,2004_11_01_training_r32,0,2383,456323
204,2004_12_01_training_r32,0,22773,443672
205,2005_01_01_training_r32,0,187189,286540
206,2005_02_01_training_r32,0,5284,468938
207,2005_03_01_training_r32,0,1126,474155
208,2005_04_01_training_r32,0,2,476640
209,2005_05_01_training_r32,0,23509,455153
210,2005_06_01_training_r32,0,10415,467757
211,2005_07_01_training_r32,0,292934,174246
212,2005_08_01_training_r32,0,408956,56082
213,2005_09_01_training_r32,0,30997,371831
214,2005_10_01_training_r32,0,79387,372600
215,2005_11_01_training_r32,0,15351,443529
216,2005_12_01_training_r32,0,94787,373666
217,2006_01_01_training_r32,0,278559,204637
218,2006_02_01_training_r32,0,1254,475074
219,2006_03_01_training_r32,0,316,477508
220,2006_04_01_training_r32,0,1063,477967
221,2006_05_01_training_r32,0,30870,447082
222,2006_06_01_training_r32,0,127281,361329
223,2006_07_01_training_r32,0,403584,93069
224,2006_08_01_training_r32,0,310685,150582
225,2006_09_01_training_r32,0,89194,315446
226,2006_10_01_training_r32,0,392,446839
227,2006_11_01_training_r32,0,138175,333387
228,2006_12_01_training_r32,0,38981,430705
229,2007_01_01_training_r32,0,239617,236749
230,2007_02_01_training_r32,0,5217,470479
231,2007_03_01_training_r32,0,223,475979
232,2007_04_01_training_r32,0,502,475717
233,2007_05_01_training_r32,0,2,477320
234,2007_06_01_training_r32,0,410306,86683
235,2007_07_01_training_r32,0,410886,56522
236,2007_08_01_training_r32,0,354141,77975
237,2007_09_01_training_r32,0,452577,30715
238,2007_10_01_training_r32,0,29208,357899
239,2007_11_01_training_r32,0,80741,384146
240,2007_12_01_training_r32,0,422373,56739
241,2008_01_01_training_r32,0,251020,227962
242,2008_02_01_training_r32,0,9590,468950
243,2008_03_01_training_r32,0,6,479565
244,2008_04_01_training_r32,0,24323,458017
245,2008_05_01_training_r32,0,2,478216
246,2008_06_01_training_r32,0,280841,195458
247,2008_07_01_training_r32,0,481225,13515
248,2008_08_01_training_r32,0,280920,140191
249,2008_09_01_training_r32,0,124057,233574
250,2008_10_01_training_r32,0,461,425342
251,2008_11_01_training_r32,0,1981,460063
252,2008_12_01_training_r32,0,120722,347274
253,2009_01_01_training_r32,0,317998,156139
254,2009_02_01_training_r32,0,1082,472951
255,2009_03_01_training_r32,0,689,476697
256,2009_04_01_training_r32,0,2,477610
257,2009_05_01_training_r32,0,23027,455394
258,2009_06_01_training_r32,0,450,475751
259,2009_07_01_training_r32,0,301801,181516
260,2009_08_01_training_r32,0,424464,50286
261,2009_09_01_training_r32,0,9231,417534
262,2009_10_01_training_r32,0,1130,436044
263,2009_11_01_training_r32,0,39270,421599
264,2009_12_01_training_r32,0,318277,150207
265,2010_01_01_training_r32,0,328059,160631
266,2010_02_01_training_r32,0,14119,463117
267,2010_03_01_training_r32,0,52338,429402
268,2010_04_01_training_r32,0,2,480094
269,2010_05_01_training_r32,0,20807,459062
270,2010_06_01_training_r32,0,377747,116635
271,2010_07_01_training_r32,0,288762,201214
272,2010_08_01_training_r32,0,57109,389268
273,2010_09_01_training_r32,0,297192,121266
274,2010_10_01_training_r32,0,1204,405484
275,2010_11_01_training_r32,0,68000,397527
276,2010_12_01_training_r32,0,316917,157483
277,2011_01_01_training_r32,0,398023,87789
278,2011_02_01_training_r32,0,390738,102207
279,2011_03_01_training_r32,0,5598,471259
280,2011_04_01_training_r32,0,500000,0
281,2011_05_01_training_r32,0,73049,407907
282,2011_06_01_training_r32,0,108486,373124
283,2011_07_01_training_r32,0,178030,269414
284,2011_08_01_training_r32,0,160785,185981
285,2011_09_01_training_r32,0,27110,313801
286,2011_10_01_training_r32,0,98306,320880
287,2011_11_01_training_r32,0,74660,374890
288,2011_12_01_training_r32,0,300692,173614
289,2012_01_01_training_r32,0,440489,44158
290,2012_02_01_training_r32,0,45591,430807
291,2012_03_01_training_r32,0,111416,369129
292,2012_04_01_training_r32,0,79229,400296
293,2012_05_01_training_r32,0,72884,408189
294,2012_06_01_training_r32,0,353799,141637
295,2012_07_01_training_r32,0,496556,3444
296,2012_08_01_training_r32,0,375551,98156
297,2012_09_01_training_r32,0,292898,109003
298,2012_10_01_training_r32,0,61576,397053
299,2012_11_01_training_r32,0,134664,331021
300,2012_12_01_training_r32,0,430197,60967
301,2013_01_01_training_r32,0,461982,29028
302,2013_02_01_training_r32,0,350103,142672
303,2013_03_01_training_r32,0,85601,391273
304,2013_04_01_training_r32,0,2,475926
305,2013_05_01_training_r32,0,10610,466703
306,2013_06_01_training_r32,0,297678,192260
307,2013_07_01_training_r32,0,80032,325165
308,2013_08_01_training_r32,0,127625,231402
309,2013_09_01_training_r32,0,5442,321620
310,2013_10_01_training_r32,0,2420,405036
311,2013_11_01_training_r32,0,3439,440687
312,2013_12_01_training_r32,0,88061,368419
313,2014_01_01_training_r32,0,425110,50129
314,2014_02_01_training_r32,0,10905,457861
315,2014_03_01_training_r32,0,7,469226
316,2014_04_01_training_r32,0,2,472457
317,2014_05_01_training_r32,0,2,474187
318,2014_06_01_training_r32,0,12100,463255
319,2014_07_01_training_r32,0,336736,139316
320,2014_08_01_training_r32,0,239186,197672
321,2014_09_01_training_r32,0,103000,336584
322,2014_10_01_training_r32,0,884,445573
323,2014_11_01_training_r32,0,57632,402479
324,2014_12_01_training_r32,0,292450,174655
325,2015_01_01_training_r32,0,270938,223146
326,2015_02_01_training_r32,0,35237,443023
327,2015_03_01_training_r32,0,11,471910
328,2015_04_01_training_r32,0,1135,470817
329,2015_05_01_training_r32,0,232,472714
330,2015_06_01_training_r32,0,2,468633
331,2015_07_01_training_r32,0,53193,397471
332,2015_08_01_training_r32,0,229819,206597
333,2015_09_01_training_r32,0,642,422062
334,2015_10_01_training_r32,0,2,441921
335,2015_11_01_training_r32,0,41511,411902
336,2015_12_01_training_r32,0,91516,378452
337,2016_01_01_training_r32,0,341793,135046
338,2016_02_01_training_r32,0,2105,475393
339,2016_03_01_training_r32,0,3,478150
340,2016_04_01_training_r32,0,42611,438213
341,2016_05_01_training_r32,0,85566,397087
342,2016_06_01_training_r32,0,29094,446171
343,2016_07_01_training_r32,0,433527,37171
344,2016_08_01_training_r32,0,74823,253217
345,2016_09_01_training_r32,0,132224,255814
346,2016_10_01_training_r32,0,413,380467
347,2016_11_01_training_r32,0,12,441550
348,2016_12_01_training_r32,0,380463,84135
349,2017_01_01_training_r32,0,116200,352571
350,2017_02_01_training_r32,0,2977,469519
351,2017_03_01_training_r32,0,1386,474518
352,2017_04_01_training_r32,0,20879,455693
353,2017_05_01_training_r32,0,2,474740
354,2017_06_01_training_r32,0,267280,216307
355,2017_07_01_training_r32,0,62295,378963
356,2017_08_01_training_r32,0,310984,119256
357,2017_09_01_training_r32,0,19855,401258
358,2017_10_01_training_r32,0,2,419792
359,2017_11_01_training_r32,0,16953,438249
360,2017_12_01_training_r32,0,112134,351598
361,2018_01_01_training_r32,0,215379,269232
362,2018_02_01_training_r32,0,4959,471950
363,2018_03_01_training_r32,0,2,475481
364,2018_04_01_training_r32,0,2,477087
365,2018_05_01_training_r32,0,37247,445032
366,2018_06_01_training_r32,0,12271,463486
367,2018_07_01_training_r32,0,193770,280588
368,2018_08_01_training_r32,0,91045,327180
369,2018_09_01_training_r32,0,55670,307613
370,2018_10_01_training_r32,0,2,437842
371,2018_11_01_training_r32,0,2,454709
372,2018_12_01_training_r32,0,18754,445089
373,2019_01_01_training_r32,0,70339,399924
374,2019_02_01_training_r32,0,9504,464280
375,2019_03_01_training_r32,0,135,473770
376,2019_04_01_training_r32,0,2,473684
377,2019_05_01_training_r32,0,2,471488
378,2019_06_01_training_r32,0,3648,470860
379,2019_07_01_training_r32,0,174972,313250
380,2019_08_01_training_r32,0,381546,90950
381,2019_09_01_training_r32,0,353436,111100
382,2019_10_01_training_r32,0,33218,283460
383,2019_11_01_training_r32,0,207,438982
384,2019_12_01_training_r32,0,255513,209476
385,2020_01_01_training_r32,0,22430,444777
386,2020_02_01_training_r32,0,49868,421073
387,2020_03_01_training_r32,0,23,470970
388,2020_04_01_training_r32,0,2,471499
389,2020_05_01_training_r32,0,3624,467871
390,2020_06_01_training_r32,0,47266,420715
391,2020_07_01_training_r32,0,337546,120035
392,2020_08_01_training_r32,0,52174,319349
393,2020_09_01_training_r32,0,43285,320014
394,2020_10_01_training_r32,0,579,407575
395,2020_11_01_training_r32,0,4570,445146
396,2020_12_01_training_r32,0,229929,233522
397,2021_01_01_training_r32,0,251866,220751
398,2021_02_01_training_r32,0,406,474683
399,2021_03_01_training_r32,0,2,476235
400,2021_04_01_training_r32,0,107239,378927
401,2021_05_01_training_r32,0,4664,474197
402,2021_06_01_training_r32,0,15886,431379
403,2021_07_01_training_r32,0,137577,284505
404,2021_08_01_training_r32,0,19689,296197
405,2021_09_01_training_r32,0,344893,79261
406,2021_10_01_training_r32,0,982,384933
407,2021_11_01_training_r32,0,715,402641
408,2021_12_01_training_r32,0,33035,414973
