,Date image,no-data: 0,non-water: 1,water: 2
156,2000_12_01_training_r13,0,373494,120937
157,2001_01_01_training_r13,0,500000,0
158,2001_02_01_training_r13,0,254340,241580
159,2001_03_01_training_r13,0,500000,0
160,2001_04_01_training_r13,0,250055,246662
161,2001_05_01_training_r13,0,500000,0
162,2001_06_01_training_r13,0,500000,0
163,2001_07_01_training_r13,0,478040,18778
164,2001_08_01_training_r13,0,422146,77279
165,2001_09_01_training_r13,0,264754,224774
166,2001_10_01_training_r13,0,250193,241925
167,2001_11_01_training_r13,0,500000,0
168,2001_12_01_training_r13,0,474631,24000
169,2002_01_01_training_r13,0,478143,18144
170,2002_02_01_training_r13,0,251378,242076
171,2002_03_01_training_r13,0,323595,174067
172,2002_04_01_training_r13,0,500000,0
173,2002_05_01_training_r13,0,250053,245496
174,2002_06_01_training_r13,0,350866,145945
175,2002_07_01_training_r13,0,356371,142156
176,2002_08_01_training_r13,0,332595,158958
177,2002_09_01_training_r13,0,381150,118401
178,2002_10_01_training_r13,0,325401,169713
179,2002_11_01_training_r13,0,257797,234806
180,2002_12_01_training_r13,0,319480,175280
181,2003_01_01_training_r13,0,500000,0
182,2003_02_01_training_r13,0,252059,243437
183,2003_03_01_training_r13,0,250676,245167
184,2003_04_01_training_r13,0,500000,0
185,2003_05_01_training_r13,0,250053,243074
186,2003_06_01_training_r13,0,500000,0
187,2003_07_01_training_r13,0,407622,87613
188,2003_08_01_training_r13,0,500000,0
189,2003_09_01_training_r13,0,500000,0
190,2003_10_01_training_r13,0,284051,206658
191,2003_11_01_training_r13,0,256173,234420
192,2003_12_01_training_r13,0,361548,131305
193,2004_01_01_training_r13,0,487806,9390
194,2004_02_01_training_r13,0,254425,238715
195,2004_03_01_training_r13,0,250054,245630
196,2004_04_01_training_r13,0,251020,245575
197,2004_05_01_training_r13,0,253257,241960
198,2004_06_01_training_r13,0,250053,243917
199,2004_07_01_training_r13,0,499994,6
200,2004_08_01_training_r13,0,472519,26102
201,2004_09_01_training_r13,0,263122,230728
202,2004_10_01_training_r13,0,250074,238813
203,2004_11_01_training_r13,0,256143,234523
204,2004_12_01_training_r13,0,363656,128006
205,2005_01_01_training_r13,0,256375,238134
206,2005_02_01_training_r13,0,251763,243008
207,2005_03_01_training_r13,0,250066,245559
208,2005_04_01_training_r13,0,254759,241872
209,2005_05_01_training_r13,0,250053,244052
210,2005_06_01_training_r13,0,256208,238450
211,2005_07_01_training_r13,0,427684,68258
212,2005_08_01_training_r13,0,454625,45271
213,2005_09_01_training_r13,0,344011,149205
214,2005_10_01_training_r13,0,250072,238508
215,2005_11_01_training_r13,0,250342,239601
216,2005_12_01_training_r13,0,305907,187706
217,2006_01_01_training_r13,0,337712,157870
218,2006_02_01_training_r13,0,250336,245081
219,2006_03_01_training_r13,0,250598,245539
220,2006_04_01_training_r13,0,250053,245408
221,2006_05_01_training_r13,0,250113,243874
222,2006_06_01_training_r13,0,500000,0
223,2006_07_01_training_r13,0,425050,70354
224,2006_08_01_training_r13,0,318559,176254
225,2006_09_01_training_r13,0,263709,226304
226,2006_10_01_training_r13,0,250053,241628
227,2006_11_01_training_r13,0,253400,238061
228,2006_12_01_training_r13,0,333992,159870
229,2007_01_01_training_r13,0,364091,131665
230,2007_02_01_training_r13,0,257171,238599
231,2007_03_01_training_r13,0,250053,243617
232,2007_04_01_training_r13,0,250055,243744
233,2007_05_01_training_r13,0,250053,243482
234,2007_06_01_training_r13,0,250053,242522
235,2007_07_01_training_r13,0,497611,1928
236,2007_08_01_training_r13,0,329441,147181
237,2007_09_01_training_r13,0,250053,236641
238,2007_10_01_training_r13,0,351176,143285
239,2007_11_01_training_r13,0,260107,231635
240,2007_12_01_training_r13,0,380067,114653
241,2008_01_01_training_r13,0,296059,199379
242,2008_02_01_training_r13,0,251034,244023
243,2008_03_01_training_r13,0,251273,244943
244,2008_04_01_training_r13,0,250053,245706
245,2008_05_01_training_r13,0,250053,244140
246,2008_06_01_training_r13,0,379376,117947
247,2008_07_01_training_r13,0,497059,1920
248,2008_08_01_training_r13,0,329031,163958
249,2008_09_01_training_r13,0,282414,201380
250,2008_10_01_training_r13,0,250053,235694
251,2008_11_01_training_r13,0,250194,239759
252,2008_12_01_training_r13,0,374341,117422
253,2009_01_01_training_r13,0,257588,237088
254,2009_02_01_training_r13,0,250723,244192
255,2009_03_01_training_r13,0,250057,245510
256,2009_04_01_training_r13,0,250053,245562
257,2009_05_01_training_r13,0,250053,245066
258,2009_06_01_training_r13,0,250053,246078
259,2009_07_01_training_r13,0,343309,151691
260,2009_08_01_training_r13,0,439192,59553
261,2009_09_01_training_r13,0,250869,238224
262,2009_10_01_training_r13,0,250060,227758
263,2009_11_01_training_r13,0,253084,236482
264,2009_12_01_training_r13,0,292604,199356
265,2010_01_01_training_r13,0,500000,0
266,2010_02_01_training_r13,0,251584,243554
267,2010_03_01_training_r13,0,259320,237053
268,2010_04_01_training_r13,0,250053,245135
269,2010_05_01_training_r13,0,250053,243935
270,2010_06_01_training_r13,0,250053,244464
271,2010_07_01_training_r13,0,500000,0
272,2010_08_01_training_r13,0,499999,0
273,2010_09_01_training_r13,0,500000,0
274,2010_10_01_training_r13,0,270296,220368
275,2010_11_01_training_r13,0,255538,234613
276,2010_12_01_training_r13,0,284715,207086
277,2011_01_01_training_r13,0,268792,225291
278,2011_02_01_training_r13,0,264782,230790
279,2011_03_01_training_r13,0,250055,246100
280,2011_04_01_training_r13,0,331175,166679
281,2011_05_01_training_r13,0,250082,243478
282,2011_06_01_training_r13,0,250890,243983
283,2011_07_01_training_r13,0,499630,255
284,2011_08_01_training_r13,0,464774,32905
285,2011_09_01_training_r13,0,489625,8812
286,2011_10_01_training_r13,0,250054,240249
287,2011_11_01_training_r13,0,380678,110541
288,2011_12_01_training_r13,0,384971,109110
289,2012_01_01_training_r13,0,326338,168623
290,2012_02_01_training_r13,0,360365,137519
291,2012_03_01_training_r13,0,255003,241802
292,2012_04_01_training_r13,0,343198,154332
293,2012_05_01_training_r13,0,250053,245348
294,2012_06_01_training_r13,0,327307,168276
295,2012_07_01_training_r13,0,500000,0
296,2012_08_01_training_r13,0,403498,88950
297,2012_09_01_training_r13,0,347594,146884
298,2012_10_01_training_r13,0,265560,225647
299,2012_11_01_training_r13,0,307720,184607
300,2012_12_01_training_r13,0,418045,78276
301,2013_01_01_training_r13,0,460480,34815
302,2013_02_01_training_r13,0,305919,188788
303,2013_03_01_training_r13,0,283393,211456
304,2013_04_01_training_r13,0,250053,243717
305,2013_05_01_training_r13,0,250053,243949
306,2013_06_01_training_r13,0,253857,238784
307,2013_07_01_training_r13,0,469426,27971
308,2013_08_01_training_r13,0,472045,25519
309,2013_09_01_training_r13,0,250053,236026
310,2013_10_01_training_r13,0,250053,236980
311,2013_11_01_training_r13,0,250362,239104
312,2013_12_01_training_r13,0,268824,221996
313,2014_01_01_training_r13,0,266674,227476
314,2014_02_01_training_r13,0,252240,240976
315,2014_03_01_training_r13,0,250056,242774
316,2014_04_01_training_r13,0,250053,244788
317,2014_05_01_training_r13,0,250053,243405
318,2014_06_01_training_r13,0,250053,243900
319,2014_07_01_training_r13,0,425073,72367
320,2014_08_01_training_r13,0,278996,209921
321,2014_09_01_training_r13,0,256105,235517
322,2014_10_01_training_r13,0,250083,239141
323,2014_11_01_training_r13,0,250194,240359
324,2014_12_01_training_r13,0,478443,21557
325,2015_01_01_training_r13,0,261029,235947
326,2015_02_01_training_r13,0,341508,157052
327,2015_03_01_training_r13,0,250057,242901
328,2015_04_01_training_r13,0,250053,242449
329,2015_05_01_training_r13,0,250053,242338
330,2015_06_01_training_r13,0,250053,242742
331,2015_07_01_training_r13,0,346556,145417
332,2015_08_01_training_r13,0,358427,136742
333,2015_09_01_training_r13,0,250067,241242
334,2015_10_01_training_r13,0,250053,242019
335,2015_11_01_training_r13,0,250209,242155
336,2015_12_01_training_r13,0,252205,240788
337,2016_01_01_training_r13,0,303388,191357
338,2016_02_01_training_r13,0,250249,245403
339,2016_03_01_training_r13,0,250053,245987
340,2016_04_01_training_r13,0,250053,244656
341,2016_05_01_training_r13,0,250053,246147
342,2016_06_01_training_r13,0,250111,246033
343,2016_07_01_training_r13,0,477424,20422
344,2016_08_01_training_r13,0,250690,232525
345,2016_09_01_training_r13,0,267783,222771
346,2016_10_01_training_r13,0,250053,240131
347,2016_11_01_training_r13,0,250055,240624
348,2016_12_01_training_r13,0,279103,214335
349,2017_01_01_training_r13,0,251883,242754
350,2017_02_01_training_r13,0,250200,245203
351,2017_03_01_training_r13,0,250053,245806
352,2017_04_01_training_r13,0,250053,243596
353,2017_05_01_training_r13,0,250053,244520
354,2017_06_01_training_r13,0,250053,244154
355,2017_07_01_training_r13,0,475760,21734
356,2017_08_01_training_r13,0,318845,170065
357,2017_09_01_training_r13,0,251210,239032
358,2017_10_01_training_r13,0,250083,239214
359,2017_11_01_training_r13,0,250055,240981
360,2017_12_01_training_r13,0,252350,239984
361,2018_01_01_training_r13,0,435441,58738
362,2018_02_01_training_r13,0,250505,244607
363,2018_03_01_training_r13,0,250053,245438
364,2018_04_01_training_r13,0,250053,244868
365,2018_05_01_training_r13,0,250079,244827
366,2018_06_01_training_r13,0,250053,245165
367,2018_07_01_training_r13,0,455757,42745
368,2018_08_01_training_r13,0,449814,43793
369,2018_09_01_training_r13,0,261358,228559
370,2018_10_01_training_r13,0,250053,239859
371,2018_11_01_training_r13,0,250205,240958
372,2018_12_01_training_r13,0,252237,239428
373,2019_01_01_training_r13,0,397195,97087
374,2019_02_01_training_r13,0,251533,243150
375,2019_03_01_training_r13,0,250053,244784
376,2019_04_01_training_r13,0,250061,242643
377,2019_05_01_training_r13,0,250053,241771
378,2019_06_01_training_r13,0,250053,242274
379,2019_08_01_training_r13,0,313251,178162
380,2019_09_01_training_r13,0,356506,137224
381,2019_10_01_training_r13,0,252953,236550
382,2019_11_01_training_r13,0,250059,240045
383,2019_12_01_training_r13,0,314661,176403
384,2020_01_01_training_r13,0,271863,220691
385,2020_02_01_training_r13,0,256580,237425
386,2020_03_01_training_r13,0,250073,243068
387,2020_04_01_training_r13,0,250053,242963
388,2020_05_01_training_r13,0,250111,242732
389,2020_06_01_training_r13,0,499117,883
390,2020_07_01_training_r13,0,468067,24514
391,2020_08_01_training_r13,0,252215,226616
392,2020_09_01_training_r13,0,372085,126161
393,2020_10_01_training_r13,0,250053,237024
394,2020_11_01_training_r13,0,250477,238629
395,2020_12_01_training_r13,0,275219,215344
396,2021_01_01_training_r13,0,384242,109839
397,2021_02_01_training_r13,0,252154,241931
398,2021_03_01_training_r13,0,250053,245094
399,2021_04_01_training_r13,0,250053,245537
400,2021_05_01_training_r13,0,250053,242097
401,2021_06_01_training_r13,0,281948,215703
402,2021_07_01_training_r13,0,459188,38027
403,2021_08_01_training_r13,0,368423,125498
404,2021_09_01_training_r13,0,250369,231039
405,2021_10_01_training_r13,0,250053,231728
406,2021_11_01_training_r13,0,253575,231328
407,2021_12_01_training_r13,0,259724,227335
