,Date image,no-data: 0,non-water: 1,water: 2
217,2006_01_01_training_r9,0,295899,200849
218,2006_02_01_training_r9,0,262032,234254
219,2006_03_01_training_r9,0,249975,246403
220,2006_04_01_training_r9,0,250744,246230
221,2006_05_01_training_r9,0,327814,166774
222,2006_06_01_training_r9,0,500000,0
223,2006_07_01_training_r9,0,500000,0
224,2006_08_01_training_r9,0,460548,39442
225,2006_09_01_training_r9,0,305648,184135
226,2006_10_01_training_r9,0,249760,243532
227,2006_11_01_training_r9,0,264707,228028
228,2006_12_01_training_r9,0,390001,104987
229,2007_01_01_training_r9,0,323118,172740
230,2007_02_01_training_r9,0,286467,210277
231,2007_03_01_training_r9,0,249981,244983
232,2007_04_01_training_r9,0,249760,245501
233,2007_05_01_training_r9,0,249760,244284
234,2007_06_01_training_r9,0,276410,219978
235,2007_07_01_training_r9,0,341658,152416
236,2007_08_01_training_r9,0,500000,0
237,2007_09_01_training_r9,0,249760,234073
238,2007_10_01_training_r9,0,252227,233695
239,2007_11_01_training_r9,0,267594,222496
240,2007_12_01_training_r9,0,394456,100265
241,2008_01_01_training_r9,0,417037,79359
242,2008_02_01_training_r9,0,253476,242588
243,2008_03_01_training_r9,0,277308,220020
244,2008_04_01_training_r9,0,249760,246799
245,2008_05_01_training_r9,0,249760,244016
246,2008_06_01_training_r9,0,372438,122550
247,2008_07_01_training_r9,0,401162,89493
248,2008_08_01_training_r9,0,500000,0
249,2008_09_01_training_r9,0,270820,215369
250,2008_10_01_training_r9,0,249760,230194
251,2008_11_01_training_r9,0,250503,237974
252,2008_12_01_training_r9,0,379983,110786
253,2009_01_01_training_r9,0,269396,224372
254,2009_02_01_training_r9,0,251357,243644
255,2009_03_01_training_r9,0,249782,245953
256,2009_04_01_training_r9,0,249760,245941
257,2009_05_01_training_r9,0,249764,244628
258,2009_06_01_training_r9,0,249760,246305
259,2009_07_01_training_r9,0,493020,6844
260,2009_08_01_training_r9,0,470011,29235
261,2009_09_01_training_r9,0,249760,237976
262,2009_10_01_training_r9,0,250137,225443
263,2009_11_01_training_r9,0,254454,234857
264,2009_12_01_training_r9,0,338566,154434
265,2010_01_01_training_r9,0,499996,1
266,2010_02_01_training_r9,0,264633,231210
267,2010_03_01_training_r9,0,249760,246218
268,2010_04_01_training_r9,0,249760,245325
269,2010_05_01_training_r9,0,249760,244290
270,2010_06_01_training_r9,0,249760,244748
271,2010_07_01_training_r9,0,500000,0
272,2010_08_01_training_r9,0,500000,0
273,2010_09_01_training_r9,0,500000,0
274,2010_10_01_training_r9,0,252246,236747
275,2010_11_01_training_r9,0,500000,0
276,2010_12_01_training_r9,0,387740,107799
277,2011_01_01_training_r9,0,257646,237802
278,2011_02_01_training_r9,0,251025,244955
279,2011_03_01_training_r9,0,253137,243781
280,2011_04_01_training_r9,0,500000,0
281,2011_05_01_training_r9,0,302931,192436
282,2011_06_01_training_r9,0,249760,245163
283,2011_07_01_training_r9,0,447111,45465
284,2011_08_01_training_r9,0,295238,189737
285,2011_09_01_training_r9,0,458785,31389
286,2011_10_01_training_r9,0,249797,240024
287,2011_11_01_training_r9,0,417634,74954
288,2011_12_01_training_r9,0,423644,70957
289,2012_01_01_training_r9,0,387505,108650
290,2012_02_01_training_r9,0,276057,221303
291,2012_03_01_training_r9,0,251719,246044
292,2012_04_01_training_r9,0,267065,228481
293,2012_05_01_training_r9,0,254825,241832
294,2012_06_01_training_r9,0,286576,210857
295,2012_07_01_training_r9,0,500000,0
296,2012_08_01_training_r9,0,500000,0
297,2012_09_01_training_r9,0,500000,0
298,2012_10_01_training_r9,0,254149,235378
299,2012_11_01_training_r9,0,265189,227357
300,2012_12_01_training_r9,0,341723,153821
301,2013_01_01_training_r9,0,499932,20
302,2013_02_01_training_r9,0,275634,219146
303,2013_03_01_training_r9,0,278729,218044
304,2013_04_01_training_r9,0,272542,222897
305,2013_05_01_training_r9,0,249760,246113
306,2013_06_01_training_r9,0,407181,90585
307,2013_07_01_training_r9,0,381377,110583
308,2013_08_01_training_r9,0,354647,132149
309,2013_09_01_training_r9,0,250003,236989
310,2013_10_01_training_r9,0,249760,240165
311,2013_11_01_training_r9,0,250648,240902
312,2013_12_01_training_r9,0,288382,204329
313,2014_01_01_training_r9,0,261566,233107
314,2014_02_01_training_r9,0,252367,242097
315,2014_03_01_training_r9,0,249983,244525
316,2014_04_01_training_r9,0,249760,246322
317,2014_05_01_training_r9,0,249835,244551
318,2014_06_01_training_r9,0,255680,240014
319,2014_07_01_training_r9,0,430275,67261
320,2014_08_01_training_r9,0,276051,213155
321,2014_09_01_training_r9,0,264601,224344
322,2014_10_01_training_r9,0,249760,239653
323,2014_11_01_training_r9,0,249988,241339
324,2014_12_01_training_r9,0,499983,17
325,2015_01_01_training_r9,0,472632,24398
326,2015_02_01_training_r9,0,447287,50435
327,2015_03_01_training_r9,0,251093,243126
328,2015_04_01_training_r9,0,283174,211114
329,2015_05_01_training_r9,0,249760,242641
330,2015_06_01_training_r9,0,251231,241283
331,2015_07_01_training_r9,0,499639,5
332,2015_08_01_training_r9,0,287430,201477
333,2015_09_01_training_r9,0,249986,240244
334,2015_10_01_training_r9,0,249760,243662
335,2015_11_01_training_r9,0,249824,242567
336,2015_12_01_training_r9,0,389256,105508
337,2016_01_01_training_r9,0,318418,177494
338,2016_02_01_training_r9,0,260232,236428
339,2016_03_01_training_r9,0,249787,247047
340,2016_04_01_training_r9,0,249760,245213
341,2016_05_01_training_r9,0,249760,247568
342,2016_06_01_training_r9,0,249760,247539
343,2016_07_01_training_r9,0,495267,686
344,2016_08_01_training_r9,0,250091,225085
345,2016_09_01_training_r9,0,249760,238678
346,2016_10_01_training_r9,0,249760,240940
347,2016_11_01_training_r9,0,251012,240741
348,2016_12_01_training_r9,0,332347,159656
349,2017_01_01_training_r9,0,252519,242489
350,2017_02_01_training_r9,0,249916,246201
351,2017_03_01_training_r9,0,249799,246698
352,2017_04_01_training_r9,0,249760,244023
353,2017_05_01_training_r9,0,249770,245508
354,2017_06_01_training_r9,0,249760,244175
355,2017_07_01_training_r9,0,439395,51601
356,2017_08_01_training_r9,0,371562,115251
357,2017_09_01_training_r9,0,252274,233660
358,2017_10_01_training_r9,0,249760,239496
359,2017_11_01_training_r9,0,249816,241016
360,2017_12_01_training_r9,0,281655,210958
361,2018_01_01_training_r9,0,428531,65987
362,2018_02_01_training_r9,0,251285,244119
363,2018_03_01_training_r9,0,249760,245924
364,2018_04_01_training_r9,0,249760,245190
365,2018_05_01_training_r9,0,249760,245212
366,2018_06_01_training_r9,0,252161,245094
367,2018_07_01_training_r9,0,316957,169546
368,2018_08_01_training_r9,0,432559,53769
369,2018_09_01_training_r9,0,264973,220226
370,2018_10_01_training_r9,0,249760,238223
371,2018_11_01_training_r9,0,280014,210739
372,2018_12_01_training_r9,0,265692,226212
373,2019_01_01_training_r9,0,410145,83805
374,2019_02_01_training_r9,0,251138,242859
375,2019_03_01_training_r9,0,249760,244964
376,2019_04_01_training_r9,0,249760,242407
377,2019_05_01_training_r9,0,249760,240980
378,2019_06_01_training_r9,0,249760,241222
379,2019_07_01_training_r9,0,350232,139956
380,2019_08_01_training_r9,0,395025,98043
381,2019_09_01_training_r9,0,452772,40116
382,2019_10_01_training_r9,0,249762,237848
383,2019_11_01_training_r9,0,249767,240364
384,2019_12_01_training_r9,0,353474,138524
385,2020_01_01_training_r9,0,334446,158620
386,2020_02_01_training_r9,0,256616,237873
387,2020_03_01_training_r9,0,249763,244272
388,2020_04_01_training_r9,0,249779,244205
389,2020_05_01_training_r9,0,249760,242247
390,2020_06_01_training_r9,0,467549,32101
391,2020_07_01_training_r9,0,320138,154279
392,2020_08_01_training_r9,0,252379,221824
393,2020_09_01_training_r9,0,440424,57746
394,2020_10_01_training_r9,0,249760,238375
395,2020_11_01_training_r9,0,270335,219725
396,2020_12_01_training_r9,0,376164,115281
397,2021_01_01_training_r9,0,393205,101890
398,2021_02_01_training_r9,0,251766,243395
399,2021_03_01_training_r9,0,249760,246232
400,2021_04_01_training_r9,0,249760,246256
401,2021_05_01_training_r9,0,250431,244159
402,2021_06_01_training_r9,0,273120,218404
403,2021_07_01_training_r9,0,447342,43661
404,2021_08_01_training_r9,0,500000,0
405,2021_09_01_training_r9,0,254214,227814
406,2021_10_01_training_r9,0,249781,229959
407,2021_11_01_training_r9,0,253578,232245
408,2021_12_01_training_r9,0,258941,229681
