,Date image,no-data: 0,non-water: 1,water: 2
58,1992_10_01_training_r22,0,37556,417276
59,1992_11_01_training_r22,0,21745,443622
60,1992_12_01_training_r22,0,373472,99474
61,1993_01_01_training_r22,0,17324,464039
62,1993_02_01_training_r22,0,500000,0
63,1993_03_01_training_r22,0,5149,477662
64,1993_04_01_training_r22,0,500000,0
65,1993_05_01_training_r22,0,116,475561
66,1993_06_01_training_r22,0,263454,217389
67,1993_07_01_training_r22,0,88487,379581
68,1993_08_01_training_r22,0,500000,0
69,1993_09_01_training_r22,0,500000,0
70,1993_10_01_training_r22,0,500000,0
71,1993_11_01_training_r22,0,3219,458383
72,1993_12_01_training_r22,0,376953,99403
73,1994_01_01_training_r22,0,500000,0
74,1994_02_01_training_r22,0,23954,453842
75,1994_03_01_training_r22,0,71,479918
76,1994_04_01_training_r22,0,500000,0
77,1994_05_01_training_r22,0,500000,0
78,1994_06_01_training_r22,0,75,476115
79,1994_07_01_training_r22,0,500000,0
80,1994_08_01_training_r22,0,500000,0
81,1994_09_01_training_r22,0,781,400811
82,1994_10_01_training_r22,0,11737,429284
83,1994_11_01_training_r22,0,132670,333437
84,1994_12_01_training_r22,0,284033,187544
85,1995_01_01_training_r22,0,500000,0
86,1995_02_01_training_r22,0,152843,326791
87,1995_03_01_training_r22,0,500000,0
88,1995_04_01_training_r22,0,196,479528
89,1995_05_01_training_r22,0,500000,0
90,1995_06_01_training_r22,0,500000,0
91,1995_07_01_training_r22,0,500000,0
92,1995_08_01_training_r22,0,500000,0
93,1995_09_01_training_r22,0,500000,0
94,1995_10_01_training_r22,0,500000,0
95,1995_11_01_training_r22,0,500000,0
96,1995_12_01_training_r22,0,500000,0
97,1996_01_01_training_r22,0,429130,44569
98,1996_02_01_training_r22,0,500000,0
99,1996_03_01_training_r22,0,500000,0
100,1996_04_01_training_r22,0,500000,0
101,1996_05_01_training_r22,0,500000,0
102,1996_06_01_training_r22,0,500000,0
103,1996_07_01_training_r22,0,500000,0
104,1996_08_01_training_r22,0,500000,0
105,1996_09_01_training_r22,0,500000,0
106,1996_10_01_training_r22,0,0,422564
107,1996_11_01_training_r22,0,6729,449936
108,1996_12_01_training_r22,0,59348,407973
109,1997_01_01_training_r22,0,500000,0
110,1997_02_01_training_r22,0,500000,0
111,1997_03_01_training_r22,0,500000,0
112,1997_04_01_training_r22,0,500000,0
113,1997_05_01_training_r22,0,500000,0
114,1997_06_01_training_r22,0,500000,0
115,1997_07_01_training_r22,0,500000,0
116,1997_08_01_training_r22,0,500000,0
117,1997_09_01_training_r22,0,500000,0
118,1997_10_01_training_r22,0,500000,0
119,1997_11_01_training_r22,0,500000,0
120,1997_12_01_training_r22,0,500000,0
121,1998_01_01_training_r22,0,500000,0
122,1998_02_01_training_r22,0,500000,0
123,1998_03_01_training_r22,0,500000,0
124,1998_04_01_training_r22,0,500000,0
125,1998_05_01_training_r22,0,500000,0
126,1998_06_01_training_r22,0,500000,0
127,1998_07_01_training_r22,0,500000,0
128,1998_08_01_training_r22,0,500000,0
129,1998_09_01_training_r22,0,134057,289953
130,1998_10_01_training_r22,0,500000,0
131,1998_11_01_training_r22,0,500000,0
132,1998_12_01_training_r22,0,500000,0
133,1999_01_01_training_r22,0,500000,0
134,1999_02_01_training_r22,0,500000,0
135,1999_03_01_training_r22,0,500000,0
136,1999_04_01_training_r22,0,500000,0
137,1999_05_01_training_r22,0,500000,0
138,1999_06_01_training_r22,0,500000,0
139,1999_07_01_training_r22,0,500000,0
140,1999_08_01_training_r22,0,500000,0
141,1999_09_01_training_r22,0,500000,0
142,1999_10_01_training_r22,0,500000,0
143,1999_11_01_training_r22,0,86,452018
144,1999_12_01_training_r22,0,500000,0
145,2000_01_01_training_r22,0,500000,0
146,2000_02_01_training_r22,0,500000,0
147,2000_03_01_training_r22,0,0,477898
148,2000_04_01_training_r22,0,500000,0
149,2000_05_01_training_r22,0,500000,0
150,2000_06_01_training_r22,0,500000,0
151,2000_07_01_training_r22,0,187873,271728
152,2000_08_01_training_r22,0,377086,78782
153,2000_09_01_training_r22,0,449542,26447
154,2000_10_01_training_r22,0,0,449971
155,2000_11_01_training_r22,0,331958,134418
156,2000_12_01_training_r22,0,420898,57248
157,2001_01_01_training_r22,0,33655,444825
158,2001_02_01_training_r22,0,500000,0
159,2001_03_01_training_r22,0,5439,477801
160,2001_04_01_training_r22,0,500000,0
161,2001_05_01_training_r22,0,500000,0
162,2001_06_01_training_r22,0,500000,0
163,2001_07_01_training_r22,0,273214,200037
164,2001_08_01_training_r22,0,103679,309151
165,2001_09_01_training_r22,0,51757,371542
166,2001_10_01_training_r22,0,0,450687
167,2001_11_01_training_r22,0,500000,0
168,2001_12_01_training_r22,0,153221,321155
169,2002_01_01_training_r22,0,500000,0
170,2002_02_01_training_r22,0,25236,452959
171,2002_03_01_training_r22,0,10761,468901
172,2002_04_01_training_r22,0,521,483258
173,2002_05_01_training_r22,0,5549,475668
174,2002_06_01_training_r22,0,2699,477128
175,2002_07_01_training_r22,0,500000,0
176,2002_08_01_training_r22,0,407132,66733
177,2002_09_01_training_r22,0,116965,329203
178,2002_10_01_training_r22,0,700,454846
179,2002_11_01_training_r22,0,244138,224560
180,2002_12_01_training_r22,0,497827,2061
181,2003_01_01_training_r22,0,146245,336907
182,2003_02_01_training_r22,0,16539,463942
183,2003_03_01_training_r22,0,12187,471757
184,2003_04_01_training_r22,0,0,480834
185,2003_05_01_training_r22,0,21263,464792
186,2003_06_01_training_r22,0,500000,0
187,2003_07_01_training_r22,0,500000,0
188,2003_08_01_training_r22,0,364549,76729
189,2003_09_01_training_r22,0,500000,0
190,2003_10_01_training_r22,0,37553,383677
191,2003_11_01_training_r22,0,123178,340543
192,2003_12_01_training_r22,0,110283,352343
193,2004_01_01_training_r22,0,306801,169859
194,2004_02_01_training_r22,0,15833,466603
195,2004_03_01_training_r22,0,0,478456
196,2004_04_01_training_r22,0,0,482209
197,2004_05_01_training_r22,0,1020,479229
198,2004_06_01_training_r22,0,25489,445073
199,2004_07_01_training_r22,0,312213,159005
200,2004_08_01_training_r22,0,471296,19205
201,2004_09_01_training_r22,0,41180,409872
202,2004_10_01_training_r22,0,138,459643
203,2004_11_01_training_r22,0,1793,461487
204,2004_12_01_training_r22,0,134142,338044
205,2005_01_01_training_r22,0,57515,420733
206,2005_02_01_training_r22,0,4504,474849
207,2005_03_01_training_r22,0,30,482374
208,2005_04_01_training_r22,0,0,482227
209,2005_05_01_training_r22,0,0,480919
210,2005_06_01_training_r22,0,36327,450679
211,2005_07_01_training_r22,0,272051,191156
212,2005_08_01_training_r22,0,500000,0
213,2005_09_01_training_r22,0,98120,327649
214,2005_10_01_training_r22,0,470966,18970
215,2005_11_01_training_r22,0,6239,457229
216,2005_12_01_training_r22,0,284063,187786
217,2006_01_01_training_r22,0,75298,406210
218,2006_02_01_training_r22,0,1897,482132
219,2006_03_01_training_r22,0,134,482820
220,2006_04_01_training_r22,0,0,483898
221,2006_05_01_training_r22,0,940,480912
222,2006_06_01_training_r22,0,55112,424743
223,2006_07_01_training_r22,0,500000,0
224,2006_08_01_training_r22,0,500000,0
225,2006_09_01_training_r22,0,4513,408726
226,2006_10_01_training_r22,0,0,457685
227,2006_11_01_training_r22,0,2686,466505
228,2006_12_01_training_r22,0,56217,417684
229,2007_01_01_training_r22,0,97053,382995
230,2007_02_01_training_r22,0,2637,476360
231,2007_03_01_training_r22,0,0,478437
232,2007_04_01_training_r22,0,0,478549
233,2007_05_01_training_r22,0,0,482467
234,2007_06_01_training_r22,0,31067,453842
235,2007_07_01_training_r22,0,500000,0
236,2007_08_01_training_r22,0,40897,353528
237,2007_09_01_training_r22,0,149698,274455
238,2007_10_01_training_r22,0,32442,425987
239,2007_11_01_training_r22,0,60029,408737
240,2007_12_01_training_r22,0,361783,118833
241,2008_01_01_training_r22,0,137218,346236
242,2008_02_01_training_r22,0,10032,473689
243,2008_03_01_training_r22,0,5,485167
244,2008_04_01_training_r22,0,0,484952
245,2008_05_01_training_r22,0,50,486598
246,2008_06_01_training_r22,0,84559,404027
247,2008_07_01_training_r22,0,433555,38724
248,2008_08_01_training_r22,0,147801,203141
249,2008_09_01_training_r22,0,451,346599
250,2008_10_01_training_r22,0,0,414434
251,2008_11_01_training_r22,0,613,460575
252,2008_12_01_training_r22,0,442549,36932
253,2009_01_01_training_r22,0,44786,432890
254,2009_02_01_training_r22,0,1974,478882
255,2009_03_01_training_r22,0,33,482345
256,2009_04_01_training_r22,0,0,482524
257,2009_05_01_training_r22,0,39,480988
258,2009_06_01_training_r22,0,270,485996
259,2009_07_01_training_r22,0,500000,0
260,2009_08_01_training_r22,0,481480,11560
261,2009_09_01_training_r22,0,485,435305
262,2009_10_01_training_r22,0,26,441676
263,2009_11_01_training_r22,0,3655,462377
264,2009_12_01_training_r22,0,98680,375941
265,2010_01_01_training_r22,0,500000,0
266,2010_02_01_training_r22,0,3394,477757
267,2010_03_01_training_r22,0,28,485404
268,2010_04_01_training_r22,0,0,485352
269,2010_05_01_training_r22,0,28,485982
270,2010_06_01_training_r22,0,0,486841
271,2010_07_01_training_r22,0,500000,0
272,2010_08_01_training_r22,0,432126,49148
273,2010_09_01_training_r22,0,500000,0
274,2010_10_01_training_r22,0,0,400623
275,2010_11_01_training_r22,0,35637,424990
276,2010_12_01_training_r22,0,104450,367180
277,2011_01_01_training_r22,0,427504,53858
278,2011_02_01_training_r22,0,30945,451937
279,2011_03_01_training_r22,0,60,483315
280,2011_04_01_training_r22,0,0,483816
281,2011_05_01_training_r22,0,31223,454527
282,2011_06_01_training_r22,0,0,483463
283,2011_07_01_training_r22,0,500000,0
284,2011_08_01_training_r22,0,426034,7988
285,2011_09_01_training_r22,0,500000,0
286,2011_10_01_training_r22,0,283,419974
287,2011_11_01_training_r22,0,18323,438458
288,2011_12_01_training_r22,0,499841,159
289,2012_01_01_training_r22,0,398228,81064
290,2012_02_01_training_r22,0,3215,476636
291,2012_03_01_training_r22,0,13979,470759
292,2012_04_01_training_r22,0,5532,475279
293,2012_05_01_training_r22,0,50460,436091
294,2012_06_01_training_r22,0,151751,340534
295,2012_07_01_training_r22,0,500000,0
296,2012_08_01_training_r22,0,363794,103054
297,2012_09_01_training_r22,0,186899,202882
298,2012_10_01_training_r22,0,29964,433955
299,2012_11_01_training_r22,0,37880,431582
300,2012_12_01_training_r22,0,383608,90553
301,2013_01_01_training_r22,0,465850,15649
302,2013_02_01_training_r22,0,1122,473018
303,2013_03_01_training_r22,0,28867,450820
304,2013_04_01_training_r22,0,0,480014
305,2013_05_01_training_r22,0,0,480201
306,2013_06_01_training_r22,0,37390,443306
307,2013_07_01_training_r22,0,174935,306334
308,2013_08_01_training_r22,0,14906,346885
309,2013_09_01_training_r22,0,30,357374
310,2013_10_01_training_r22,0,30308,411378
311,2013_11_01_training_r22,0,105,451316
312,2013_12_01_training_r22,0,65181,401437
313,2014_01_01_training_r22,0,480015,19273
314,2014_02_01_training_r22,0,5766,468536
315,2014_03_01_training_r22,0,0,475994
316,2014_04_01_training_r22,0,0,477998
317,2014_05_01_training_r22,0,0,478109
318,2014_06_01_training_r22,0,0,482645
319,2014_07_01_training_r22,0,405224,77084
320,2014_08_01_training_r22,0,405457,74814
321,2014_09_01_training_r22,0,78526,365267
322,2014_10_01_training_r22,0,0,450698
323,2014_11_01_training_r22,0,217,466244
324,2014_12_01_training_r22,0,356581,117849
325,2015_01_01_training_r22,0,388250,111750
326,2015_02_01_training_r22,0,23828,457132
327,2015_03_01_training_r22,0,0,474763
328,2015_04_01_training_r22,0,0,474996
329,2015_05_01_training_r22,0,804,478925
330,2015_06_01_training_r22,0,0,476832
331,2015_07_01_training_r22,0,31323,425323
332,2015_08_01_training_r22,0,244583,236414
333,2015_09_01_training_r22,0,23,451174
334,2015_10_01_training_r22,0,0,466942
335,2015_11_01_training_r22,0,1057,474573
336,2015_12_01_training_r22,0,90830,383165
337,2016_01_01_training_r22,0,256010,222610
338,2016_02_01_training_r22,0,1007,483351
339,2016_03_01_training_r22,0,0,483877
340,2016_04_01_training_r22,0,0,484462
341,2016_05_01_training_r22,0,0,487578
342,2016_06_01_training_r22,0,18657,473609
343,2016_07_01_training_r22,0,500000,0
344,2016_08_01_training_r22,0,225930,142623
345,2016_09_01_training_r22,0,208159,227388
346,2016_10_01_training_r22,0,0,418204
347,2016_11_01_training_r22,0,1261,459216
348,2016_12_01_training_r22,0,406833,67419
349,2017_01_01_training_r22,0,9501,467457
350,2017_02_01_training_r22,0,2969,477060
351,2017_03_01_training_r22,0,25,481444
352,2017_04_01_training_r22,0,0,480015
353,2017_05_01_training_r22,0,0,480050
354,2017_06_01_training_r22,0,5112,478618
355,2017_07_01_training_r22,0,500000,0
356,2017_08_01_training_r22,0,153902,284765
357,2017_09_01_training_r22,0,9254,431889
358,2017_10_01_training_r22,0,0,460500
359,2017_11_01_training_r22,0,5070,467434
360,2017_12_01_training_r22,0,41676,436983
361,2018_01_01_training_r22,0,500000,0
362,2018_02_01_training_r22,0,84924,401617
363,2018_03_01_training_r22,0,0,484801
364,2018_04_01_training_r22,0,0,483865
365,2018_05_01_training_r22,0,0,486225
366,2018_06_01_training_r22,0,50339,435529
367,2018_07_01_training_r22,0,174154,303688
368,2018_08_01_training_r22,0,353304,120141
369,2018_09_01_training_r22,0,118451,337683
370,2018_10_01_training_r22,0,0,452263
371,2018_11_01_training_r22,0,5983,463955
372,2018_12_01_training_r22,0,150249,324562
373,2019_01_01_training_r22,0,372262,107317
374,2019_02_01_training_r22,0,2378,477604
375,2019_03_01_training_r22,0,1,481099
376,2019_04_01_training_r22,0,0,478898
377,2019_05_01_training_r22,0,0,477952
378,2019_06_01_training_r22,0,56,480690
379,2019_07_01_training_r22,0,486554,5161
380,2019_08_01_training_r22,0,36973,398201
381,2019_09_01_training_r22,0,483454,5476
382,2019_10_01_training_r22,0,225,434438
383,2019_11_01_training_r22,0,4249,447468
384,2019_12_01_training_r22,0,263149,205343
385,2020_01_01_training_r22,0,488322,6378
386,2020_02_01_training_r22,0,45904,431865
387,2020_03_01_training_r22,0,0,474821
388,2020_04_01_training_r22,0,0,476073
389,2020_05_01_training_r22,0,0,477796
390,2020_06_01_training_r22,0,500000,0
391,2020_07_01_training_r22,0,252075,216353
392,2020_08_01_training_r22,0,106634,297740
393,2020_09_01_training_r22,0,492639,2481
394,2020_10_01_training_r22,0,0,439780
395,2020_11_01_training_r22,0,22881,440052
396,2020_12_01_training_r22,0,292241,180223
397,2021_01_01_training_r22,0,172048,307472
398,2021_02_01_training_r22,0,287,478077
399,2021_03_01_training_r22,0,0,484769
400,2021_04_01_training_r22,0,0,484917
401,2021_05_01_training_r22,0,449,482256
402,2021_06_01_training_r22,0,47957,428605
403,2021_07_01_training_r22,0,387990,81050
404,2021_08_01_training_r22,0,500000,0
405,2021_09_01_training_r22,0,35365,375286
406,2021_10_01_training_r22,0,6,424660
407,2021_11_01_training_r22,0,2039,443015
408,2021_12_01_training_r22,0,414338,55753
