,Date image,no-data: 0,non-water: 1,water: 2
130,1998_10_01_training_r38,0,500000,0
131,1998_11_01_training_r38,0,500000,0
132,1998_12_01_training_r38,0,500000,0
133,1999_01_01_training_r38,0,500000,0
134,1999_02_01_training_r38,0,500000,0
135,1999_03_01_training_r38,0,500000,0
136,1999_04_01_training_r38,0,500000,0
137,1999_05_01_training_r38,0,500000,0
138,1999_06_01_training_r38,0,500000,0
139,1999_07_01_training_r38,0,500000,0
140,1999_08_01_training_r38,0,475451,2874
141,1999_09_01_training_r38,0,294808,135764
142,1999_10_01_training_r38,0,500000,0
143,1999_11_01_training_r38,0,250747,211596
144,1999_12_01_training_r38,0,500000,0
145,2000_01_01_training_r38,0,500000,0
146,2000_02_01_training_r38,0,399974,90468
147,2000_03_01_training_r38,0,250069,236411
148,2000_04_01_training_r38,0,308280,182190
149,2000_05_01_training_r38,0,369035,122436
150,2000_06_01_training_r38,0,500000,0
151,2000_07_01_training_r38,0,276191,187464
152,2000_08_01_training_r38,0,491435,1839
153,2000_09_01_training_r38,0,350308,121902
154,2000_10_01_training_r38,0,253337,201636
155,2000_11_01_training_r38,0,368472,120361
156,2000_12_01_training_r38,0,399320,78537
157,2001_01_01_training_r38,0,385671,95529
158,2001_02_01_training_r38,0,449531,47816
159,2001_03_01_training_r38,0,432241,65026
160,2001_04_01_training_r38,0,250127,237812
161,2001_05_01_training_r38,0,329578,161021
162,2001_06_01_training_r38,0,500000,0
163,2001_07_01_training_r38,0,477206,13720
164,2001_08_01_training_r38,0,420884,44269
165,2001_09_01_training_r38,0,296530,157599
166,2001_10_01_training_r38,0,250233,209394
167,2001_11_01_training_r38,0,343282,142115
168,2001_12_01_training_r38,0,259433,217802
169,2002_01_01_training_r38,0,380171,111512
170,2002_02_01_training_r38,0,259985,222834
171,2002_03_01_training_r38,0,250053,233026
172,2002_04_01_training_r38,0,252666,236120
173,2002_05_01_training_r38,0,250254,235877
174,2002_06_01_training_r38,0,500000,0
175,2002_07_01_training_r38,0,499904,4
176,2002_08_01_training_r38,0,488483,2367
177,2002_09_01_training_r38,0,484404,9283
178,2002_10_01_training_r38,0,250053,213626
179,2002_11_01_training_r38,0,336738,149377
180,2002_12_01_training_r38,0,259294,219124
181,2003_01_01_training_r38,0,325895,156790
182,2003_02_01_training_r38,0,271464,207954
183,2003_03_01_training_r38,0,250564,234061
184,2003_04_01_training_r38,0,389484,105481
185,2003_05_01_training_r38,0,264820,223813
186,2003_06_01_training_r38,0,500000,0
187,2003_07_01_training_r38,0,499003,108
188,2003_08_01_training_r38,0,406775,73321
189,2003_09_01_training_r38,0,479904,8188
190,2003_10_01_training_r38,0,500000,0
191,2003_11_01_training_r38,0,262183,204281
192,2003_12_01_training_r38,0,279253,194822
193,2004_01_01_training_r38,0,403233,77652
194,2004_02_01_training_r38,0,250185,227668
195,2004_03_01_training_r38,0,250056,233321
196,2004_04_01_training_r38,0,250053,234464
197,2004_05_01_training_r38,0,250053,232471
198,2004_06_01_training_r38,0,299057,175961
199,2004_07_01_training_r38,0,483412,374
200,2004_08_01_training_r38,0,358335,111274
201,2004_09_01_training_r38,0,500000,0
202,2004_10_01_training_r38,0,250620,206549
203,2004_11_01_training_r38,0,250706,218555
204,2004_12_01_training_r38,0,255748,219818
205,2005_01_01_training_r38,0,290974,188930
206,2005_02_01_training_r38,0,262957,218974
207,2005_03_01_training_r38,0,250134,233971
208,2005_04_01_training_r38,0,250053,235474
209,2005_05_01_training_r38,0,250734,235804
210,2005_06_01_training_r38,0,388597,103917
211,2005_07_01_training_r38,0,339185,144617
212,2005_08_01_training_r38,0,388579,83618
213,2005_09_01_training_r38,0,254781,206705
214,2005_10_01_training_r38,0,406554,84472
215,2005_11_01_training_r38,0,256067,213328
216,2005_12_01_training_r38,0,268209,209032
217,2006_01_01_training_r38,0,323124,160708
218,2006_02_01_training_r38,0,250193,233869
219,2006_03_01_training_r38,0,250060,236162
220,2006_04_01_training_r38,0,254549,234455
221,2006_05_01_training_r38,0,254819,231342
222,2006_06_01_training_r38,0,293208,191300
223,2006_07_01_training_r38,0,500000,0
224,2006_08_01_training_r38,0,413883,70146
225,2006_09_01_training_r38,0,266631,188769
226,2006_10_01_training_r38,0,250239,210675
227,2006_11_01_training_r38,0,251034,223851
228,2006_12_01_training_r38,0,260321,217534
229,2007_01_01_training_r38,0,317611,166559
230,2007_02_01_training_r38,0,262140,222786
231,2007_03_01_training_r38,0,250110,235858
232,2007_04_01_training_r38,0,250060,236400
233,2007_05_01_training_r38,0,250053,235271
234,2007_06_01_training_r38,0,500000,0
235,2007_07_01_training_r38,0,335241,142961
236,2007_08_01_training_r38,0,500000,0
237,2007_09_01_training_r38,0,331288,120391
238,2007_10_01_training_r38,0,259468,195142
239,2007_11_01_training_r38,0,264724,208024
240,2007_12_01_training_r38,0,431064,62346
241,2008_01_01_training_r38,0,361091,123769
242,2008_02_01_training_r38,0,279939,204882
243,2008_03_01_training_r38,0,250062,236635
244,2008_04_01_training_r38,0,250126,237286
245,2008_05_01_training_r38,0,250132,236989
246,2008_06_01_training_r38,0,406133,76276
247,2008_07_01_training_r38,0,500000,0
248,2008_08_01_training_r38,0,326639,129729
249,2008_09_01_training_r38,0,297553,165813
250,2008_10_01_training_r38,0,250053,207989
251,2008_11_01_training_r38,0,257283,218212
252,2008_12_01_training_r38,0,282497,195554
253,2009_01_01_training_r38,0,374047,107239
254,2009_02_01_training_r38,0,251859,231878
255,2009_03_01_training_r38,0,260978,227200
256,2009_04_01_training_r38,0,250053,238802
257,2009_05_01_training_r38,0,251527,237762
258,2009_06_01_training_r38,0,251016,230403
259,2009_07_01_training_r38,0,390183,98534
260,2009_08_01_training_r38,0,367032,113527
261,2009_09_01_training_r38,0,282756,182956
262,2009_10_01_training_r38,0,250183,212257
263,2009_11_01_training_r38,0,252733,221860
264,2009_12_01_training_r38,0,416317,65482
265,2010_01_01_training_r38,0,302651,182971
266,2010_02_01_training_r38,0,269223,217319
267,2010_03_01_training_r38,0,250067,238364
268,2010_04_01_training_r38,0,250053,240213
269,2010_05_01_training_r38,0,265849,225658
270,2010_06_01_training_r38,0,442883,57116
271,2010_07_01_training_r38,0,362121,120510
272,2010_08_01_training_r38,0,302436,170008
273,2010_09_01_training_r38,0,492305,2340
274,2010_10_01_training_r38,0,252030,203328
275,2010_11_01_training_r38,0,264590,211171
276,2010_12_01_training_r38,0,452466,39404
277,2011_01_01_training_r38,0,438773,46630
278,2011_02_01_training_r38,0,304622,182564
279,2011_03_01_training_r38,0,250053,237918
280,2011_04_01_training_r38,0,304979,187291
281,2011_05_01_training_r38,0,302720,189285
282,2011_06_01_training_r38,0,331719,162973
283,2011_07_01_training_r38,0,382188,87747
284,2011_08_01_training_r38,0,356086,97555
285,2011_09_01_training_r38,0,257250,184018
286,2011_10_01_training_r38,0,276758,180172
287,2011_11_01_training_r38,0,265316,208972
288,2011_12_01_training_r38,0,375218,109135
289,2012_01_01_training_r38,0,406726,80829
290,2012_02_01_training_r38,0,267532,216711
291,2012_03_01_training_r38,0,254845,234043
292,2012_04_01_training_r38,0,341539,150200
293,2012_05_01_training_r38,0,309624,182355
294,2012_06_01_training_r38,0,500000,0
295,2012_07_01_training_r38,0,500000,0
296,2012_08_01_training_r38,0,500000,0
297,2012_09_01_training_r38,0,381430,85712
298,2012_10_01_training_r38,0,310866,165393
299,2012_11_01_training_r38,0,298442,182142
300,2012_12_01_training_r38,0,425228,69516
301,2013_01_01_training_r38,0,444842,43991
302,2013_02_01_training_r38,0,339673,152962
303,2013_03_01_training_r38,0,258060,228000
304,2013_04_01_training_r38,0,250053,239247
305,2013_05_01_training_r38,0,315904,177471
306,2013_06_01_training_r38,0,339207,147785
307,2013_07_01_training_r38,0,345987,131438
308,2013_08_01_training_r38,0,295807,154382
309,2013_09_01_training_r38,0,308063,136951
310,2013_10_01_training_r38,0,250593,208631
311,2013_11_01_training_r38,0,250053,218117
312,2013_12_01_training_r38,0,293883,182769
313,2014_01_01_training_r38,0,290369,189812
314,2014_02_01_training_r38,0,254176,223450
315,2014_03_01_training_r38,0,250053,232908
316,2014_04_01_training_r38,0,250060,236469
317,2014_05_01_training_r38,0,252252,236073
318,2014_06_01_training_r38,0,285423,200478
319,2014_07_01_training_r38,0,498523,18
320,2014_08_01_training_r38,0,417501,68916
321,2014_09_01_training_r38,0,345462,131264
322,2014_10_01_training_r38,0,250076,215717
323,2014_11_01_training_r38,0,275587,201152
324,2014_12_01_training_r38,0,283490,196130
325,2015_01_01_training_r38,0,363142,131438
326,2015_02_01_training_r38,0,303879,183511
327,2015_03_01_training_r38,0,250054,236315
328,2015_04_01_training_r38,0,262420,227688
329,2015_05_01_training_r38,0,250206,233196
330,2015_06_01_training_r38,0,269706,214373
331,2015_07_01_training_r38,0,329842,143959
332,2015_08_01_training_r38,0,454771,29027
333,2015_09_01_training_r38,0,250943,212360
334,2015_10_01_training_r38,0,250053,219006
335,2015_11_01_training_r38,0,250089,225823
336,2015_12_01_training_r38,0,390070,92935
337,2016_01_01_training_r38,0,409040,75048
338,2016_02_01_training_r38,0,292780,192873
339,2016_03_01_training_r38,0,250053,237240
340,2016_04_01_training_r38,0,263087,226757
341,2016_05_01_training_r38,0,335017,157288
342,2016_06_01_training_r38,0,260059,228988
343,2016_07_01_training_r38,0,455486,33927
344,2016_08_01_training_r38,0,383407,93281
345,2016_09_01_training_r38,0,295354,160319
346,2016_10_01_training_r38,0,252762,202616
347,2016_11_01_training_r38,0,250062,224465
348,2016_12_01_training_r38,0,262358,216939
349,2017_01_01_training_r38,0,261843,221048
350,2017_02_01_training_r38,0,250618,235141
351,2017_03_01_training_r38,0,252782,235394
352,2017_04_01_training_r38,0,259312,231194
353,2017_05_01_training_r38,0,250053,242208
354,2017_06_01_training_r38,0,275961,213849
355,2017_07_01_training_r38,0,335226,141389
356,2017_08_01_training_r38,0,368375,95389
357,2017_09_01_training_r38,0,283615,176586
358,2017_10_01_training_r38,0,250159,217720
359,2017_11_01_training_r38,0,255459,222280
360,2017_12_01_training_r38,0,255589,225697
361,2018_01_01_training_r38,0,292046,191964
362,2018_02_01_training_r38,0,250947,236306
363,2018_03_01_training_r38,0,250053,237690
364,2018_04_01_training_r38,0,250053,239721
365,2018_05_01_training_r38,0,269056,227689
366,2018_06_01_training_r38,0,290858,199228
367,2018_07_01_training_r38,0,396037,97524
368,2018_08_01_training_r38,0,330255,144179
369,2018_09_01_training_r38,0,276329,175147
370,2018_10_01_training_r38,0,250053,218727
371,2018_11_01_training_r38,0,250057,226655
372,2018_12_01_training_r38,0,264635,217569
373,2019_01_01_training_r38,0,254290,228849
374,2019_02_01_training_r38,0,250414,235463
375,2019_03_01_training_r38,0,250076,237022
376,2019_04_01_training_r38,0,266280,223673
377,2019_05_01_training_r38,0,250053,235923
378,2019_06_01_training_r38,0,262993,226551
379,2019_07_01_training_r38,0,337724,152866
380,2019_08_01_training_r38,0,324776,151301
381,2019_09_01_training_r38,0,251768,207891
382,2019_10_01_training_r38,0,262210,182972
383,2019_11_01_training_r38,0,250285,222630
384,2019_12_01_training_r38,0,292162,189133
385,2020_01_01_training_r38,0,256445,225029
386,2020_02_01_training_r38,0,279149,204106
387,2020_03_01_training_r38,0,250053,234548
388,2020_04_01_training_r38,0,252897,233880
389,2020_05_01_training_r38,0,287048,200915
390,2020_06_01_training_r38,0,312655,170157
391,2020_07_01_training_r38,0,469170,13093
392,2020_08_01_training_r38,0,448376,44896
393,2020_09_01_training_r38,0,269824,188609
394,2020_10_01_training_r38,0,252352,209878
395,2020_11_01_training_r38,0,250928,224637
396,2020_12_01_training_r38,0,289103,190326
397,2021_01_01_training_r38,0,371884,112903
398,2021_02_01_training_r38,0,250061,235206
399,2021_03_01_training_r38,0,250053,237337
400,2021_04_01_training_r38,0,250876,238136
401,2021_05_01_training_r38,0,255178,233915
402,2021_06_01_training_r38,0,256843,222469
403,2021_07_01_training_r38,0,432008,60315
404,2021_08_01_training_r38,0,339956,118669
405,2021_09_01_training_r38,0,359221,110945
406,2021_10_01_training_r38,0,251768,212770
407,2021_11_01_training_r38,0,250193,215170
408,2021_12_01_training_r38,0,369652,108293
