,Date image,no-data: 0,non-water: 1,water: 2
110,1997_02_01_training_r19,0,500000,0
111,1997_03_01_training_r19,0,500000,0
112,1997_04_01_training_r19,0,500000,0
113,1997_05_01_training_r19,0,500000,0
114,1997_06_01_training_r19,0,500000,0
115,1997_07_01_training_r19,0,500000,0
116,1997_08_01_training_r19,0,500000,0
117,1997_09_01_training_r19,0,500000,0
118,1997_10_01_training_r19,0,500000,0
119,1997_11_01_training_r19,0,500000,0
120,1997_12_01_training_r19,0,500000,0
121,1998_01_01_training_r19,0,458436,35512
122,1998_02_01_training_r19,0,500000,0
123,1998_03_01_training_r19,0,500000,0
124,1998_04_01_training_r19,0,500000,0
125,1998_05_01_training_r19,0,500000,0
126,1998_06_01_training_r19,0,500000,0
127,1998_07_01_training_r19,0,500000,0
128,1998_08_01_training_r19,0,500000,0
129,1998_09_01_training_r19,0,348773,136480
130,1998_10_01_training_r19,0,500000,0
131,1998_11_01_training_r19,0,500000,0
132,1998_12_01_training_r19,0,500000,0
133,1999_01_01_training_r19,0,500000,0
134,1999_02_01_training_r19,0,500000,0
135,1999_03_01_training_r19,0,500000,0
136,1999_04_01_training_r19,0,500000,0
137,1999_05_01_training_r19,0,500000,0
138,1999_06_01_training_r19,0,500000,0
139,1999_07_01_training_r19,0,491770,6519
140,1999_08_01_training_r19,0,500000,0
141,1999_09_01_training_r19,0,500000,0
142,1999_10_01_training_r19,0,323819,167139
143,1999_11_01_training_r19,0,249766,239285
144,1999_12_01_training_r19,0,339308,154738
145,2000_01_01_training_r19,0,500000,0
146,2000_02_01_training_r19,0,289407,205753
147,2000_03_01_training_r19,0,249760,245826
148,2000_04_01_training_r19,0,296453,199876
149,2000_05_01_training_r19,0,500000,0
150,2000_06_01_training_r19,0,500000,0
151,2000_07_01_training_r19,0,435816,60404
152,2000_08_01_training_r19,0,391932,100941
153,2000_09_01_training_r19,0,294833,193566
154,2000_10_01_training_r19,0,249764,237177
155,2000_11_01_training_r19,0,419830,72040
156,2000_12_01_training_r19,0,384454,108107
157,2001_01_01_training_r19,0,292961,201897
158,2001_02_01_training_r19,0,410638,85493
159,2001_03_01_training_r19,0,250192,245873
160,2001_04_01_training_r19,0,314033,183165
161,2001_05_01_training_r19,0,500000,0
162,2001_06_01_training_r19,0,500000,0
163,2001_07_01_training_r19,0,279379,209346
164,2001_08_01_training_r19,0,299890,185764
165,2001_09_01_training_r19,0,256932,227699
166,2001_10_01_training_r19,0,249760,240372
167,2001_11_01_training_r19,0,500000,0
168,2001_12_01_training_r19,0,394267,99621
169,2002_01_01_training_r19,0,499999,0
170,2002_02_01_training_r19,0,258076,235348
171,2002_03_01_training_r19,0,258680,236920
172,2002_04_01_training_r19,0,250070,246503
173,2002_05_01_training_r19,0,260869,234475
174,2002_06_01_training_r19,0,254849,238769
175,2002_07_01_training_r19,0,499985,0
176,2002_08_01_training_r19,0,311744,176482
177,2002_09_01_training_r19,0,249994,237205
178,2002_10_01_training_r19,0,254826,234786
179,2002_11_01_training_r19,0,268915,222743
180,2002_12_01_training_r19,0,496886,3067
181,2003_01_01_training_r19,0,492912,5474
182,2003_02_01_training_r19,0,254426,240280
183,2003_03_01_training_r19,0,251580,243235
184,2003_04_01_training_r19,0,249760,245930
185,2003_05_01_training_r19,0,249946,244365
186,2003_06_01_training_r19,0,500000,0
187,2003_07_01_training_r19,0,500000,0
188,2003_08_01_training_r19,0,499997,3
189,2003_09_01_training_r19,0,500000,0
190,2003_10_01_training_r19,0,289624,197765
191,2003_11_01_training_r19,0,260712,229572
192,2003_12_01_training_r19,0,308005,183074
193,2004_01_01_training_r19,0,477126,19337
194,2004_02_01_training_r19,0,251893,241602
195,2004_03_01_training_r19,0,249760,244952
196,2004_04_01_training_r19,0,249760,246284
197,2004_05_01_training_r19,0,249764,245781
198,2004_06_01_training_r19,0,256258,236294
199,2004_07_01_training_r19,0,461711,29342
200,2004_08_01_training_r19,0,395074,98690
201,2004_09_01_training_r19,0,298164,193043
202,2004_10_01_training_r19,0,249769,239076
203,2004_11_01_training_r19,0,255082,235285
204,2004_12_01_training_r19,0,352529,139119
205,2005_01_01_training_r19,0,269891,224006
206,2005_02_01_training_r19,0,250451,243545
207,2005_03_01_training_r19,0,249764,245884
208,2005_04_01_training_r19,0,249760,245963
209,2005_05_01_training_r19,0,249760,244109
210,2005_06_01_training_r19,0,267553,228726
211,2005_07_01_training_r19,0,292192,193469
212,2005_08_01_training_r19,0,413716,84984
213,2005_09_01_training_r19,0,320558,170342
214,2005_10_01_training_r19,0,265724,223095
215,2005_11_01_training_r19,0,255060,234524
216,2005_12_01_training_r19,0,334649,157743
217,2006_01_01_training_r19,0,356102,139087
218,2006_02_01_training_r19,0,249899,245392
219,2006_03_01_training_r19,0,249987,245409
220,2006_04_01_training_r19,0,249760,245899
221,2006_05_01_training_r19,0,249760,244597
222,2006_06_01_training_r19,0,396611,100544
223,2006_07_01_training_r19,0,373338,120343
224,2006_08_01_training_r19,0,500000,0
225,2006_09_01_training_r19,0,249958,235641
226,2006_10_01_training_r19,0,249760,240670
227,2006_11_01_training_r19,0,254434,237644
228,2006_12_01_training_r19,0,281409,211438
229,2007_01_01_training_r19,0,357955,136727
230,2007_02_01_training_r19,0,251400,243534
231,2007_03_01_training_r19,0,249760,244307
232,2007_04_01_training_r19,0,249760,244818
233,2007_05_01_training_r19,0,249760,244761
234,2007_06_01_training_r19,0,257718,236694
235,2007_07_01_training_r19,0,500000,0
236,2007_08_01_training_r19,0,272792,204294
237,2007_09_01_training_r19,0,254398,230835
238,2007_10_01_training_r19,0,335659,157003
239,2007_11_01_training_r19,0,269895,220014
240,2007_12_01_training_r19,0,430468,64446
241,2008_01_01_training_r19,0,369512,125279
242,2008_02_01_training_r19,0,250814,244095
243,2008_03_01_training_r19,0,249767,246040
244,2008_04_01_training_r19,0,249760,246181
245,2008_05_01_training_r19,0,249760,245095
246,2008_06_01_training_r19,0,332113,164151
247,2008_07_01_training_r19,0,455033,38677
248,2008_08_01_training_r19,0,284599,194359
249,2008_09_01_training_r19,0,253645,226262
250,2008_10_01_training_r19,0,249760,233824
251,2008_11_01_training_r19,0,249781,238497
252,2008_12_01_training_r19,0,434060,59413
253,2009_01_01_training_r19,0,339149,154801
254,2009_02_01_training_r19,0,250508,243926
255,2009_03_01_training_r19,0,249762,245322
256,2009_04_01_training_r19,0,249760,245707
257,2009_05_01_training_r19,0,249760,244851
258,2009_06_01_training_r19,0,249760,245596
259,2009_07_01_training_r19,0,344473,149367
260,2009_08_01_training_r19,0,499974,12
261,2009_09_01_training_r19,0,249809,236028
262,2009_10_01_training_r19,0,249760,230004
263,2009_11_01_training_r19,0,251335,236926
264,2009_12_01_training_r19,0,295928,195330
265,2010_01_01_training_r19,0,500000,0
266,2010_02_01_training_r19,0,250481,243856
267,2010_03_01_training_r19,0,256103,240023
268,2010_04_01_training_r19,0,249760,246030
269,2010_05_01_training_r19,0,249760,244266
270,2010_06_01_training_r19,0,249760,244281
271,2010_07_01_training_r19,0,500000,0
272,2010_08_01_training_r19,0,392961,96878
273,2010_09_01_training_r19,0,500000,0
274,2010_10_01_training_r19,0,249760,236014
275,2010_11_01_training_r19,0,258711,230078
276,2010_12_01_training_r19,0,283020,207974
277,2011_01_01_training_r19,0,340239,153696
278,2011_02_01_training_r19,0,294867,200199
279,2011_03_01_training_r19,0,249770,245183
280,2011_04_01_training_r19,0,249864,245766
281,2011_05_01_training_r19,0,253830,239568
282,2011_06_01_training_r19,0,249760,244628
283,2011_07_01_training_r19,0,500000,0
284,2011_08_01_training_r19,0,469061,23405
285,2011_09_01_training_r19,0,500000,0
286,2011_10_01_training_r19,0,249800,239427
287,2011_11_01_training_r19,0,285437,205376
288,2011_12_01_training_r19,0,444573,51930
289,2012_01_01_training_r19,0,361651,133452
290,2012_02_01_training_r19,0,257688,238108
291,2012_03_01_training_r19,0,250603,245602
292,2012_04_01_training_r19,0,272524,223377
293,2012_05_01_training_r19,0,277424,219053
294,2012_06_01_training_r19,0,331198,166505
295,2012_07_01_training_r19,0,500000,0
296,2012_08_01_training_r19,0,291347,193705
297,2012_09_01_training_r19,0,308444,173269
298,2012_10_01_training_r19,0,251092,237586
299,2012_11_01_training_r19,0,283238,207800
300,2012_12_01_training_r19,0,444984,50591
301,2013_01_01_training_r19,0,491680,4415
302,2013_02_01_training_r19,0,250875,242494
303,2013_03_01_training_r19,0,253515,240664
304,2013_04_01_training_r19,0,249760,244433
305,2013_05_01_training_r19,0,249760,244532
306,2013_06_01_training_r19,0,298753,196137
307,2013_07_01_training_r19,0,400478,93446
308,2013_08_01_training_r19,0,264157,215998
309,2013_09_01_training_r19,0,249760,230139
310,2013_10_01_training_r19,0,249790,233985
311,2013_11_01_training_r19,0,250518,237953
312,2013_12_01_training_r19,0,298979,191861
313,2014_01_01_training_r19,0,493206,3531
314,2014_02_01_training_r19,0,251020,242304
315,2014_03_01_training_r19,0,249760,243919
316,2014_04_01_training_r19,0,249760,245233
317,2014_05_01_training_r19,0,249760,244035
318,2014_06_01_training_r19,0,249765,244789
319,2014_07_01_training_r19,0,421614,73830
320,2014_08_01_training_r19,0,325600,166199
321,2014_09_01_training_r19,0,280463,206980
322,2014_10_01_training_r19,0,249760,237635
323,2014_11_01_training_r19,0,249849,240134
324,2014_12_01_training_r19,0,466689,28503
325,2015_01_01_training_r19,0,276707,221282
326,2015_02_01_training_r19,0,253441,242639
327,2015_03_01_training_r19,0,249760,242831
328,2015_04_01_training_r19,0,249760,242757
329,2015_05_01_training_r19,0,249760,243068
330,2015_06_01_training_r19,0,249760,242522
331,2015_07_01_training_r19,0,251366,234506
332,2015_08_01_training_r19,0,489568,9773
333,2015_09_01_training_r19,0,249760,239744
334,2015_10_01_training_r19,0,249760,241382
335,2015_11_01_training_r19,0,251231,242482
336,2015_12_01_training_r19,0,259593,233195
337,2016_01_01_training_r19,0,354353,140794
338,2016_02_01_training_r19,0,249844,245843
339,2016_03_01_training_r19,0,249760,246097
340,2016_04_01_training_r19,0,249760,245996
341,2016_05_01_training_r19,0,249760,246822
342,2016_06_01_training_r19,0,249760,245790
343,2016_07_01_training_r19,0,499688,19
344,2016_08_01_training_r19,0,269156,214964
345,2016_09_01_training_r19,0,325264,168155
346,2016_10_01_training_r19,0,249760,239048
347,2016_11_01_training_r19,0,249761,241183
348,2016_12_01_training_r19,0,398662,95834
349,2017_01_01_training_r19,0,252360,242816
350,2017_02_01_training_r19,0,249842,246110
351,2017_03_01_training_r19,0,249760,246588
352,2017_04_01_training_r19,0,249760,245829
353,2017_05_01_training_r19,0,249760,245632
354,2017_06_01_training_r19,0,251807,244111
355,2017_07_01_training_r19,0,382413,111488
356,2017_08_01_training_r19,0,363359,117972
357,2017_09_01_training_r19,0,249760,237208
358,2017_10_01_training_r19,0,249760,240743
359,2017_11_01_training_r19,0,249761,241831
360,2017_12_01_training_r19,0,270040,223502
361,2018_01_01_training_r19,0,490397,8071
362,2018_02_01_training_r19,0,250231,245332
363,2018_03_01_training_r19,0,249760,246146
364,2018_04_01_training_r19,0,249760,245792
365,2018_05_01_training_r19,0,249760,246012
366,2018_06_01_training_r19,0,249760,245270
367,2018_07_01_training_r19,0,431168,66089
368,2018_08_01_training_r19,0,253264,230396
369,2018_09_01_training_r19,0,257043,232577
370,2018_10_01_training_r19,0,249760,240234
371,2018_11_01_training_r19,0,251267,240752
372,2018_12_01_training_r19,0,285896,206666
373,2019_01_01_training_r19,0,410079,84682
374,2019_02_01_training_r19,0,250234,244386
375,2019_03_01_training_r19,0,249760,245375
376,2019_04_01_training_r19,0,249760,243976
377,2019_05_01_training_r19,0,249760,243058
378,2019_06_01_training_r19,0,249766,243845
379,2019_07_01_training_r19,0,250436,228423
380,2019_08_01_training_r19,0,252773,227939
381,2019_09_01_training_r19,0,270538,214230
382,2019_10_01_training_r19,0,249790,237519
383,2019_11_01_training_r19,0,249831,236828
384,2019_12_01_training_r19,0,374494,115744
385,2020_01_01_training_r19,0,485584,8603
386,2020_02_01_training_r19,0,253769,240402
387,2020_03_01_training_r19,0,249760,243598
388,2020_04_01_training_r19,0,249760,243637
389,2020_05_01_training_r19,0,249760,243748
390,2020_06_01_training_r19,0,500000,0
391,2020_07_01_training_r19,0,368927,110817
392,2020_08_01_training_r19,0,287481,180297
393,2020_09_01_training_r19,0,344193,145942
394,2020_10_01_training_r19,0,249760,234556
395,2020_11_01_training_r19,0,249846,239442
396,2020_12_01_training_r19,0,365082,126402
397,2021_01_01_training_r19,0,356764,137955
398,2021_02_01_training_r19,0,250062,244793
399,2021_03_01_training_r19,0,249760,245655
400,2021_04_01_training_r19,0,249760,246418
401,2021_05_01_training_r19,0,249760,241818
402,2021_06_01_training_r19,0,249760,239537
403,2021_07_01_training_r19,0,355005,135783
404,2021_08_01_training_r19,0,485890,12116
405,2021_09_01_training_r19,0,249808,222327
406,2021_10_01_training_r19,0,249760,227325
407,2021_11_01_training_r19,0,251584,233055
408,2021_12_01_training_r19,0,329028,160018
