,Date image,no-data: 0,non-water: 1,water: 2
279,2011_03_01_training_r37,0,249640,237802
280,2011_04_01_training_r37,0,291680,198778
281,2011_05_01_training_r37,0,285217,205284
282,2011_06_01_training_r37,0,383979,106166
283,2011_07_01_training_r37,0,280141,191158
284,2011_08_01_training_r37,0,328596,127393
285,2011_09_01_training_r37,0,274873,180527
286,2011_10_01_training_r37,0,297411,169325
287,2011_11_01_training_r37,0,270112,205870
288,2011_12_01_training_r37,0,352591,131413
289,2012_01_01_training_r37,0,391629,93738
290,2012_02_01_training_r37,0,267993,216168
291,2012_03_01_training_r37,0,254338,233044
292,2012_04_01_training_r37,0,370879,124940
293,2012_05_01_training_r37,0,288360,202853
294,2012_06_01_training_r37,0,500000,0
295,2012_07_01_training_r37,0,500000,0
296,2012_08_01_training_r37,0,500000,0
297,2012_09_01_training_r37,0,422117,57532
298,2012_10_01_training_r37,0,291155,190843
299,2012_11_01_training_r37,0,299472,180226
300,2012_12_01_training_r37,0,499098,108
301,2013_01_01_training_r37,0,479674,9402
302,2013_02_01_training_r37,0,500000,0
303,2013_03_01_training_r37,0,264818,221382
304,2013_04_01_training_r37,0,249630,238142
305,2013_05_01_training_r37,0,291426,199401
306,2013_06_01_training_r37,0,368494,119585
307,2013_07_01_training_r37,0,330930,150300
308,2013_08_01_training_r37,0,370630,97074
309,2013_09_01_training_r37,0,301832,162253
310,2013_10_01_training_r37,0,250248,205867
311,2013_11_01_training_r37,0,249632,223884
312,2013_12_01_training_r37,0,381694,98392
313,2014_01_01_training_r37,0,297441,185768
314,2014_02_01_training_r37,0,256646,226936
315,2014_03_01_training_r37,0,249630,235386
316,2014_04_01_training_r37,0,249630,236613
317,2014_05_01_training_r37,0,249763,237363
318,2014_06_01_training_r37,0,251188,236320
319,2014_07_01_training_r37,0,472475,17654
320,2014_08_01_training_r37,0,411786,78717
321,2014_09_01_training_r37,0,479991,13043
322,2014_10_01_training_r37,0,249633,224303
323,2014_11_01_training_r37,0,283616,197736
324,2014_12_01_training_r37,0,288807,194039
325,2015_01_01_training_r37,0,382519,107975
326,2015_02_01_training_r37,0,293279,195677
327,2015_03_01_training_r37,0,249631,237315
328,2015_04_01_training_r37,0,250963,236452
329,2015_05_01_training_r37,0,271766,217903
330,2015_06_01_training_r37,0,252361,232264
331,2015_07_01_training_r37,0,271169,201647
332,2015_08_01_training_r37,0,422926,59321
333,2015_09_01_training_r37,0,249791,220656
334,2015_10_01_training_r37,0,249630,224564
335,2015_11_01_training_r37,0,252762,225385
336,2015_12_01_training_r37,0,392414,92560
337,2016_01_01_training_r37,0,438414,47567
338,2016_02_01_training_r37,0,294980,193892
339,2016_03_01_training_r37,0,249630,238434
340,2016_04_01_training_r37,0,271193,218845
341,2016_05_01_training_r37,0,351159,145052
342,2016_06_01_training_r37,0,297947,194591
343,2016_07_01_training_r37,0,379954,107348
344,2016_08_01_training_r37,0,449530,38562
345,2016_09_01_training_r37,0,325486,135736
346,2016_10_01_training_r37,0,254201,209496
347,2016_11_01_training_r37,0,249647,228443
348,2016_12_01_training_r37,0,273476,208870
349,2017_01_01_training_r37,0,261720,224083
350,2017_02_01_training_r37,0,250017,237821
351,2017_03_01_training_r37,0,250674,236874
352,2017_04_01_training_r37,0,252757,236879
353,2017_05_01_training_r37,0,249630,243112
354,2017_06_01_training_r37,0,311366,182628
355,2017_07_01_training_r37,0,303974,175206
356,2017_08_01_training_r37,0,424257,52563
357,2017_09_01_training_r37,0,281512,183203
358,2017_10_01_training_r37,0,252912,216081
359,2017_11_01_training_r37,0,258015,224215
360,2017_12_01_training_r37,0,269307,215136
361,2018_01_01_training_r37,0,333490,153882
362,2018_02_01_training_r37,0,251890,238440
363,2018_03_01_training_r37,0,249630,239468
364,2018_04_01_training_r37,0,249630,240740
365,2018_05_01_training_r37,0,283693,212485
366,2018_06_01_training_r37,0,262249,228385
367,2018_07_01_training_r37,0,499964,2
368,2018_08_01_training_r37,0,319433,155211
369,2018_09_01_training_r37,0,297610,168024
370,2018_10_01_training_r37,0,249630,224180
371,2018_11_01_training_r37,0,249630,231522
372,2018_12_01_training_r37,0,275892,209969
373,2019_01_01_training_r37,0,256471,230763
374,2019_02_01_training_r37,0,254936,234018
375,2019_03_01_training_r37,0,249643,239579
376,2019_04_01_training_r37,0,313349,178543
377,2019_05_01_training_r37,0,249631,239673
378,2019_06_01_training_r37,0,333511,163195
379,2019_07_01_training_r37,0,300300,196702
380,2019_08_01_training_r37,0,404240,81276
381,2019_09_01_training_r37,0,253799,214020
382,2019_10_01_training_r37,0,262301,180336
383,2019_11_01_training_r37,0,249840,228139
384,2019_12_01_training_r37,0,310466,178038
385,2020_01_01_training_r37,0,255473,229459
386,2020_02_01_training_r37,0,285939,200741
387,2020_03_01_training_r37,0,249632,237160
388,2020_04_01_training_r37,0,271236,218729
389,2020_05_01_training_r37,0,473122,21350
390,2020_06_01_training_r37,0,281506,202576
391,2020_07_01_training_r37,0,480628,3681
392,2020_08_01_training_r37,0,457073,32932
393,2020_09_01_training_r37,0,253694,207584
394,2020_10_01_training_r37,0,250213,218539
395,2020_11_01_training_r37,0,251275,229678
396,2020_12_01_training_r37,0,343393,139805
397,2021_01_01_training_r37,0,463633,25428
398,2021_02_01_training_r37,0,249644,239042
399,2021_03_01_training_r37,0,249630,239628
400,2021_04_01_training_r37,0,272078,218751
401,2021_05_01_training_r37,0,253389,238238
402,2021_06_01_training_r37,0,255417,225242
403,2021_07_01_training_r37,0,493409,5566
404,2021_08_01_training_r37,0,346287,116494
405,2021_09_01_training_r37,0,414894,65165
406,2021_10_01_training_r37,0,256557,214123
407,2021_11_01_training_r37,0,249809,222429
408,2021_12_01_training_r37,0,399244,82260
